angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 1.0, -0.009996159329846434, 16.634052069844987, 3.659172832460008, 3.8508501296541207E-4, 1.8544787996712843E-6, 6.7004572819676664E13, 0.6094416707412434, 0.12428682567499899, -4.966767622770762E-4, 0.6913272697444246, -0.12281601228746601, 1.8474049541311013, 353.34322314529754, 3.062335210576471E-5, 146.6024212597806, 4.843747112342928E-5, 4.774443581763264E-4, 2.7938893249386024E-5, 40.76508262244645, 0.5979810710775277, -0.009833352524044065, -49.987, 150.5269, 10491
0.0, 900.0, 1.0, -0.009996159329846434, 16.63405206982474, 3.6543183549590306, 3.727033054858625E-4, 1.8544787996712843E-6, 6.7004572819676664E13, 0.6094416707412434, 0.12428682567499899, -4.966767622770762E-4, 0.6913272697444246, -0.12281601228746601, 1.8474049541311013, 381.93046734253534, 2.8331211319461303E-5, 146.60242728343795, 4.843741279165841E-5, 4.774441783318386E-4, 2.793889324990408E-5, 40.76508262244645, 0.5979810710775277, -0.009833352524044065, -49.987, 150.5269, 10491
0.0, 900.0, 1.0563896734925413, -0.010578368494060412, 16.70171473839024, 3.6545358853113994, 3.939454283687533E-4, 1.8812860732096956E-6, 6.2012814727674414E13, 0.6125995519765466, 0.12500218623510495, 1.6151603006148152E-4, 0.6913665891180367, -0.3763683618228556, 2.174903396643024, 383.50688122308344, 2.8214755221895842E-5, 146.6018141801925, 5.056847868665807E-5, 4.913472588031776E-4, 2.795322962077185E-5, 40.76497692030357, 0.5978602186291528, -0.00983340066318978, -49.987, 150.5269, 10491
0.0, 900.0, 1.1159591422616781, -0.011193427866868878, 16.772896409227904, 3.6547656680662555, 4.1641156477171496E-4, 1.8818234336957517E-6, 6.440272835883807E13, 0.6126622641369687, 0.12501646681558684, 1.7475121525306614E-4, 0.6905115589205233, -0.2726236743802931, 2.0726827810833734, 385.1655798944848, 2.80932491148336E-5, 146.60114469323224, 5.061181986732716E-5, 4.91627962003486E-4, 2.796837442389603E-5, 40.76486525791344, 0.5977325519391727, -0.009833449360659774, -49.987, 150.527, 10491
0.0, 900.0, 1.1788877139248306, -0.01184319201365385, 16.847765336172632, 3.6550083925047967, 4.401737768501087E-4, 1.882387249050845E-6, 6.693675302841062E13, 0.6127280390557485, 0.12503144796080415, 1.8863971102223154E-4, 0.683215292716629, 0.35109714175720913, 1.4505622746283495, 386.91053196842205, 2.7966549608730295E-5, 146.60046049491515, 5.065733128694621E-5, 4.919226006111567E-4, 2.7984373247458282E-5, 40.764747299210015, 0.5975976868227395, -0.00983350080583552, -49.987, 150.527, 10491
0.0, 900.0, 1.2453648071974204, -0.012529620313357873, 16.92649640520292, 3.655264786588338, 4.6530854379385597E-4, 1.8829786657831076E-6, 6.96231319837138E13, 0.6127970068705361, 0.1250471597692212, 2.0321001220488522E-4, 0.6864493953383178, 0.12232212800525856, 1.6810172302113082, 388.7458665533163, 2.7834514826798988E-5, 146.59973771473906, 5.070510006276543E-5, 4.922317579964494E-4, 2.8001274250143562E-5, 40.76462268918007, 0.5974552174387897, -0.009833555154637064, -49.987, 150.527, 10491
0.0, 900.0, 1.3155905220543846, -0.01325478288613337, 17.00927127044338, 3.655535619117733, 4.918970520253665E-4, 1.8835988260172026E-6, 7.247048763643311E13, 0.6128692968211805, 0.12506363218359676, 2.1849053257000373E-4, 0.6867022245610811, 0.0963449927632795, 1.7087573291372222, 390.67587706964713, 2.7697006715057034E-5, 146.59895236649015, 5.075521335026321E-5, 4.92556016537503E-4, 2.8019128307083095E-5, 40.76449105279542, 0.5973047150699702, -0.009833612570681266, -49.987, 150.5271, 10491
0.0, 900.0, 1.3897762420429134, -0.014020866862972707, 17.09627848255876, 3.655821702012073, 5.200255066444493E-4, 1.884248880746801E-6, 7.548782608976612E13, 0.6129450387699278, 0.1250808953404595, 2.34509933043886E-4, 0.6901723263533172, -0.2564482925219972, 2.063400021725832, 392.7050249512464, 2.7553893388433634E-5, 146.59814577313452, 5.080778767772141E-5, 4.928960503221153E-4, 2.8037989162208207E-5, 40.764351993884354, 0.5971457268332592, -0.009833673226862176, -49.987, 150.5271, 10491
0.0, 900.0, 1.4681452705594045, -0.014830183021698766, 17.187713608745153, 3.656123892713079, 5.497854655360419E-4, 1.8849300789847037E-6, 7.86845400600953E13, 0.6130243735538439, 0.12509898193403127, 2.51299321064824E-4, 0.6877026549138289, 5.274373784362914E-4, 1.808363849395015, 394.837943219609, 2.740504649718886E-5, 146.597271885725, 5.086291037913341E-5, 4.932524721160971E-4, 2.8057913589684883E-5, 40.764205093940255, 0.5969777743188356, -0.009833737306959947, -49.987, 150.5272, 10491
0.0, 900.0, 1.550933503005868, -0.015685172778543456, 17.283779343556954, 3.6564430967219734, 5.81274198807313E-4, 1.885643611008437E-6, 8.207041001696869E13, 0.6131074346874075, 0.12511792304999314, 2.688883899235328E-4, 0.6897207703809943, -0.21422776509118613, 2.0251523039876784, 397.0794399194482, 2.7250346164945895E-5, 146.59637176023165, 5.0920702224986487E-5, 4.93625979922463E-4, 2.80789615662755E-5, 40.76404991086241, 0.5968003521515688, -0.00983380500367272, -49.987, 150.5272, 10491
