angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 1.0, -0.009996159329846434, 16.634052069844987, 3.659172832460008, 3.8508501296541207E-4, 1.8544787996712843E-6, 6.7004572819676664E13, 0.6094416707412434, 0.12428682567499899, -4.966767622770762E-4, 0.6913272697444246, -0.12281601228746601, 1.8474049541311013, 353.34322314529754, 3.062335210576471E-5, 146.6024212597806, 4.843747112342928E-5, 4.774443581763264E-4, 2.7938893249386024E-5, 40.76508262244645, 0.5979810710775277, -0.009833352524044065, -49.987, 150.5269, 10491
0.0, 900.0, 1.0, -0.009996159329846434, 16.63405206982474, 3.6543183549590306, 3.727033054858625E-4, 1.8544787996712843E-6, 6.7004572819676664E13, 0.6094416707412434, 0.12428682567499899, -4.966767622770762E-4, 0.6913272697444246, -0.12281601228746601, 1.8474049541311013, 381.93046734253534, 2.8331211319461303E-5, 146.60242728343795, 4.843741279165841E-5, 4.774441783318386E-4, 2.793889324990408E-5, 40.76508262244645, 0.5979810710775277, -0.009833352524044065, -49.987, 150.5269, 10491
0.0, 900.0, 1.0563896734925413, -0.010578368494060412, 16.70171473839024, 3.6545358853113994, 3.939454283687533E-4, 1.8812860732096956E-6, 6.2012814727674414E13, 0.6125995519765466, 0.12500218623510495, 1.6151603006148152E-4, 0.6913665891180367, -0.3763683618228556, 2.174903396643024, 383.50688122308344, 2.8214755221895842E-5, 146.6018141801925, 5.056847868665807E-5, 4.913472588031776E-4, 2.795322962077185E-5, 40.76497692030357, 0.5978602186291528, -0.00983340066318978, -49.987, 150.5269, 10491
0.0, 900.0, 1.1159591422616781, -0.011193427866770344, 16.772896409227904, 3.6547656680662555, 4.1641156477171496E-4, 1.8818234305300152E-6, 6.441636916058261E13, 0.6126622637675819, 0.12501646673146286, 1.7475113727627445E-4, 0.69069656479285, -0.2947326956704678, 2.0947917933914892, 385.1655798944848, 2.80932491148336E-5, 146.60114469323224, 5.06118196118988E-5, 4.916279603493833E-4, 2.796837442389603E-5, 40.76486525791344, 0.5977325519391727, -0.009833449360659774, -49.987, 150.527, 10491
0.0, 900.0, 1.1788877139248306, -0.011843192013227848, 16.847765336172632, 3.6550083925047967, 4.401737768501087E-4, 1.8823872390944282E-6, 6.696508831124394E13, 0.6127280378944516, 0.1250314476962745, 1.88639465749596E-4, 0.6841603727303637, 0.28877255254400735, 1.512886835570968, 386.91053196842205, 2.7966549608730295E-5, 146.60046049491515, 5.065733048312834E-5, 4.919225954073534E-4, 2.7984373247458282E-5, 40.764747299210015, 0.5975976868227395, -0.00983350080583552, -49.987, 150.527, 10491
0.0, 900.0, 1.2453648071974204, -0.012529620312206238, 16.92649640520292, 3.655264786588338, 4.6530854379385597E-4, 1.8829786449049823E-6, 6.966729290902304E13, 0.6127970044363317, 0.12504715921461415, 2.0320949781149622E-4, 0.6880289443427807, -0.016148630362854386, 1.8194879292514652, 388.7458665533163, 2.7834514826798988E-5, 146.5997377147391, 5.070509837613864E-5, 4.922317470808971E-4, 2.8001274250143562E-5, 40.76462268918007, 0.5974552174387875, -0.009833555154637064, -49.987, 150.527, 10491
0.0, 900.0, 1.3155905220543846, -0.013254782883641633, 17.00927127044338, 3.655535619117733, 4.918970520424285E-4, 1.8835987895296855E-6, 7.253168756907619E13, 0.6128692925688521, 0.12506363121452238, 2.184896334681552E-4, 0.6892117015210049, -0.14371163169786338, 1.948813849832777, 390.67587706964713, 2.7697006715057034E-5, 146.59895236649015, 5.075521040069931E-5, 4.925559974547284E-4, 2.801912830734896E-5, 40.76449105279542, 0.597304715069968, -0.00983361257068127, -49.987, 150.5271, 10491
0.0, 900.0, 1.3897762420429134, -0.014020866858253319, 17.09627848255876, 3.655821702012073, 5.200255066444493E-4, 1.8842488233510158E-6, 7.556736588476122E13, 0.6129450320838621, 0.12508089381637938, 2.3450851852713228E-4, 0.6855762707328991, 0.1790581301501645, 1.6278934356980586, 392.7050249512464, 2.7553893388433634E-5, 146.59814577313455, 5.080778303477934E-5, 4.928960202940701E-4, 2.8037989161942384E-5, 40.764351993884354, 0.5971457268332543, -0.009833673226862181, -49.987, 150.5271, 10491
0.0, 900.0, 1.4681452705594045, -0.014830183013522893, 17.187713608745153, 3.656123892713079, 5.497854655360419E-4, 1.8849299947121183E-6, 7.878381330756775E13, 0.6130243637414279, 0.12509897969672695, 2.512972438524774E-4, 0.684478773366649, 0.2558013414259278, 1.5530897053050094, 394.837943219609, 2.740504649718886E-5, 146.59727188572512, 5.0862903557105054E-5, 4.932524280108427E-4, 2.8057913589684883E-5, 40.764205093940255, 0.5969777743188258, -0.009833737306959961, -49.987, 150.5272, 10491
0.0, 900.0, 1.550933503005868, -0.01568517276525938, 17.283779343556954, 3.6564430967219734, 5.81274198787199E-4, 1.885643493158047E-6, 8.219090863461639E13, 0.6131074209719538, 0.125117919921923, 2.688854845954991E-4, 0.6894943740860914, -0.18557776957965025, 1.996501972520403, 397.0794399194482, 2.7250346164945895E-5, 146.59637176023185, 5.0920692677544534E-5, 4.936259182204401E-4, 2.80789615662755E-5, 40.76404991086241, 0.5968003521515524, -0.009833805003672747, -49.987, 150.5272, 10491
