t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
2.4052352640943098, 0.027771714103989778, 18.245585711649102, 4.3145430093427475, 0.07459239892070159, 1.0144222573005272E-6, 3.14E14, 0.469038989759021, 0.09924194055172153, -0.017612040912415944, 0.6988507645853175, -0.453529513153026, 1.7744230282784108, 497.3128354434631, 1.0908104992541257E-5, 182.22486619212546, 8.464597689934665E-6, 1.4748032071402773E-4, 0.0016680797634304701, 12.863034020427346, 9.783119321022113, 0.011668220262108857, 50.0002, 15.0004, 10500
2.498789259279086, 0.028849314124021058, 18.34784950635569, 4.314753853567252, 0.07749814415467046, 1.0157397190735632E-6, 3.14E14, 0.4693484629733992, 0.09928167926077906, -0.01759385556635079, 0.6960967658162206, 0.24455257345257606, 1.0765969374253364, 500.1987339291132, 1.0888714290094581E-5, 182.22465203259017, 8.497618735856179E-6, 1.478636440390869E-4, 0.001668093371062946, 12.862999486946029, 9.783122006976381, 0.011666345755924717, 50.0002, 15.0004, 10500
2.5959821292740273, 0.02996860074541473, 18.453490779025135, 4.314972887874138, 0.08051726023339538, 1.0170973111590741E-6, 3.14E14, 0.4696669503726945, 0.09932266259853195, -0.01757507175437996, 0.6989069059190606, -0.4700035727937467, 1.7914817758500696, 503.1799617265316, 1.0868916618332224E-5, 182.22445626402896, 8.531736975727054E-6, 1.4825917300438418E-4, 0.0016681075076030204, 12.862963610378186, 9.78312479739121, 0.011664398377205272, 50.0002, 15.0004, 10500
2.6969554116998187, 0.031131177644169398, 18.56260436702541, 4.315200429961191, 0.08365418451256501, 1.0184959528251789E-6, 3.14E14, 0.46999463091821847, 0.0993649209619523, -0.017555672830990895, 0.6988492624936072, -0.46405425629335734, 1.7859399089905852, 506.25920763024953, 1.0848712610065285E-5, 182.22425184716195, 8.56698216862368E-6, 1.4866721385923046E-4, 0.001668122193593214, 12.862926338493594, 9.783127696329046, 0.011662375294968389, 50.0002, 15.0004, 10500
2.801856149422342, 0.03233870949471314, 18.675286885334017, 4.315436809815099, 0.08691352913945344, 1.019936551470838E-6, 3.14E14, 0.47033167865318976, 0.09940848449799175, -0.01753564209075205, 0.6975335772610806, -0.043532254315438466, 1.3659105069680137, 509.4392126786295, 1.082810362385842E-5, 182.2240384460384, 8.603385936018065E-6, 1.4908808125183167E-4, 0.0016681374503733444, 12.862887617031351, 9.78313070801033, 0.011660273567734572, 50.0002, 15.0005, 10500
2.9108371046846107, 0.033592924234913696, 18.791636721801712, 4.315682370184056, 0.0903000880259128, 1.0214200233313017E-6, 3.14E14, 0.47067826748730685, 0.09945338372764664, -0.017514962474608375, 0.691311091365623, 0.65821174379542, 0.6647509977014652, 512.7227702469024, 1.0807091456348484E-5, 182.22378899595898, 8.640978991882714E-6, 1.4952208631725244E-4, 0.001668153300109417, 12.862847389620963, 9.783133836819616, 0.011658090140086058, 50.0002, 15.0005, 10500
3.024056981567579, 0.03489561541312864, 18.911754031346675, 4.315937467068317, 0.09381884410627556, 1.0229472832335938E-6, 3.14E14, 0.4710345687245091, 0.09949964923491986, -0.017493616704875467, 0.6994806580435119, -0.7425367116067599, 2.066182920332259, 516.1127261282056, 1.078567887246586E-5, 182.223556565881, 8.67979759301591E-6, 1.4996957014068782E-4, 0.001668169765828323, 12.862805597700357, 9.783137087312017, 0.01165582183784022, 50.0002, 15.0005, 10500
3.1416806571037816, 0.03624864461312857, 19.03574072916703, 4.316202470229388, 0.09747497689273822, 1.0245192600868324E-6, 3.14E14, 0.4714007546010002, 0.09954731213437129, -0.017471587061293037, 0.6964139687053346, 0.15496203352563512, 1.1694740762525797, 519.6119786061203, 1.0763868710783582E-5, 182.22331406346976, 8.71987393896765E-6, 1.5043085395083456E-4, 0.001668186871448967, 12.862762180430732, 9.783140464219775, 0.011653465364274845, 50.0002, 15.0005, 10500
3.2638794213803672, 0.03765394397082149, 19.163700483069995, 4.316477763718514, 0.10127387034047161, 1.0261368674815003E-6, 3.14E14, 0.4717769913563274, 0.09959640317783022, -0.017448855785179476, 0.6851199595716448, 0.8833273251242177, 0.44201293415731713, 523.2234785225248, 1.074166457653202E-5, 182.2230610975454, 8.761242119294313E-6, 1.509062669057357E-4, 0.0016682046418171176, 12.8627170746081, 9.783143972459227, 0.011651017294141152, 50.0002, 15.0005, 10500
3.390831226981175, 0.03911351877387089, 19.295738705026004, 4.316763746425202, 0.10522112103617624, 1.0278010243522565E-6, 3.14E14, 0.47216344398418897, 0.09964695337719245, -0.017425404783939044, 0.6996641736333784, -0.8892080392501128, 2.215574885055739, 526.9502293449, 1.0719070655759172E-5, 182.2227972617541, 8.803936996457043E-6, 1.513961431990805E-4, 0.0016682231027421778, 12.862670214571361, 9.783147617137889, 0.011648474069529171, 50.0002, 15.0006, 10500
3.522720948131109, 0.0406294501525947, 19.4319625420659, 4.317060832646503, 0.10932254672395732, 1.0295126480267965E-6, 3.14E14, 0.47256027454093597, 0.09969899379022046, -0.017401215721551164, 0.6763588706389282, 1.0246268320245109, 0.3028976012925937, 530.7952872375217, 1.0696091719249458E-5, 182.22252213399287, 8.847994053551985E-6, 1.51900820142772E-4, 0.001668242281033103, 12.862621532106889, 9.78315140356195, 0.011645831994524243, 50.0003, 15.0006, 10500
3.659740649920183, 0.04220389786363842, 19.572480866648565, 4.317369452677816, 0.11358419518294782, 1.0312726532968626E-6, 3.14E14, 0.472967641862079, 0.09975255548803831, -0.01737627002527084, 0.6977807193101861, -0.1503480676129957, 1.479170031374713, 534.7617611412762, 1.0672733124420804E-5, 182.22223527579112, 8.893449395060833E-6, 1.524206380120884E-4, 0.0016682622045378142, 12.862570956349314, 9.783155337243986, 0.01164308722986895, 50.0003, 15.0006, 10500
3.802089867999308, 0.04383910316911453, 19.717404266635075, 4.317690053426008, 0.1180123534722406, 1.0330819514874064E-6, 3.14E14, 0.47338570128067947, 0.09980766952189682, -0.017350548892653125, 0.6987977480158916, -0.5397784435551548, 1.8700472016338265, 538.8528128671074, 1.064900081513138E-5, 182.2219362316852, 8.94033974769802E-6, 1.529559398894857E-4, 0.001668282902183178, 12.862518413678522, 9.783159423911005, 0.011640235787421502, 50.0003, 15.0006, 10500
3.9499758991551137, 0.04553739181393314, 19.86684503501359, 4.3180230990456625, 0.12261355755896647, 1.0349414495277495E-6, 3.14E14, 0.4738146043487929, 0.09986436688930853, -0.017324033298878633, 0.6991857690333602, -0.7154225419896986, 2.0472970574646485, 543.0716572083752, 1.0624901319340118E-5, 182.2216245285567, 8.98870246141356E-6, 1.5350707150788148E-4, 0.0016683044040166025, 12.862463827612645, 9.783163669512792, 0.01163727352439945, 50.0003, 15.0007, 10500
4.103614103186971, 0.04730117710407894, 20.0209171595264, 4.3183690715993, 0.12739460234635866, 1.036852049028701E-6, 3.14E14, 0.47425449856315977, 0.09992267849965733, -0.01729670400435257, 0.6874189905000965, 0.7909377195114723, 0.5427115912693731, 547.4215620776381, 1.0600441744578788E-5, 182.22129967495545, 9.03857551061361E-6, 1.5407438109429336E-4, 0.0016683267412487394, 12.862407118696911, 9.783168080230544, 0.011634196137404346, 50.0003, 15.0007, 10500
4.263228216525816, 0.049132963088613306, 20.179736312357246, 4.318728471742443, 0.13236255211934175, 1.0388146453696731E-6, 3.14E14, 0.47470552709634384, 0.09998263513939569, -0.017268541562549672, 0.6752320210475745, 1.0267200424189535, 0.3088835472827469, 551.9058486736071, 1.0575629771207942E-5, 182.22096116038878, 9.089997495663548E-6, 1.5465821921473716E-4, 0.0016683499462988507, 12.86234820438816, 9.783172662485955, 0.01163099915621417, 50.0003, 15.0007, 10500
4.429050678051484, 0.05103534784820022, 20.34341984004234, 4.319101819434425, 0.13752475142618462, 1.0408301267998988E-6, 3.14E14, 0.47516782853452505, 0.10004426743694722, -0.017239526328073657, 0.6994285413904967, -0.9530680467253169, 2.2908162085002455, 556.5278916842097, 1.0550473643444253E-5, 182.2206084545907, 9.143007644741279E-6, 1.552589386213155E-4, 0.001668374052841884, 12.862286998934874, 9.783177422950493, 0.011627677937341105, 50.0003, 15.0007, 10500
4.601322967583037, 0.05301102689296659, 20.512086753773346, 4.319489654675881, 0.14288883641547032, 1.0428993735578804E-6, 3.14E14, 0.4756415366231465, 0.10010760582743718, -0.01720963846489841, 0.6964953611480539, -0.006363009559661604, 1.3464572003964173, 561.291119531885, 1.0524982239764938E-5, 182.22026772194155, 9.197647597257654E-6, 1.5587690357999687E-4, 0.001668399095855313, 12.862223413252602, 9.783182368555197, 0.011624227657338719, 50.0004, 15.0008, 10500
4.780295957535003, 0.055062796670702456, 20.68585772026398, 4.319892538273874, 0.14846274664846065, 1.0450232597139735E-6, 3.14E14, 0.47612678063801894, 0.10017268060017012, -0.01717885791554867, 0.692967787338455, 0.44384533989180974, 0.8988078462581462, 566.1990146673769, 1.0499164621595324E-5, 182.21988495986912, 9.253954364684402E-6, 1.5651245266237745E-4, 0.0016684251116715792, 12.86215735479447, 9.78318750650076, 0.011620643306057601, 50.0004, 15.0008, 10500
4.966230278251623, 0.057193558197402, 20.864855053354287, 4.320311052635648, 0.15425473740858814, 1.0472026378409075E-6, 3.14E14, 0.4766236818417276, 0.10023952141895259, -0.017147164620114952, 0.6867601187956907, 0.7727688316294355, 0.572668137598623, 571.2551139184247, 1.0473030840481835E-5, 182.21948628932495, 9.311970603132307E-6, 1.5716595101229346E-4, 0.001668452138026878, 12.862088727416818, 9.783192844268019, 0.011616919678621506, 50.0004, 15.0008, 10500
5.159396697551147, 0.05940632079433844, 21.049202706528114, 4.320745802592053, 0.160273392529563, 1.0494383654217716E-6, 3.14E14, 0.47713235947223387, 0.10030815812103441, -0.017114538130058865, 0.6985815914325317, -0.6820655297659006, 2.0305232188082902, 576.4630088998383, 1.0446591336757736E-5, 182.21909780802454, 9.371740061964145E-6, 1.5783777015890545E-4, 0.0016684802141193756, 12.862017431239444, 9.783198389628897, 0.011613051369152947, 50.0004, 15.0009, 10500
5.36007651503287, 0.06170420595124312, 21.23902626651914, 4.321197416251671, 0.16652763776664833, 1.0517312848549313E-6, 3.14E14, 0.47765292613359894, 0.10037862009361413, -0.017080957894976365, 0.6933094376890618, 0.3443862159087777, 1.0073415621685107, 581.8263464915262, 1.041985669501376E-5, 182.21866544468577, 9.433301602873236E-6, 1.5852825323658932E-4, 0.001668509380661911, 12.86194336250057, 9.783204150657719, 0.011609032762389091, 50.0004, 15.0009, 10500
5.568561971721133, 0.06409045131920736, 21.43445294817999, 4.321666545886764, 0.17302675473429927, 1.054082215058226E-6, 3.14E14, 0.47818548587204196, 0.10045093600314456, -0.01704640338504952, 0.6982853261549774, -0.6802469131271695, 2.035506827239732, 587.3488293910856, 1.0392838493328953E-5, 182.21824196326415, 9.496701688848136E-6, 1.5923777967476792E-4, 0.0016685396799417944, 12.861866413406135, 9.783210135743005, 0.011604858025000558, 50.0004, 15.001, 10500
