t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
8193.214801909797, -1.8371773134045224, 573.3727963491579, 15.46779758528141, 377.3255450720657, 4.990432873670331E-6, 4.815923762290989E15, 0.7893741092406611, 0.18466473235694508, 0.08473917132432379, 0.7128965171461805, -0.06755045663724732, 1.9616009472862788, 55728.74953687953, 55728.74953687953, 2.596959728418586E8, 1.9742332128352976E8, 1.2350958693532962E-5, 169.03360485363706, 9.458904193078126E-4, 0.003459646442600616, 7.545659705491023E-4, 33.716167350503156, -13.741362505659009, 0.027130135234690905, -50.4645, 154.2418, 10498
8604.83834229389, 10.313551414588835, 586.9827663215808, 15.829696870946055, 149.4627735581706, 5.10406384883776E-6, 4.774115070377129E15, 0.792476899032942, 0.18635365089203668, 0.08784109406653698, 0.7145129637234885, -0.0342480463519396, 1.8805475322744727, 58443.3611751591, 58443.3611751591, 2.7234606307624143E8, 2.0515869841906255E8, 1.258010537097373E-5, 169.22651348619053, 0.001012374466704098, 0.0036206016283197844, 7.045340721806492E-4, 33.76600104012854, -13.679895228557323, 0.03313802344897133, -50.5154, 154.4384, 10510
9039.694190548642, 25.079526279714507, 601.519547564276, 16.203244164503445, -16.06120579867736, 5.217501676011643E-6, 4.730733433481045E15, 0.7954639469840418, 0.18802014489060445, 0.09093104244463854, 0.7146331409921453, -0.05666071076964247, 1.9341018871555002, 61306.99581987674, 61306.99581987674, 2.856906005206256E8, 2.1311660461672294E8, 1.2789033898228146E-5, 169.46122836721207, 0.0010817648497013518, 0.003785374135129851, 6.384759626210536E-4, 33.80970962290018, -13.602482754286319, 0.03773934804529166, -50.569, 154.6467, 10525
9499.093593665646, 41.9573836643027, 616.7165844554825, 16.588740117218045, -169.51449699318817, 5.3305501542290424E-6, 4.684691321849755E15, 0.798336785696051, 0.18966226988708393, 0.09400351716187674, 0.7132187229855645, 0.061491298562754246, 1.9044478296145233, 64327.91559098859, 64327.91559098859, 2.9976808665400684E8, 2.2133117023350194E8, 1.2976780460039795E-5, 169.72982222397312, 0.00115399470331656, 0.0039536350919021175, 5.567214306062621E-4, 33.844442596482075, -13.509004118056458, 0.04069015027576389, -50.6252, 154.8673, 10542
9984.421806293525, 58.762509538143306, 632.6423536623674, 16.98649323416149, -367.49885087486194, 5.443082557866285E-6, 4.63678360355513E15, 0.8010988185087192, 0.19127913828521978, 0.09705497635118335, 0.7126624449876722, -0.042877885218617455, 2.1059382217954, 67515.83646577288, 67515.83646577288, 3.1462379793050164E8, 2.2979736719962424E8, 1.314371245859061E-5, 169.99758851551232, 0.001229065679684286, 0.004124870530886511, 4.615786606015926E-4, 33.87086204584338, -13.287621694723432, 0.03874863774054363, -50.6842, 155.1008, 10559
10497.142267779589, 72.96893983155368, 649.4744706504714, 17.396820160531245, -620.8134447515503, 5.555169866577556E-6, 4.586835056680671E15, 0.8037579857451271, 0.19287267364034755, 0.10008727724209793, 0.712104829735866, 0.04951991709364814, 2.0709026826568606, 70882.63115499048, 70882.63115499048, 3.303130611822556E8, 2.3849615280618256E8, 1.3292068737739609E-5, 170.22422831285937, 0.0013071332854116527, 0.004298747038052371, 3.6026303857802466E-4, 33.875830737260415, -12.902173361304174, 0.03200444835071245, -50.7455, 155.348, 10573
11038.801014966504, 96.08974136148318, 664.8397754769547, 17.820045973354265, -230.75894176302617, 5.667178764989391E-6, 4.534352454190163E15, 0.8063282197548093, 0.19444883981609112, 0.10311025194513973, 0.7132329024131315, -0.01531834257945017, 2.128468280311699, 74463.99307417237, 74463.99307417237, 3.470022077256432E8, 2.4787869182940447E8, 1.3420009202441017E-5, 170.59344744710918, 0.0013782974376977588, 0.004477650820725207, 3.8229062922598867E-4, 33.99786618608772, -15.156209518107003, 0.04715902671787186, -50.8084, 155.609, 10596
11611.031344050169, 118.05444074077785, 682.2959342887498, 18.256504478581252, -461.2637721592222, 5.779485177923609E-6, 4.4860757367844915E15, 0.8088221915322676, 0.1960134757361858, 0.10613390357887406, 0.7150666599937752, -0.04499087760756364, 2.0937128348722576, 78225.25183154816, 78225.25183154816, 3.645296735350144E8, 2.5725254487501472E8, 1.3525072682775038E-5, 170.94491180180296, 0.001462508268425881, 0.004660644382785825, 3.033348928421264E-4, 34.12086254147559, -14.812144238544082, 0.043041244089197815, -50.8865, 155.8862, 10618
12215.558735555956, 137.2809122012806, 700.9783430174817, 18.70653851361095, -812.4784759276348, 5.890492877443931E-6, 4.4318641227431195E15, 0.8112095073247824, 0.19754510395284167, 0.10911524964081634, 0.7169452615323909, 0.03504089313541885, 1.927429835644785, 82195.98642837761, 82195.98642837761, 3.8303329675623965E8, 2.667927593069212E8, 1.3610628441958005E-5, 171.25305271113248, 0.0015492051601461584, 0.004844832253094417, 2.029274065490893E-4, 34.2339324857299, -14.294245071738132, 0.036645535723935786, -50.967, 156.1805, 10637
12854.206057283918, 152.1309027659653, 721.5247801060586, 19.170500255316274, -1307.3802370517556, 6.0011208506293015E-6, 4.374185071209927E15, 0.8135153312685823, 0.19905725387878828, 0.1120790465807581, 0.7189954505449908, -0.044894146925629486, 1.9402928163630184, 86393.73299742679, 86393.73299742679, 4.025947957680088E8, 2.7638275093082356E8, 1.3680483713095668E-5, 171.49135412942385, 0.0016391730428199115, 0.005031276419319118, 8.457730975979621E-5, 34.31655234762957, -13.592462532151448, 0.0282807757277862, -51.0492, 156.493, 10652
