angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 0.0, 0.0, 0.06135526359713373, 20.0, 0.014113583231881104, 15.384787559509277, 3.6509575843811035, 0.0, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 352.9215350355194, 352.9215350355194, 1.4801529179389684E7, 1.4801529179389684E7, 1.6969325183810817E-5, 146.5066210196693, 8.776472099442486E-6, 1.5294337934055246E-4, 2.700288516688968E-5, 40.77052181462817, 0.6028902323080487, -0.009822524127634782, -49.9868, 150.5252, 10491
0.0, 900.0, 1.0, -0.009976321631173079, 0.06135526359713373, 20.0, 0.014113583231881104, 16.634052069809737, 3.654821260939263, 3.637085254586744E-4, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 381.9830284763506, 381.9830284763506, 1.6020368214298146E7, 1.6020368214298146E7, 1.6608873532527793E-5, 146.49563848312778, 8.776479114439285E-6, 1.5294332711276182E-4, 2.7257141462288068E-5, 40.76864713962075, 0.6007463859644533, -0.009823378251832526, -49.9867, 150.5258, 10491
0.0, 900.0, 1.0564543329275244, -0.010539867214366675, 0.06135526359713373, 20.0, 0.014113583231881104, 16.701792166692925, 3.6550392604275554, 3.844667505521229E-4, 1.0701652827955232E-6, 5.652E16, 0.48179715085939573, 0.10094745262549683, -0.016806669253128667, 0.6974507971099172, -0.7346878830314315, 2.1188322234947723, 383.5614835557187, 383.5614835557187, 1.6086568620326843E7, 1.6086568620326843E7, 1.6590858817756364E-5, 146.49500392771756, 9.29740616240902E-6, 1.5893694140161368E-4, 2.7271495461063524E-5, 40.76854131060017, 0.6006253665827805, -0.0098233895417999, -49.9867, 150.5259, 10491
0.0, 900.0, 1.1160957575613406, -0.01113524952405746, 0.06135526359713373, 20.0, 0.014113583231881104, 16.77305930848805, 3.655269552808395, 4.06423051969334E-4, 1.0712497373664806E-6, 5.652E16, 0.48203870986588643, 0.1009810363461918, -0.016790297152019476, 0.6846276687337552, 0.6912344837819915, 0.6951442388984981, 385.22242416949985, 385.22242416949985, 1.6156228469668824E7, 1.6156228469668824E7, 1.657206190758224E-5, 146.49435657758005, 9.325700513415597E-6, 1.5925922287724325E-4, 2.7286659814175735E-5, 40.768429507335846, 0.6004975157271857, -0.009823438429740664, -49.9867, 150.5259, 10491
0.0, 900.0, 1.179104199037706, -0.011764268344650743, 0.06135526359713373, 20.0, 0.014113583231881104, 16.848022323898004, 3.6555128304321762, 4.2964811122573433E-4, 1.0723884922899824E-6, 5.652E16, 0.48229209859441635, 0.10101631485237261, -0.01677307742206184, 0.6973865624288564, -0.7627089732736102, 2.151471615417867, 386.96983313523293, 386.96983313523293, 1.622951480169167E7, 1.622951480169167E7, 1.6552459368971688E-5, 146.49365088366247, 9.355471610359324E-6, 1.595979835963633E-4, 2.730268027048624E-5, 40.768311392586476, 0.6003624478003569, -0.009823490080036957, -49.9867, 150.5259, 10491
0.0, 900.0, 1.2456697400464227, -0.01242882533293603, 0.06135526359713373, 20.0, 0.014113583231881104, 16.92685670372793, 3.655769824545996, 4.5421695451020326E-4, 1.073583898972257E-6, 5.652E16, 0.4825578009567065, 0.10105336276664464, -0.016754970400127245, 0.6934838746521857, 0.042901557952170113, 1.3484048113541396, 388.80785452265854, 388.80785452265854, 1.63066014186803E7, 1.63066014186803E7, 1.653203010736059E-5, 146.4929283787101, 9.386793711855329E-6, 1.5995399418867142E-4, 2.7319605161738585E-5, 40.76818661007537, 0.6002197554440993, -0.00982354464812334, -49.9867, 150.526, 10491
0.0, 900.0, 1.3159931942687462, -0.013130929800888773, 0.06135526359713373, 20.0, 0.014113583231881104, 17.00974473762758, 3.6560413074676417, 4.8020923922718553E-4, 1.0748384197603256E-6, 5.652E16, 0.4828363213005783, 0.10109225830690285, -0.01673593430484331, 0.6933507368329767, 0.04828544656095426, 1.3457354879422272, 390.7407974911937, 390.7407974911937, 1.6387669046780663E7, 1.6387669046780663E7, 1.651075215774049E-5, 146.4921650850432, 9.419739834815929E-6, 1.6032803641018978E-4, 2.7337485549244934E-5, 40.768054783416545, 0.6000690083120572, -0.009823602299734564, -49.9867, 150.526, 10491
0.0, 900.0, 1.3902867121883502, -0.013872704821998132, 0.06135526359713373, 20.0, 0.014113583231881104, 17.09687564317135, 3.65632809487978, 5.077095616540257E-4, 1.0761545550494167E-6, 5.652E16, 0.4831281678468768, 0.1011330810350481, -0.01671592630381316, 0.6760457408551301, 0.8874868560584498, 0.509431151276951, 392.77314001260663, 392.77314001260663, 1.6472905492128722E7, 1.6472905492128722E7, 1.6488604356882168E-5, 146.49133690237414, 9.454385101925846E-6, 1.607209095572957E-4, 2.735637537487674E-5, 40.76791551497989, 0.5999097517729912, -0.00982366320885897, -49.9867, 150.526, 10491
0.0, 900.0, 1.4687744211029445, -0.014656393687904012, 0.06135526359713373, 20.0, 0.014113583231881104, 17.188445686475635, 3.6566310482508477, 5.368077872331698E-4, 1.0775348751791429E-6, 5.652E16, 0.48343385941483846, 0.10117591285197756, -0.016694901993427227, 0.69656654973279, -0.6551499825691803, 2.055159978961913, 394.9095324658401, 394.9095324658401, 1.6562505791617332E7, 1.6562505791617332E7, 1.646556773701239E-5, 146.49048499324962, 9.49081294426186E-6, 1.6113346847885704E-4, 2.7376331628862257E-5, 40.76776838469206, 0.5997415055406274, -0.009823727559362358, -49.9867, 150.5261, 10491
0.0, 900.0, 1.551693101267322, -0.015484366736085707, 0.06135526359713373, 20.0, 0.014113583231881104, 17.284658293586283, 3.6569510773894756, 5.675994055919172E-4, 1.0789820462688553E-6, 5.652E16, 0.4837539307344338, 0.10122083880626125, -0.01667281496374451, 0.694224035841046, -0.15898415315995296, 1.5622942949026397, 397.1548010921294, 397.1548010921294, 1.6656672357803907E7, 1.6656672357803907E7, 1.6441622469226392E-5, 146.48956319261762, 9.529103643889721E-6, 1.615665667495349E-4, 2.7397414516835118E-5, 40.767612948770505, 0.5995637622269627, -0.009823795546641388, -49.9867, 150.5261, 10491
