angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
35.0, 900.0, 1.0, -0.009976321631173079, 0.061339204406533815, 20.0, 0.014110167174222575, 16.634052069807403, 3.6518596798415026, 3.61987368932746E-4, 1.257924673933552E-6, 1.0918514153599644E15, 0.5202399513421857, 0.10683941886948096, -0.013627096549106404, 0.6730463087184888, -0.08533059789491618, 2.100897951385556, 372.87493574933615, 372.87493574933615, 272428.4858174391, 3.0643109592639954E-5, 146.63389800114257, 1.5117576553282323E-5, 2.1967947760289562E-4, 2.7172212319406546E-5, 40.769411696220516, 0.6018956595417051, -0.009823432413654356, -49.9868, 150.5256, 10491
35.0, 900.0, 1.0564406686968904, -0.01054382110071322, 0.061339204406533815, 20.0, 0.014110167174222575, 16.7017758040902, 3.6520777505132007, 3.826430149444416E-4, 1.2908124556350358E-6, 1.010503829316893E15, 0.5263395010863646, 0.10786878402353116, -0.013007548232655652, 0.655895087484595, 0.605382501348199, 1.497206198108005, 374.3784314268343, 374.3784314268343, 273535.4736590854, 3.0520047026092926E-5, 146.6332628883985, 1.6334568918676776E-5, 2.3131643225835063E-4, 2.7186562588464594E-5, 40.76930588949302, 0.6017746661140908, -0.009823480611895336, -49.9868, 150.5256, 10491
35.0, 900.0, 1.1160668864767327, -0.011143352604557795, 0.061339204406533815, 20.0, 0.014110167174222575, 16.773024882905762, 3.6523081150958827, 4.0449060337448733E-4, 1.290769151010734E-6, 1.010636961851244E15, 0.5263315821207177, 0.1078674317348517, -0.013008374751374244, 0.6751242694603903, -0.3691609710604422, 2.471652569579156, 375.96015906652747, 375.96015906652747, 274700.1729681946, 3.0391644053645615E-5, 146.63261497667537, 1.633292683293392E-5, 2.31300911950777E-4, 2.7201722804512823E-5, 40.769194111226554, 0.6016468443036422, -0.009823529432281715, -49.9868, 150.5257, 10491
35.0, 900.0, 1.1790584478599357, -0.011776724288454207, 0.061339204406533815, 20.0, 0.014110167174222575, 16.847968013364266, 3.652551465827498, 4.276004453766539E-4, 1.290723617631722E-6, 1.0107771406474409E15, 0.5263232552748679, 0.1078660098384601, -0.013009243778495064, 0.6714288097399619, -0.09630046455807945, 2.19868991136031, 377.6238602583523, 377.6238602583523, 275925.3566923066, 3.0257747285578644E-5, 146.63193049656226, 1.633120036191844E-5, 2.3128459342268274E-4, 2.721773868360434E-5, 40.76907602441405, 0.6015118087776994, -0.00982358101061206, -49.9868, 150.5257, 10491
35.0, 900.0, 1.2456052950898682, -0.012445846378246996, 0.061339204406533815, 20.0, 0.014110167174222575, 16.926780558338745, 3.6528085338267138, 4.520471738975659E-4, 1.2906757433823142E-6, 1.0109247158324462E15, 0.5263144999970717, 0.10786451483177625, -0.013010157449172971, 0.6707885407734816, -0.05246728021387751, 2.1547492647787867, 379.37342417661745, 379.37342417661745, 277213.90867001994, 3.0118206533034763E-5, 146.63118556878374, 1.6329382248576615E-5, 2.312674231778577E-4, 2.7234658520947354E-5, 40.76895127303116, 0.6013691524628957, -0.009823635502410258, -49.9868, 150.5257, 10491
35.0, 900.0, 1.3159080908771277, -0.013152736944561268, 0.061339204406533815, 20.0, 0.014110167174222575, 17.009644673050854, 3.6530800912654535, 4.7791002877862896E-4, 1.2906254121255767E-6, 1.0110800528067331E15, 0.5263052949942886, 0.10786294308646746, -0.013011117974748507, 0.673272755745544, -0.2236243635852332, 2.325793305635122, 381.21289064323014, 381.21289064323014, 278568.8261274394, 2.9972877158525543E-5, 146.63042164374644, 1.6327474162301025E-5, 2.3124938649722116E-4, 2.7252533336729638E-5, 40.76881948096305, 0.6012184453186555, -0.009823693072026962, -49.9868, 150.5258, 10491
35.0, 900.0, 1.390178823469881, -0.013899527996881485, 0.061339204406533815, 20.0, 0.014110167174222575, 17.096749434005673, 3.653366953661524, 5.052731627932038E-4, 1.2905725252208562E-6, 1.011243532734845E15, 0.5262956221671623, 0.10786129152038844, -0.0130121272320749, 0.6753023057448949, -0.38562235549934437, 2.487672443258755, 383.14645303203133, 383.14645303203133, 279993.2220812257, 2.9821617452182768E-5, 146.62959278740428, 1.6325466337661277E-5, 2.3123042133377792E-4, 2.7271417032086104E-5, 40.768680250871334, 0.6010592330423794, -0.009823753894222131, -49.9868, 150.5258, 10491
35.0, 900.0, 1.4686414458747774, -0.014688471913877347, 0.061339204406533815, 20.0, 0.014110167174222575, 17.188290959476568, 3.6536699822978274, 5.34225970345419E-4, 1.2905169512754057E-6, 1.0114155530402522E15, 0.52628545741943, 0.10785955602840173, -0.013013187722390879, 0.678929491889805, -0.7378184542774265, 2.839743569751308, 385.17846099862584, 385.17846099862584, 281490.32763882575, 2.9664293587077588E-5, 146.62874019663747, 1.632335986925423E-5, 2.3121050752050154E-4, 2.7291366554113424E-5, 40.76853316299646, 0.6008910357008919, -0.009823818152171978, -49.9868, 150.5259, 10491
35.0, 900.0, 1.5515325511559177, -0.01552194824690572, 0.061339204406533815, 20.0, 0.014110167174222575, 17.284472520774006, 3.65399008677497, 5.64863440448884E-4, 1.2904585836665243E-6, 1.0115965279043071E15, 0.5262747811778835, 0.10785773327867548, -0.013014301473547582, 0.6630646858601388, 0.3495298915940145, 1.752263881823663, 387.31342302111756, 387.31342302111756, 283063.49418737675, 2.9500776573517276E-5, 146.62781767053636, 1.632114469621075E-5, 2.3118958017929078E-4, 2.731244205618555E-5, 40.76837777389283, 0.6007133462850711, -0.009823886040913393, -49.9868, 150.5259, 10491
35.0, 900.0, 1.6391020858481498, -0.016402470897812358, 0.061339204406533815, 20.0, 0.014110167174222575, 17.385504643578884, 3.654328227704444, 5.972865367572164E-4, 1.2903972826682756E-6, 1.0117868887691796E15, 0.5262635678063482, 0.10785581890536507, -0.013015471144308136, 0.6758558071162224, -0.4347535189763081, 2.5364092529740505, 389.55600873855167, 389.55600873855167, 284716.1954639737, 2.9330947283985288E-5, 146.62686612303077, 1.6318821602040242E-5, 2.3116761618041895E-4, 2.7334707090376413E-5, 40.768213615092606, 0.6005256291830339, -0.00982395776505271, -49.9868, 150.5259, 10491
35.0, 900.0, 1.731614103635887, -0.017332695713377547, 0.061339204406533815, 20.0, 0.014110167174222575, 17.491605198682315, 3.654685419549913, 6.316026064024866E-4, 1.2903329335593296E-6, 1.0119870848448316E15, 0.5262517962336761, 0.10785380932322873, -0.013016698915483585, 0.6709957842560383, -0.06779426876369782, 2.169304993203146, 391.9110510756098, 391.9110510756098, 286452.0295014621, 2.9154693466525217E-5, 146.62583905537667, 1.6316380227285645E-5, 2.3114454777826358E-4, 2.7358228801681223E-5, 40.76804019169423, 0.6003273185674924, -0.009824033542276128, -49.9868, 150.526, 10491
