t, z, T, RH, RHice, IWC, CCS, sigmah, sigmav, sigmas, Dh, Dv, Dh/Dv, v_sedi, rice, lambda_e
2.4861435833134045, -0.023720494418016866, 219.77647399902344, 78.25933, 132.30707770874102, 1.7252807048212578E-5, 432.38092869770156, 18.334051243377278, 3.7243190750823967, -0.006872767304319265, 20.0, 0.013758373581152459, 1453.6601933383988, 1.7678827122871027E-4, 1.12806642378289E-6, 39.81562720056701
2.622964752095848, -0.025026697737350775, 219.7764892578125, 78.25933, 132.30705802980776, 1.7176224383431577E-5, 436.07515873281625, 18.48270224104055, 3.7248244853322197, -0.0072508093659047574, 20.0, 0.013758373581152459, 1453.6601933383988, 1.7724765309629824E-4, 1.1295311381430482E-6, 40.039850731005956
2.7673156678939663, -0.026404858636218432, 219.7764892578125, 78.25933, 132.30705802980776, 1.7097456028866473E-5, 439.94128667546386, 18.6382488230828, 3.725357635742252, -0.007649634505686692, 20.0, 0.013758373581152459, 1453.6601933383988, 1.777279227362757E-4, 1.1310603898015048E-6, 40.27347222147564
2.9196107189974128, -0.027858944685455297, 219.77650451660156, 78.25933, 132.307038350877, 1.7016514427989218E-5, 443.9861344628824, 18.80096065928002, 3.7259200445793765, -0.008070383947878356, 20.0, 0.013758373581152459, 1453.6601933383988, 1.7822983929800378E-4, 1.1326563950081341E-6, 40.516767867980946
3.080287098931427, -0.029393142544770056, 219.77651977539062, 78.25933, 132.30701867194892, 1.6933419306632532E-5, 448.2167138739273, 18.971114290925108, 3.7265133127254466, -0.008514261423587913, 20.0, 0.013758373581152459, 1453.6601933383988, 1.787542002656751E-4, 1.1343213696820006E-6, 40.770015229139986
3.2498060615086386, -0.03101187009660059, 219.7765350341797, 78.25933, 132.30699899302346, 1.684819592734767E-5, 452.6402280485044, 19.148993094477056, 3.7271391281185675, -0.008982536575066464, 20.0, 0.013758373581152459, 1453.6601933383988, 1.7930181848489445E-4, 1.136057585696243E-6, 41.03348835871657
3.428654244950757, -0.03271978924551122, 219.77655029296875, 78.25933, 132.30697931409964, 1.6760875679855006E-5, 457.26407308579246, 19.334887238521297, 3.7277992704270773, -0.009476548542796098, 20.0, 0.013758373581152459, 1453.6601933383988, 1.7987351905677636E-4, 1.1378673267209714E-6, 41.30746008549727
3.6173450688813036, -0.03452181943091837, 219.77658081054688, 78.25933, 132.30693995626055, 1.6671495758571697E-5, 462.09583976915167, 19.529093635234478, 3.7284956159677316, -0.009997709745220433, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8047013186708177E-4, 1.1397528961521168E-6, 41.59220056543352
3.8164202081997383, -0.03642315188811994, 219.77659606933594, 78.25933, 132.30692027734491, 1.6580100811908074E-5, 467.14331547004787, 19.73191588768991, 3.7292301428800982, -0.01054750986091557, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8109253026792613E-4, 1.1417166054855585E-6, 41.88797723742157
4.026451148068025, -0.03842926471314708, 219.776611328125, 78.25933, 132.3069005984311, 1.64867402890127E-5, 472.4144862875443, 19.94366423447248, 3.730004936569674, -0.011127520023450842, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8174157977410087E-4, 1.1437608085884373E-6, 42.19505141320592
4.248040824473546, -0.040545938748599235, 219.77662658691406, 78.25933, 132.30688091952018, 1.6391470226760917E-5, 477.9175394838586, 20.164655493189716, 3.730822195432739, -0.01173939724010396, 20.0, 0.013758373581152459, 1453.6601933383988, 1.824181604971611E-4, 1.1458878389661646E-6, 42.51368198033975
4.4818253550779215, -0.04277927436442185, 219.7766571044922, 78.25933, 132.30684156170597, 1.6294352271111783E-5, 483.6608662801099, 20.395213004567555, 3.7316842368765157, -0.012384889045871136, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8312315909759137E-4, 1.1481000490694776E-6, 42.84412165379157
4.728475865320495, -0.04513570916610855, 219.77667236328125, 78.25933, 132.30682188280252, 1.6195455097782826E-5, 489.65306507963845, 20.635666578901382, 3.732593503648698, -0.01306583840443097, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8385750458627811E-4, 1.150399787597271E-6, 43.18661779926585
4.9887004150186645, -0.047622036702307316, 219.77670288085938, 78.25933, 132.3067825250036, 1.6094851265766708E-5, 495.9029451891491, 20.88635244669408, 3.733552570490997, -0.013784188868582159, 20.0, 0.013758373581152459, 1453.6601933383988, 1.846221055889485E-4, 1.152789433956531E-6, 43.541409022721766
5.263246030995773, -0.05024542618906992, 219.77671813964844, 78.25933, 132.30676284610695, 1.5992620370536346E-5, 502.41953111038583, 21.147613215350745, 3.734564151131868, -0.014541990013205625, 20.0, 0.013758373581152459, 1453.6601933383988, 1.854179131644647E-4, 1.1552713265116934E-6, 43.90872976915639
5.552900851571604, -0.05301344336235427, 219.77674865722656, 78.25933, 132.30672348832206, 1.588884534950632E-5, 509.2120674770768, 21.419797833813362, 3.7356311056341496, -0.015341403154055019, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8624586083313435E-4, 1.1578478405619535E-6, 44.28880371101778
5.858496389071691, -0.055934072460675846, 219.7767791748047, 78.25933, 132.3066841305471, 1.5783615176470675E-5, 516.2900247135185, 21.703261567007633, 3.7367564481138906, -0.016184707366493054, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8710691346626387E-4, 1.1605213049944884E-6, 44.68184938137862
6.180909916850415, -0.05901573946177765, 219.7768096923828, 78.25933, 132.30664477278253, 1.5677022650761582E-5, 523.6631054924065, 21.998365981937766, 3.7379433548471988, -0.017074305818586724, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8800204763257138E-4, 1.1632940727587571E-6, 45.08807418890045
6.521066987680327, -0.06226733659773143, 219.77684020996094, 78.25933, 132.30660541502814, 1.556916448101924E-5, 531.3412520704056, 22.305478947204413, 3.739195172782484, -0.018012732434011386, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8893224811893848E-4, 1.166168474818295E-6, 45.50767737610199
6.879944090737233, -0.0656982482415925, 219.77687072753906, 78.25933, 132.30656605728336, 1.5460140846890924E-5, 539.3346545805483, 22.624974647636634, 3.740515428475999, -0.019002658899200747, 20.0, 0.013758373581152459, 1453.6601933383988, 1.8989851175227074E-4, 1.1691468301735924E-6, 45.940848785927756
7.258571454808453, -0.06931837823835048, 219.7769012451172, 78.25933, 132.30652669954836, 1.535005493653637E-5, 547.6537603608976, 22.957233615622744, 3.741907837469125, -0.0200469020328874, 20.0, 0.013758373581152459, 1453.6601933383988, 1.9090184752554063E-4, 1.1722314443623415E-6, 46.38776858781142
7.658036005771429, -0.07313817876138828, 219.77694702148438, 78.25933, 132.3064676629649, 1.5239012140738641E-5, 556.3092843991087, 23.3026427805993, 3.7433763141263285, -0.021148431531929295, 20.0, 0.013758373581152459, 1453.6601933383988, 1.919432656894829E-4, 1.1754246082630869E-6, 46.84860706954988
8.079484486832708, -0.07716868077426892, 219.7769775390625, 78.25933, 132.3064283052543, 1.5127121023956059E-5, 565.3122209726339, 23.661595538014602, 3.744924981953219, -0.02231037811269727, 20.0, 0.013758373581152459, 1453.6601933383988, 1.9302381982887223E-4, 1.1787285888669642E-6, 47.32352516885788
8.524126750484589, -0.0814215262189961, 219.7770233154297, 78.25933, 132.30636926870758, 1.501449004842558E-5, 574.6738565644516, 24.034491838926474, 3.746558184414584, -0.02353604206404695, 20.0, 0.013758373581152459, 1453.6601933383988, 1.9414454179601792E-4, 1.1821456665319906E-6, 47.81267137343809
8.993239231629637, -0.08590900195865774, 219.77706909179688, 78.25933, 132.30631023218373, 1.4901230001882644E-5, 584.4057841344346, 24.421738301226217, 3.7482804962726908, -0.02482890222997706, 20.0, 0.013758373581152459, 1453.6601933383988, 1.953064969133218E-4, 1.1856780634107878E-6, 48.31618745587807
9.488168611843385, -0.09064407566459859, 219.77711486816406, 78.25933, 132.30625119568228, 1.478745168964374E-5, 594.5199188269241, 24.823748343305752, 3.7500967354665384, -0.02619262543976265, 20.0, 0.013758373581152459, 1453.6601933383988, 1.965107649454948E-4, 1.1893280195407533E-6, 48.834202446845175
10.010335685294208, -0.09564043368403624, 219.77716064453125, 78.25933, 132.30619215920268, 1.467326592808613E-5, 605.0285151958378, 25.240942340806054, 3.752011975553039, -0.02763107640388839, 20.0, 0.013758373581152459, 1453.6601933383988, 1.9775843679069142E-4, 1.193097746821957E-6, 49.366836538447714
10.561239437418287, -0.10091252103452332, 219.77720642089844, 78.25933, 132.30613312274565, 1.4558783056471506E-5, 615.9441860297948, 25.673747806905528, 3.75403155873141, -0.02914832809351318, 20.0, 0.013758373581152459, 1453.6601933383988, 1.9905061962546046E-4, 1.196989442723189E-6, 49.91420028638244
11.142461348058292, -0.10647558363862218, 219.7772674560547, 78.25933, 132.30605440750458, 1.4444112168108719E-5, 627.2799228614103, 26.122599596430845, 3.7561611094722296, -0.030748672621814733, 20.0, 0.013758373581152459, 1453.6601933383988, 2.003884264050682E-4, 1.2010052916694432E-6, 50.47639490515731
11.755669931418844, -0.11234571291662919, 219.77732849121094, 78.25933, 132.30597569230346, 1.4329361749466638E-5, 639.0491182471525, 26.587940133902425, 3.7584065487727294, -0.03243663264443394, 20.0, 0.013758373581152459, 1453.6601933383988, 2.0177300908970586E-4, 1.2051474585775364E-6, 51.05351333283934
12.402625525871569, -0.11853989290807347, 219.7773895263672, 78.25933, 132.3058969771414, 1.421463796472448E-5, 651.2655899070627, 27.07021966546564, 3.760774109059933, -0.03421697329693914, 20.0, 0.013758373581152459, 1453.6601933383988, 2.032055356163603E-4, 1.209418121262044E-6, 51.64563811207004
13.085185347359882, -0.1250760500094918, 219.77745056152344, 78.25933, 132.30581826201902, 1.4100044748565517E-5, 663.9436068172832, 27.56989653450913, 3.763270349763165, -0.03609471468516491, 20.0, 0.013758373581152459, 1453.6601933383988, 2.0468719116438773E-4, 1.2138194376652254E-6, 52.25284485833393
13.80530882091028, -0.13197310551510494, 219.7775115966797, 78.25933, 132.30573954693648, 1.3985683435597963E-5, 677.0979173527699, 28.087437480635668, 3.765902173577256, -0.03807514494333423, 20.0, 0.013758373581152459, 1453.6601933383988, 2.0621918436936805E-4, 1.2183535622664124E-6, 52.87520170131732
14.565063205555333, -0.13925103111052553, 219.777587890625, 78.25933, 132.30564115313993, 1.3871652143364865E-5, 690.7437795828425, 28.623317961530272, 3.7686768434374462, -0.04016383387569969, 20.0, 0.013758373581152459, 1453.6601933383988, 2.0780273718691466E-4, 1.2230226494708469E-6, 53.51276990321089
15.366629528815846, -0.146930907475691, 219.77764892578125, 78.25933, 132.305562438147, 1.3758046795728638E-5, 704.8969938283869, 29.17802249716627, 3.77160200022651, -0.042366647191313285, 20.0, 0.013758373581152459, 1453.6601933383988, 2.0943913230364478E-4, 1.2278288491670614E-6, 54.165605256359356
16.212308847778313, -0.15503498623782483, 219.77774047851562, 78.25933, 132.3054443657321, 1.364495799584605E-5, 719.5739375965903, 29.752045035703308, 3.7746856812339873, -0.0446897613429619, 20.0, 0.013758373581152459, 1453.6601933383988, 2.1112963221117336E-4, 1.2327743500407222E-6, 54.8337553522116
17.104528854741343, -0.16358675530882927, 219.77781677246094, 78.25933, 132.3053459721218, 1.3532474895213667E-5, 734.7916030170928, 30.345889340362337, 3.777936339386576, -0.047139678977779056, 20.0, 0.013758373581152459, 1453.6601933383988, 2.128755861816676E-4, 1.2378612996216334E-6, 55.517267813384294
18.045850846393876, -0.17261100806211097, 219.7779083251953, 78.25933, 132.30522789987, 1.3420680683636752E-5, 750.5676369123773, 30.96006939651144, 3.781362863267722, -0.04972324499926108, 20.0, 0.013758373581152459, 1453.6601933383988, 2.1467834078479613E-4, 1.2430919314338516E-6, 56.216180242401904
19.038977076531648, -0.1821339162524959, 219.7779998779297, 78.25933, 132.3051098277095, 1.3309655694514844E-5, 766.9203836451019, 31.59510983816252, 3.7849745979431906, -0.05244766324311572, 20.0, 0.013758373581152459, 1453.6601933383988, 2.165392962302316E-4, 1.2484684409021736E-6, 56.93053260490501
20.08675851341933, -0.19218310718194426, 219.77809143066406, 78.25933, 132.3049917556377, 1.3199475529353345E-5, 783.8689308958952, 32.25154639306147, 3.7887813666079246, -0.055320513755832024, 20.0, 0.013758373581152459, 1453.6601933383988, 2.1845989422793858E-4, 1.2539930896642619E-6, 57.66035925434869
21.1922030240674, -0.2027877451659916, 219.7781982421875, 78.25933, 132.30485400499975, 1.3090211201118414E-5, 801.4331585368748, 32.929926345552865, 3.7927934930677245, -0.058349770663657194, 20.0, 0.013758373581152459, 1453.6601933383988, 2.2044160234076124E-4, 1.2596681583542545E-6, 58.40569461645417
22.358484008918392, -0.21397861761305323, 219.77830505371094, 78.25933, 132.30471625448436, 1.2981930076034082E-5, 819.633790778794, 33.63080901641294, 3.7970218250672754, -0.061543820609400536, 20.0, 0.013758373581152459, 1453.6601933383988, 2.2248595773495018E-4, 1.2654959594890057E-6, 59.16657354870189
23.588949511730082, -0.22578822604456486, 219.77841186523438, 78.25933, 132.30457850409027, 1.2874694598394865E-5, 838.4924517832449, 34.35476625887023, 3.801477758473674, -0.0649114817246437, 20.0, 0.013758373581152459, 1453.6601933383988, 2.24594544188975E-4, 1.2714788762056285E-6, 59.94302927898452
24.887131830807387, -0.2382508822245949, 219.77853393554688, 78.25933, 132.30442107521748, 1.2768562534898615E-5, 858.0317249457257, 35.102382970070515, 3.8061732623219684, -0.06846202309148765, 20.0, 0.013758373581152459, 1453.6601933383988, 2.2676898146110607E-4, 1.2776193294994242E-6, 60.7350980318946
26.256757659173942, -0.2514028097545766, 219.77865600585938, 78.25933, 132.3042636465031, 1.2663587983354733E-5, 878.2752160705832, 35.87425761729005, 3.8111209047261645, -0.07220518463832619, 20.0, 0.013758373581152459, 1453.6601933383988, 2.2901097096020108E-4, 1.2839197925161708E-6, 61.54281936625019
27.701758782792748, -0.26528225152575097, 219.77879333496094, 78.25933, 132.30408653939062, 1.2559819947886829E-5, 899.2476206748329, 36.67100277825636, 3.8163338796557937, -0.07615119739184724, 20.0, 0.013758373581152459, 1453.6601933383988, 2.3132225931917497E-4, 1.290382830757249E-6, 62.36623400570968
29.226283367547282, -0.27992958320347094, 219.7789306640625, 78.25933, 132.30390943247977, 1.2457303875711001E-5, 920.9747956746073, 37.49324569499847, 3.8218260345743174, -0.08031080398994914, 20.0, 0.013758373581152459, 1453.6601933383988, 2.337046782871789E-4, 1.2970110605810813E-6, 63.2053895016318
30.834707867384633, -0.29538743330228706, 219.77908325195312, 78.25933, 132.30371264725807, 1.2356080287163353E-5, 943.4838357254471, 38.34162884071604, 3.827611898931465, -0.08469527933893117, 20.0, 0.013758373581152459, 1453.6601933383988, 2.3616011370087704E-4, 1.3038072064590643E-6, 64.06033644875491
32.53164958780535, -0.31170081002353034, 219.77923583984375, 78.25933, 132.30351586228508, 1.225618633857102E-5, 966.8031545057937, 39.216810499228515, 3.833706713496967, -0.089316451263043, 20.0, 0.013758373581152459, 1453.6601933383988, 2.386905464238844E-4, 1.3107740590226008E-6, 64.93113430922396
34.32197994076603, -0.3289172354884018, 219.77940368652344, 78.25933, 132.30329939910212, 1.2157654497784124E-5, 990.9625712518225, 40.1194653566395, 3.8401264605180825, -0.0941867209723967, 20.0, 0.013758373581152459, 1453.6601933383988, 2.4129802121734725E-4, 1.3179145336618125E-6, 65.81784744801404
36.210838429045545, -0.34708688755911776, 219.7795867919922, 78.25933, 132.30306325779006, 1.206051389902485E-5, 1015.9934028711327, 41.05028510492721, 3.846887894677787, -0.09931908312041893, 20.0, 0.013758373581152459, 1453.6601933383988, 2.4398467464060308E-4, 1.3252316280234296E-6, 66.72055111326559
38.203647400219786, -0.36626274993070695, 219.77976989746094, 78.25933, 132.30282711683606, 1.1964790221059401E-5, 1041.9285619827324, 42.009979057247534, 3.8540085748245385, -0.10472714519468072, 20.0, 0.013758373581152459, 1453.6601933383988, 2.467527571945174E-4, 1.3327284736262765E-6, 67.6393281155806
40.30612761259918, -0.3865007708922419, 219.77996826171875, 78.25933, 132.30257129787364, 1.187050490779062E-5, 1068.8026612511956, 42.99927477481164, 3.8615068964380814, -0.11042514591078595, 20.0, 0.013758373581152459, 1453.6601933383988, 2.496045935530091E-4, 1.3404083356845036E-6, 68.57427059796126
42.52431465781415, -0.4078600311588732, 219.78016662597656, 78.25933, 132.30231547932982, 1.1777676759873003E-5, 1096.6521244037542, 44.01891870527378, 3.869402124788886, -0.11642797223347084, 20.0, 0.013758373581152459, 1453.6601933383988, 2.525426327832259E-4, 1.3482745870434942E-6, 69.52548451560037
44.86457628719289, -0.4304029216097349, 219.78038024902344, 78.25933, 132.30203998290668, 1.1686320686365044E-5, 1125.515304340388, 45.06967683263651, 3.8777144287414984, -0.122751174554823, 20.0, 0.013758373581152459, 1453.6601933383988, 2.555694169356469E-4, 1.3563307700348013E-6, 70.49308514011608
47.333630691670145, -0.45419533119208855, 219.78060913085938, 78.25933, 132.3017448087078, 1.1596449083038316E-5, 1155.432608768636, 46.15233533874994, 3.8864649151443498, -0.12941097948971592, 20.0, 0.013758373581152459, 1453.6601933383988, 2.5868761120844243E-4, 1.364580552157084E-6, 71.47720341689318
49.938565787703354, -0.47930684593393025, 219.78085327148438, 78.25933, 132.30142995684523, 1.1508071517004452E-5, 1186.4466338168174, 47.26770127654736, 3.8956756637404686, -0.13642429962518898, 20.0, 0.013758373581152459, 1453.6601933383988, 2.6190001386387524E-4, 1.3730277808014833E-6, 72.47798211069063
52.68685956456008, -0.5058109595615135, 219.78111267089844, 78.25933, 132.30109542743787, 1.1421194905916611E-5, 1218.6023061015767, 48.416603255222455, 3.9053697625250856, -0.14380873945611952, 20.0, 0.013758373581152459, 1453.6601933383988, 2.652095568462467E-4, 1.3816764740494803E-6, 73.49557850930269
55.586401551387816, -0.5337852964913564, 219.78138732910156, 78.25933, 132.30074122061308, 1.1335823697013402E-5, 1251.9470337481016, 49.59989213761252, 3.9155713434674215, -0.1515825965788812, 20.0, 0.013758373581152459, 1453.6601933383988, 2.6861931358664206E-4, 1.390530829929363E-6, 74.53016521294595
58.6455154656916, -0.563311847971012, 219.7816619873047, 78.25933, 132.3003870145925, 1.1251960246044302E-5, 1286.5308668839427, 50.81844175010758, 3.9263056185049905, -0.15976485706033788, 20.0, 0.013758373581152459, 1453.6601933383988, 2.7213252292545344E-4, 1.3995952356758038E-6, 75.58193089263665
61.87298310823656, -0.5944772222608227, 219.78196716308594, 78.25933, 132.29999345329236, 1.1169603900733181E-5, 1322.40666815008, 52.073149605457075, 3.93759891570971, -0.1683751836860221, 20.0, 0.013758373581152459, 1453.6601933383988, 2.7575253793599613E-4, 1.4088742853586884E-6, 76.65108010165228
65.27806957297038, -0.627372909415756, 219.78228759765625, 78.25933, 132.2995802149965, 1.1088753246595426E-5, 1359.630293795642, 53.364937638894034, 3.9494787155160305, -0.17743389557500566, 20.0, 0.013758373581152459, 1453.6601933383988, 2.794829109682264E-4, 1.4183727434282473E-6, 77.73783893270573
68.87054984433593, -0.6620955622990672, 219.78262329101562, 78.25933, 132.2991472998614, 1.1009404598329196E-5, 1398.2607859455125, 54.6947529580415, 3.96197368689229, -0.18696193736205796, 20.0, 0.013758373581152459, 1453.6601933383988, 2.833273740550384E-4, 1.428095640151505E-6, 78.84244628314539
72.66073685832694, -0.6987472941501646, 219.78297424316406, 78.25933, 132.2986947080507, 1.0931552656491321E-5, 1438.360576652878, 56.063568607106724, 3.975113723327765, -0.1969808358319129, 20.0, 0.013758373581152459, 1453.6601933383988, 2.8728983692011484E-4, 1.4380482110878675E-6, 79.96516199467636
76.65951110784165, -0.7374359941640235, 219.78334045410156, 78.25933, 132.298222439738, 1.0855190665171995E-5, 1479.995704371617, 57.47238434590712, 3.9889299784994674, -0.2075126415194106, 20.0, 0.013758373581152459, 1453.6601933383988, 2.9137440474381226E-4, 1.4482359261456408E-6, 81.10626522988184
80.87835187732242, -0.7782756621898143, 219.7837371826172, 78.25933, 132.29771081734594, 1.0780310378755334E-5, 1523.236043506282, 58.922227444306436, 4.003454901474923, -0.21857985234219476, 20.0, 0.013758373581152459, 1453.6601933383988, 2.955853712370138E-4, 1.4586644980957703E-6, 82.26605499806102
85.32937019634684, -0.8213867637263742, 219.78414916992188, 78.25933, 132.29717951894747, 1.07069030673072E-5, 1568.1555477203203, 60.4141534926721, 4.018722271300042, -0.23020531581554812, 20.0, 0.013758373581152459, 1453.6601933383988, 2.9992727672283005E-4, 1.4693398824038095E-6, 83.44485158840223
90.02534360677004, -0.8668966069767172, 219.7845916748047, 78.25933, 132.29660886712978, 1.063495830658497E-5, 1614.8325077061565, 61.94924722899383, 4.034767230814993, -0.2424121058011853, 20.0, 0.013758373581152459, 1453.6601933383988, 3.04404866874174E-4, 1.4802683241679718E-6, 84.6429925679361
94.97975284322426, -0.9149397427315265, 219.78504943847656, 78.25933, 132.2960185398615, 1.0564465451596381E-5, 1663.3498241439224, 63.52862338333103, 4.05162631953597, -0.25522336902377246, 20.0, 0.013758373581152459, 1453.6601933383988, 3.0902314836112174E-4, 1.4914563048157424E-6, 85.8608400422826
100.20682053227469, -0.9656583895390948, 219.78553771972656, 78.25933, 132.29538885990613, 1.0495412423350837E-5, 1713.7952965990557, 65.15342754028114, 4.069337505437026, -0.2686621357474287, 20.0, 0.013758373581152459, 1453.6601933383988, 3.1378735552634463E-4, 1.5029106106115923E-6, 87.09877397511018
105.72155202132483, -1.0192028849740744, 219.7860565185547, 78.25933, 132.2947198277419, 1.0427786984968572E-5, 1766.2619291328388, 66.82483702018477, 4.087940215464096, -0.2827510880606042, 20.0, 0.013758373581152459, 1453.6601933383988, 3.1870298942519897E-4, 1.5146382771710938E-6, 88.35719957435043
111.53977845447935, -1.0757321657337169, 219.78660583496094, 78.25933, 132.29401144387398, 1.0361576355829422E-5, 1820.8482534244656, 68.54406177980437, 4.107475364613012, -0.29751227802293684, 20.0, 0.013758373581152459, 1453.6601933383988, 3.237758352549834E-4, 1.5266466497951467E-6, 89.63654123738249
117.67820221902217, -1.1354142780923449, 219.78717041015625, 78.25933, 132.2932833860318, 1.0296767476068242E-5, 1877.6586702285297, 70.31234533323392, 4.1279853834051785, -0.3129667866282472, 20.0, 0.013758373581152459, 1453.6601933383988, 3.2901198470301974E-4, 1.5389433660920123E-6, 90.93724529711994
