t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 0.0, 15.384787559509277, 3.715123414993286, -0.0, 1.0983101256861193E-6, 3.14E14, 0.4879874193286641, 0.10182262037083012, -0.016373521080003145, 0.6958045891014579, -0.9243448259121202, 2.3771515305300577, 359.12415528324806, 1.9096862323803907E-5, 156.81892342117976, 1.0067961672003595E-5, 1.6758473732124272E-4, -2.0038382278394912E-4, 42.49312479348762, 2.6106227023823316, -0.00936913048536338, -50.0, 150.0, 10500
1.0, -0.00953689152106428, 16.634052086181722, 3.7188249133017384, -0.002768482929782294, 1.0983101256861193E-6, 3.14E14, 0.4879874193286641, 0.10182262037083012, -0.016373521080003145, 0.6958045891014579, -0.9243448259121202, 2.3771515305300577, 416.23208965964864, 1.8458059347323163E-5, 156.80757133234775, 1.0067967160341394E-5, 1.675846763439645E-4, -2.001338282067377E-4, 42.49117683371376, 2.6083075022804656, -0.009369306783743038, -49.9999, 150.0005, 10500
1.0550334943246098, -0.010062464684611347, 16.700090677597956, 3.7190285127358824, -0.002917358114160671, 1.1406786381476408E-6, 3.14E14, 0.49700637127250913, 0.10315028649148714, -0.015690499972080954, 0.690050886696587, -0.615005550993609, 2.204983148118429, 391.79530004573894, 1.870862115231947E-5, 156.80695465847847, 1.1278641537790005E-5, 1.807635853810562E-4, -2.001200698274085E-4, 42.49106963543923, 2.6081801011940327, -0.009369296246310206, -49.9999, 150.0006, 10500
1.1130956741467966, -0.010616638610405666, 16.76948168258207, 3.7192433048759166, -0.003077876875755077, 1.1229397194569208E-6, 3.14E14, 0.4932730664165982, 0.10259331263404664, -0.015980850859006523, 0.6889751250792774, -0.1807768574744767, 1.709362480592025, 393.51851885643697, 1.868993162317704E-5, 156.80630405197914, 1.0760593915875453E-5, 1.7518512079576064E-4, -2.0010555425436024E-4, 42.490956537892934, 2.608045688869068, -0.009369305414892986, -49.9999, 150.0006, 10500
1.1743532186127021, -0.0112013355308465, 16.84238159401819, 3.7194699043314197, -0.003247225711736175, 1.1242090363480741E-6, 3.14E14, 0.49354222667166686, 0.10263312270777994, -0.015960281023080725, 0.6719485779782263, 0.7308075526625906, 0.8020063847494063, 395.32887432408097, 1.8670471342032986E-5, 156.805594319804, 1.0797124074952071E-5, 1.7558137606309436E-4, -2.0009023981336984E-4, 42.4908372164966, 2.6079038801644217, -0.009369315092033087, -49.9999, 150.0006, 10500
1.2389819798043116, -0.01181823789890869, 16.918952931324117, 3.7197089593822126, -0.0034258901333935835, 1.1255394336757155E-6, 3.14E14, 0.49382400227872314, 0.10267485660331564, -0.015938686893223405, 0.6619740765448787, 0.9169805286756841, 0.6202949094830775, 397.2304085148181, 1.8650221577787456E-5, 156.80487013748254, 1.0835502843292326E-5, 1.7599719056695098E-4, -2.0007408253754815E-4, 42.490711328764256, 2.6077542681216554, -0.009369325304989082, -49.9999, 150.0007, 10500
1.307167487558166, -0.012469121039263691, 16.999364361599486, 3.7199611538140154, -0.003614382320957414, 1.1269334508195014E-6, 3.14E14, 0.49411888325187797, 0.10271859492088473, -0.01591602238272967, 0.6813914642986395, 0.3713903195844404, 1.1705918910426498, 399.2273180223019, 1.8629162445103332E-5, 156.80408278111187, 1.0875812345137582E-5, 1.764334067777531E-4, -2.000570360397442E-4, 42.490578513365584, 2.6075964233962154, -0.009369336084398341, -49.9999, 150.0007, 10500
1.379105482066013, -0.013155858283833147, 17.083790814262013, 3.720227208853182, -0.003813242585404877, 1.1283936572662975E-6, 3.14E14, 0.49442736109819996, 0.10276441926234398, -0.015892240423263967, 0.6902841065656793, -0.43261787930114853, 1.9795645550885455, 401.323957175577, 1.860727655268282E-5, 156.80327670303748, 1.0918144983627483E-5, 1.7689092466814435E-4, -2.0003905137798753E-4, 42.49043838908938, 2.607429893026472, -0.009369347461148253, -49.9999, 150.0008, 10500
1.4550024757863311, -0.013880426399942396, 17.17241358845794, 3.720507885205744, -0.0040230409100199885, 1.1299227219654534E-6, 3.14E14, 0.49474994311060355, 0.10281241440534455, -0.01586729179981479, 0.6778064789080726, 0.5056358123121162, 1.0465460065940415, 403.52484112256246, 1.8584545988441782E-5, 156.80242626711035, 1.096259148799994E-5, 1.77370652511934E-4, -2.0002007691985254E-4, 42.49029055374984, 2.6072541991354163, -0.009369359469359491, -49.9999, 150.0008, 10500
1.5350763462798114, -0.014644911313444336, 17.26542045259773, 3.720803985206261, -0.004244378576144854, 1.1315233480974212E-6, 3.14E14, 0.49508713818662936, 0.1028626662533744, -0.015841126173523276, 0.684451698689231, 0.1277319059282157, 1.4299690521561716, 405.83464877974984, 1.8560953944545114E-5, 156.80150571039763, 1.1009245150208863E-5, 1.7787351762401166E-4, -2.0000005818800832E-4, 42.49013458303274, 2.6070688375606474, -0.009369372143966763, -49.9999, 150.0009, 10500
1.6195569616706442, -0.015451514152764873, 17.363005735405316, 3.721116355082251, -0.004477889877317925, 1.1331983008503503E-6, 3.14E14, 0.49543946229476343, 0.10291526270299328, -0.015813691589808138, 0.6853685746986932, 0.04017202206730107, 1.5233458002544338, 408.2582256402549, 1.853648596236086E-5, 156.80055910229476, 1.1058208905669715E-5, 1.784005067414393E-4, -1.9997893770795332E-4, 42.489970029278325, 2.606873276409506, -0.0093693855219108, -49.9999, 150.0009, 10500
1.708686840529128, -0.016302557632512482, 17.465370407917558, 3.7214458873402654, -0.004724243926988281, 1.1349504274943498E-6, 3.14E14, 0.49580744225321083, 0.10297029426889964, -0.015784934105986012, 0.6904315928461005, -0.5754024096705487, 2.145049010334982, 410.80058643419596, 1.8511127105294703E-5, 156.7995370819274, 1.1109581777689544E-5, 1.7895260084744262E-4, -1.999566548419514E-4, 42.48979642019725, 2.6066669545348358, -0.00936939964333712, -49.9999, 150.001, 10500
1.8027218480699232, -0.017200492784065956, 17.572722155931636, 3.721793523279963, -0.004984146564526578, 1.1367825941035953E-6, 3.14E14, 0.49619160198301565, 0.1030278520895312, -0.015754798785124507, 0.6896927013255759, -0.4878487260012385, 2.0639504188485382, 413.4669176375412, 1.8484865169428982E-5, 156.79846010529994, 1.1163471471905861E-5, 1.795308282396666E-4, -1.9993314561216006E-4, 42.48961325751562, 2.606449279926709, -0.009369414549199031, -49.9999, 150.001, 10500
1.9019319306645295, -0.01814790606894439, 17.685275442471475, 3.722160255642869, -0.005258342364863666, 1.1386977447898996E-6, 3.14E14, 0.4965924744954603, 0.10308802977841167, -0.0157232286798403, 0.659415248660596, 0.9105611813776885, 0.6723366973479973, 416.26257982805583, 1.8457689315988268E-5, 156.7973484701238, 1.1219990169036206E-5, 1.8013625308815797E-4, -1.9990834252155558E-4, 42.48942001554613, 2.6062196280163095, -0.009369430283911608, -49.9999, 150.0011, 10500
2.00660189077655, -0.0191475268845321, 17.803251559930395, 3.7225471314028087, -0.005547616757548862, 1.140698867418577E-6, 3.14E14, 0.49701059420987953, 0.10315092233660886, -0.01569016534830718, 0.6905521881079533, -0.6939159454024463, 2.2839660977142584, 419.1931098898172, 1.8429589154634806E-5, 156.79615234298313, 1.1279247411671886E-5, 1.8076993398974576E-4, -1.9988217435815367E-4, 42.489216139680146, 2.605977339886438, -0.009369446894412744, -49.9999, 150.0011, 10500
2.1170322045443526, -0.02020223548326788, 17.926878671646094, 3.7229552547053637, -0.0058527982607389775, 1.1427889677452228E-6, 3.14E14, 0.49744649108209843, 0.1032166253265364, -0.015655549236627334, 0.6863523924948064, -0.18252655045874522, 1.780100121283151, 422.2642230709161, 1.8400557743917688E-5, 156.79491500109725, 1.1341364057027883E-5, 1.814329896918155E-4, -1.99854565987757E-4, 42.48900104479705, 2.605721720383812, -0.009369464429231337, -49.9999, 150.0012, 10500
2.2335398843581604, -0.02131507134287994, 18.056391842774843, 3.723385789964046, -0.006174760836376843, 1.144971124048575E-6, 3.14E14, 0.4979007015177458, 0.10328523657374497, -0.015619318728060577, 0.6894189111777922, -0.5867656619108815, 2.1922490430827, 425.4818149024348, 1.8370588378276146E-5, 156.7935862511244, 1.1406457379329488E-5, 1.8212653349775925E-4, -1.998254381419685E-4, 42.488774113586324, 2.605452036127901, -0.009369482941169613, -49.9999, 150.0013, 10500
2.356459388907775, -0.02248924199081092, 18.192033060454314, 3.7238399651212446, -0.006514426373246548, 1.147248413412815E-6, 3.14E14, 0.49837375249928456, 0.10335685383164267, -0.015581411316464858, 0.6747542135103923, 0.4975688552270513, 1.1162258166517858, 428.8519629905576, 1.8339677700710957E-5, 156.79218566831577, 1.1474653714874849E-5, 1.828517242022341E-4, -1.99794707188193E-4, 42.48853469477732, 2.605167513410577, -0.009369502484589296, -49.9999, 150.0014, 10500
2.4861435833134045, -0.023728132331340697, 18.334051243377278, 3.7243190750823967, -0.006872767304336887, 1.1496239684966293E-6, 3.14E14, 0.4988661729053547, 0.10343157654563626, -0.015541762616853264, 0.6663740738572121, 0.739246798611738, 0.8832756823133877, 432.38092869770156, 1.830782399610501E-5, 156.79070930050014, 1.1546081963737158E-5, 1.8360974303658628E-4, -1.9976228489063433E-4, 42.48828210127157, 2.604867335980127, -0.009369523118115218, -49.9999, 150.0014, 10500
2.622964752095848, -0.02503531448606777, 18.48270224104055, 3.7248244853322197, -0.0072508093659233485, 1.1521009344535943E-6, 3.14E14, 0.49937848403782564, 0.10350950447504646, -0.015500307033224942, 0.6855428722273347, -0.21524580512242047, 1.8469273310355967, 436.07515873281625, 1.8275027790225864E-5, 156.78915297812628, 1.1620874591458819E-5, 1.8440179138318245E-4, -1.9972807815666187E-4, 42.488015608172724, 2.6045506427041962, -0.009369544903385442, -49.9999, 150.0015, 10500
2.7673156678939663, -0.026414558184655424, 18.6382488230828, 3.725357635742252, -0.007649634505716105, 1.1546824734744437E-6, 3.14E14, 0.4999112000695796, 0.10359073780916804, -0.015456977636991956, 0.6895309196067121, -0.7768125062640505, 2.4180985950719753, 439.94128667546386, 1.8241292248773996E-5, 156.7875356223875, 1.169917013338696E-5, 1.8522910389212797E-4, -1.9969198876726495E-4, 42.487734450708224, 2.604216525104493, -0.009369567905616232, -49.9999, 150.0016, 10500
2.9196107189974128, -0.027869841737064596, 18.80096065928002, 3.7259200445793765, -0.008070383947899041, 1.1573717653285167E-6, 3.14E14, 0.5004648276483763, 0.1036753771545236, -0.015411706111148143, 0.6631234175877232, 0.7794460023793441, 0.8719038655348861, 443.9861344628824, 1.82066218525283E-5, 156.7858059520437, 1.1781104756685654E-5, 1.8609290668647433E-4, -1.9965391309925232E-4, 42.48743782203664, 2.603864024756013, -0.009369592194180832, -49.9999, 150.0017, 10500
3.080287098931427, -0.029405363609618467, 18.971114290925108, 3.7265133127254466, -0.008514261423642464, 1.160171971518649E-6, 3.14E14, 0.5010398580283546, 0.10376352237346272, -0.01536442330928646, 0.6743187590514903, 0.4271921664107975, 1.2346935063882243, 448.2167138739273, 1.8171024868607684E-5, 156.78398239135507, 1.1866824352663167E-5, 1.8699447113418785E-4, -1.9961374182201046E-4, 42.48712487093478, 2.603492130544254, -0.00936961784140013, -49.9999, 150.0018, 10500
3.2498060615086386, -0.031025554659720313, 19.148993094477056, 3.7271391281185675, -0.008982536575112497, 1.163086279782283E-6, 3.14E14, 0.5016367757452789, 0.10385527394811907, -0.015315058462900849, 0.6840531225455275, -0.21193951030738387, 1.8848449088342913, 452.6402280485044, 1.8134511617999247E-5, 156.78205977499218, 1.1956477476529662E-5, 1.8793508628489104E-4, -1.9957135958745687E-4, 42.48679469935732, 2.6030997757712218, -0.009369644924952425, -49.9999, 150.0019, 10500
3.428654244950757, -0.032735091044886484, 19.334887238521297, 3.7277992704270773, -0.009476548542820378, 1.1661178600682943E-6, 3.14E14, 0.5022560490880893, 0.10395073155467653, -0.015263539881461258, 0.6801560322306287, 0.07324544473202285, 1.6111742007649872, 457.26407308579246, 1.8097095008829488E-5, 156.78003265356244, 1.2050216382499065E-5, 1.8891605640231746E-4, -1.9952664469828507E-4, 42.48644635986314, 2.6026858351041313, -0.009369673526697058, -49.9999, 150.002, 10500
3.6173450688813036, -0.03453890785479813, 19.529093635234478, 3.7284956159677316, -0.009997709745284461, 1.1692698685825058E-6, 3.14E14, 0.502898130493362, 0.10404999414684715, -0.015209794846585259, 0.6739007352393663, 0.38685344396907706, 1.309584051049045, 462.09583976915167, 1.8058790291764683E-5, 156.7778719593534, 1.2148195116550929E-5, 1.899386922066083E-4, -1.9947946875521216E-4, 42.486078852899475, 2.6022491213556, -0.009369703733316284, -49.9999, 150.0021, 10500
3.8164202081997383, -0.036442213502138186, 19.73191588768991, 3.7292301428800982, -0.010547509860983108, 1.1725454356651925E-6, 3.14E14, 0.5035634536523605, 0.10415315952680597, -0.01515374978305456, 0.6872491819650514, -0.7049140672259513, 2.4138802665529404, 467.14331547004787, 1.8019616365319696E-5, 156.77561826479, 1.2250578360017303E-5, 1.9100435192284649E-4, -1.9942969629185362E-4, 42.48569112393774, 2.6017883820887087, -0.00936973563625669, -49.9999, 150.0022, 10500
4.026451148068025, -0.038450504928459, 19.94366423447248, 3.730004936569674, -0.011127520023507835, 1.175947687667981E-6, 3.14E14, 0.5042524375441679, 0.1042603249834714, -0.015095329850703748, 0.6713406199367937, 0.4481640813734351, 1.2738468953734388, 472.4144862875443, 1.7979593469174023E-5, 156.77324185219214, 1.2357528885819814E-5, 1.9211438344646635E-4, -1.9937718438284765E-4, 42.48528206045148, 2.6013022960353265, -0.009369769333492711, -49.9999, 150.0023, 10500
4.248040824473546, -0.04056958364308836, 20.164655493189716, 3.730822195432739, -0.011739397240179104, 1.1794796912588948E-6, 3.14E14, 0.5049654747610407, 0.10437158548410222, -0.015034459868999692, 0.68558817694702, -0.5857508909995193, 2.3213253757148586, 477.9175394838586, 1.7938744902802974E-5, 156.77073597101517, 1.246921500443738E-5, 1.9327015105463925E-4, -1.993217822336125E-4, 42.484850488728746, 2.6007894693188227, -0.009369804927708718, -49.9999, 150.0025, 10500
4.4818253550779215, -0.04280557267036974, 20.395213004567555, 3.7316842368765157, -0.012384889045982105, 1.1831444852761989E-6, 3.14E14, 0.5057029376490142, 0.10448703462003352, -0.014971063747513641, 0.6799281549529895, -0.06970099674235083, 1.8193575998499611, 483.6608662801099, 1.7897096241758376E-5, 156.76807018236133, 1.2585807222349828E-5, 1.9447302444659207E-4, -1.9926333074684273E-4, 42.48439517050948, 2.600248431470047, -0.00936984252810885, -49.9998, 150.0026, 10500
4.728475865320495, -0.04516493443854936, 20.635666578901382, 3.732593503648698, -0.013065838404548018, 1.1869450591520764E-6, 3.14E14, 0.50646517364555, 0.10460676386649517, -0.014905064836143997, 0.682730345335722, -0.35890546375319127, 2.1231594531077524, 489.65306507963845, 1.7854676472731752E-5, 156.76528360777877, 1.27074871097695E-5, 1.957244176545991E-4, -1.9920166206674914E-4, 42.48391479943819, 2.599677631225076, -0.00936988225009024, -49.9998, 150.0028, 10500
4.9887004150186645, -0.04765448968335964, 20.88635244669408, 3.733552570490997, -0.013784188868740884, 1.1908843742195543E-6, 3.14E14, 0.5072525092804111, 0.10473086319042817, -0.014836385537512486, 0.659012632986475, 0.7475047994594427, 1.0318549761308224, 495.9029451891491, 1.781151547945759E-5, 156.7623216870447, 1.2834431902671951E-5, 1.9702571805128735E-4, -1.9913659909391853E-4, 42.483407997322296, 2.5990754320938536, -0.009369924217107172, -49.9998, 150.0029, 10500
5.263246030995773, -0.05028143738474104, 21.147613215350745, 3.734564151131868, -0.01454199001341025, 1.1949653051438269E-6, 3.14E14, 0.5080652382300997, 0.10485941913941492, -0.01476494831434319, 0.6639194058677133, 0.6053976802040578, 1.1895652587356387, 502.41953111038583, 1.776764681329624E-5, 156.7592226912643, 1.2966831622474412E-5, 1.983783584414636E-4, -1.9906795497748574E-4, 42.482873310185006, 2.5984401076858825, -0.009369968558599959, -49.9998, 150.0031, 10500
