angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, c1_esp, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
50, 900.0, 0.0, 0.0, 0.06135526359713373, 20.0, 0.014113583231881104, 15.384787559509277, 3.6509575843811035, 0.0, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 1.0, 352.9215350355194, 352.9215350355194, 1.4801529179389684E7, 1.4801529179389684E7, 1.6969325183810817E-5, 146.5066210196693, 8.776472099442486E-6, 1.5294337934055246E-4, 2.700288516688968E-5, 40.77052181462817, 0.6028902323080487, -0.009822524127634782, -49.9868, 150.5252, 10491
50, 900.0, 1.0, -0.009976321631173079, 0.06135526359713373, 20.0, 0.014113583231881104, 16.634052069809737, 3.654821260939263, 3.637085254586744E-4, 1.049793033786834E-6, 5.5796568324598056E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 0.9869, 381.9830284763506, 381.9830284763506, 1.6020368214298146E7, 1.5815314395865276E7, 1.6596735301933932E-5, 146.49563848312778, 8.776479114439285E-6, 1.5294332711276182E-4, 2.7257141462288068E-5, 40.76864713962075, 0.6007463859644533, -0.009823378251832526, -49.9867, 150.5258, 10491
50, 900.0, 1.0564406686968904, -0.010539726441764435, 0.06135526359713373, 20.0, 0.014113583231881104, 16.701775804092794, 3.6550392076644402, 3.844617233108424E-4, 1.0699045169926256E-6, 5.5796568324598056E16, 0.4817390292250125, 0.10093937899718736, -0.016810602190988386, 0.6979671338532999, -0.9278193839449533, 2.311431693687338, 0.9869, 383.56110224689854, 383.56110224689854, 1.6086552628234925E7, 1.5880661134215452E7, 1.6578118439783256E-5, 146.49500407609366, 9.290611356982414E-6, 1.5885949491678184E-4, 2.7271491987082154E-5, 40.76854133621516, 0.6006253958684478, -0.009823389530121492, -49.9867, 150.5259, 10491
50, 900.0, 1.1160668864767327, -0.011134952076246754, 0.06135526359713373, 20.0, 0.014113583231881104, 16.773024882908647, 3.6552694413324955, 4.0641241691577576E-4, 1.0709751024849201E-6, 5.5796601549697144E16, 0.48197755910980977, 0.10097253020336912, -0.016794445786672815, 0.6894870362902915, 0.4569820073437831, 0.9288275468938227, 0.9869, 385.22162177808354, 385.22162177808354, 1.6156194817372823E7, 1.5949421937461171E7, 1.6558693422949136E-5, 146.49435689108424, 9.318529898925863E-6, 1.5917757519091485E-4, 2.7286652473216267E-5, 40.76842956145764, 0.6004975776045605, -0.009823438405585633, -49.9867, 150.5259, 10491
50, 900.0, 1.1790584478599357, -0.01176379695771031, 0.06135526359713373, 20.0, 0.014113583231881104, 16.847968013367474, 3.655512653791278, 4.2963123636419556E-4, 1.0720993093447356E-6, 5.5796636404505368E16, 0.4822277771304976, 0.10100735472503361, -0.01677745301350002, 0.697799923280753, -0.9104373180641618, 2.298590932089019, 0.9869, 386.96856701759094, 386.96856701759094, 1.6229461700717764E7, 1.6021761620078187E7, 1.65384360778932E-5, 146.49365138046332, 9.347905191120722E-6, 1.5951192002441102E-4, 2.730266863740089E-5, 40.768311478351414, 0.6003625458550563, -0.009823490042033166, -49.9867, 150.5259, 10491
50, 900.0, 1.2456052950898682, -0.012428161277079866, 0.06135526359713373, 20.0, 0.014113583231881104, 16.926780558342312, 3.655769575747704, 4.541931521318896E-4, 1.0732794616446318E-6, 5.5796672955996456E16, 0.4824901622198407, 0.10104392629526823, -0.01675958473621214, 0.6958508725762945, -0.37080379968540106, 1.761458362433922, 0.9869, 388.8060790116285, 388.8060790116285, 1.63065269537477E7, 1.6097851668372996E7, 1.651732458665196E-5, 146.4929290785031, 9.378810505700587E-6, 1.5986329040260146E-4, 2.7319588776157417E-5, 40.768186730883315, 0.6002198935629246, -0.009823544594783103, -49.9867, 150.526, 10491
50, 900.0, 1.3159080908771277, -0.013130052768296797, 0.06135526359713373, 20.0, 0.014113583231881104, 17.009644673054822, 3.6560409789391177, 4.80177761513541E-4, 1.0745179939416812E-6, 5.5796711272557784E16, 0.4827652137518125, 0.10108232222550907, -0.016740799719147895, 0.687394157408652, 0.5448659947662762, 0.8484572270859971, 0.9869, 390.7384637379502, 390.7384637379502, 1.6387571169169633E7, 1.6177870399277918E7, 1.649533627893087E-5, 146.49216600916282, 9.411317837719075E-6, 1.602324581655005E-4, 2.7337463910431953E-5, 40.76805494295019, 0.600069190705073, -0.00982360222944631, -49.9867, 150.526, 10491
50, 900.0, 1.390178823469881, -0.013871592806488595, 0.06135526359713373, 20.0, 0.014113583231881104, 17.09674943401008, 3.6563276784246765, 5.076695955046691E-4, 1.0758173783277514E-6, 5.5796751423873128E16, 0.4830534349689223, 0.10112262115272937, -0.016721055694613227, 0.6709662099474053, 0.9696331201532251, 0.4265379200197017, 0.9869, 392.7701958242495, 392.7701958242495, 1.6472782012869025E7, 1.6262003114403084E7, 1.647244930835822E-5, 146.4913380739162, 9.445501246212014E-6, 1.606202123858386E-4, 2.735634794328929E-5, 40.76791571722592, 0.5999099829977821, -0.00982366311987803, -49.9867, 150.526, 10491
50, 900.0, 1.4686414458747774, -0.014655022855867426, 0.06135526359713373, 20.0, 0.014113583231881104, 17.188290959481463, 3.656630535003255, 5.367584490758334E-4, 1.0771801563906404E-6, 5.5796793480786184E16, 0.48335533973176964, 0.10116490403640976, -0.016700308842686057, 0.6970317994282104, -0.7865425228665038, 2.1857527162010406, 0.9869, 394.90592213889516, 394.90592213889516, 1.6562354374505263E7, 1.6350442248805678E7, 1.6448644054086585E-5, 146.49048643720434, 9.48144305056458E-6, 1.6102739736758282E-4, 2.737629781846994E-5, 40.767768633964, 0.599741790528288, -0.009823727449800798, -49.9867, 150.5261, 10491
50, 900.0, 1.5515325511559177, -0.015482711288060492, 0.06135526359713373, 20.0, 0.014113583231881104, 17.28447252077945, 3.656950457764683, 5.675397354372988E-4, 1.078608965202717E-6, 5.5796837515143536E16, 0.48367145787553084, 0.1012092549719791, -0.01667851335478039, 0.6970383257157169, -0.8074065034953077, 2.209860179707132, 0.9869, 397.1504652421715, 397.1504652421715, 1.6656490512256673E7, 1.644338751398597E7, 1.6423900064070846E-5, 146.48956493600707, 9.51922238561054E-6, 1.614548558900626E-4, 2.739737369521485E-5, 40.76761324973257, 0.5995641063094466, -0.009823795414457558, -49.9867, 150.5261, 10491
50, 900.0, 1.6391020858481498, -0.01635716058193742, 0.06135526359713373, 20.0, 0.014113583231881104, 17.38550464358493, 3.657288406781483, 6.001148674357739E-4, 1.0801064655886166E-6, 5.5796883599615584E16, 0.4840023189201781, 0.10125575897042258, -0.016655622485343663, 0.696837338588063, -0.785000129732713, 2.190915302975254, 0.9869, 399.50882668773795, 399.50882668773795, 1.6755400191283729E7, 1.6541046034683887E7, 1.639819990179601E-5, 146.48861445211017, 9.558927439737834E-6, 1.6190348288106507E-4, 2.741963912788972E-5, 40.76744909607837, 0.5993763947532558, -0.009823867218656053, -49.9867, 150.5262, 10491
50, 900.0, 1.731614103635887, -0.017281014942343954, 0.06135526359713373, 20.0, 0.014113583231881104, 17.491605198689022, 3.657645395948633, 6.345916679821131E-4, 1.081675420506296E-6, 5.5796931807494184E16, 0.48434846898627687, 0.10130450439587477, -0.016631587313205437, 0.6963916272860405, -0.6966282858892973, 2.106237551803489, 0.9869, 401.9861901659454, 401.9861901659454, 1.685930081555975E7, 1.6643632479129381E7, 1.6371525622569337E-5, 146.48758852496988, 9.60064356965362E-6, 1.623741747767946E-4, 2.7443161257252964E-5, 40.76727567811511, 0.5991780900580421, -0.009823943080309091, -49.9867, 150.5262, 10491
50, 900.0, 1.8293475615700627, -0.018257068344376397, 0.06135526359713373, 20.0, 0.014113583231881104, 17.602999481558058, 3.6580224959792713, 6.710848116015242E-4, 1.0833186118632275E-6, 5.579698221246552E16, 0.48471045197322155, 0.10135558038574538, -0.016606357968535268, 0.6944727377885944, -0.2640481325270616, 1.6775993998490442, 0.9869, 404.58792448296197, 404.58792448296197, 1.6968417552815426E7, 1.6751369182495555E7, 1.6343862194855614E-5, 146.48650592406022, 9.644463566391226E-6, 1.6286787074669304E-4, 2.7468011014860667E-5, 40.76709247303255, 0.5989685945051324, -0.009824023228183624, -49.9867, 150.5263, 10491
50, 900.0, 1.9325971612241029, -0.019288273044752967, 0.06135526359713373, 20.0, 0.014113583231881104, 17.719920280234923, 3.658420837564641, 7.097163009048081E-4, 1.0850389090792592E-6, 5.5797034888356832E16, 0.4850888242320812, 0.10140907898245695, -0.01657988253702103, 0.6894223697029467, 0.30847333706013275, 1.1092840689904409, 0.9869, 407.3195863723818, 407.3195863723818, 1.7082983452457692E7, 1.686448626341611E7, 1.631519611393349E-5, 146.48538524733584, 9.690484344627256E-6, 1.633855459785912E-4, 2.7494263335960403E-5, 40.76689892852107, 0.5987472766591813, -0.009824107905151905, -49.9867, 150.5264, 10491
50, 900.0, 2.041674237325303, -0.02037774857549215, 0.06135526359713373, 20.0, 0.014113583231881104, 17.842607931196355, 3.6588416147069904, 7.506159798543093E-4, 1.0868392318869168E-6, 5.5797089908855848E16, 0.4854841458689965, 0.10146509397840721, -0.01655210758078622, 0.6948113570655333, -0.4045809897405592, 1.826825748889048, 0.9869, 410.1869231391244, 410.1869231391244, 1.720323955645488E7, 1.698322173355833E7, 1.628551437908212E-5, 146.48417952198446, 9.738800688974157E-6, 1.639281727895951E-4, 2.7521997385219228E-5, 40.766694461107825, 0.5985134694673775, -0.009824197367839458, -49.9867, 150.5264, 10491
50, 900.0, 2.1569076965411567, -0.021528791246714224, 0.06135526359713373, 20.0, 0.014113583231881104, 17.971310362909577, 3.659286088234581, 7.939220881288152E-4, 1.088722520202304E-6, 5.5797147347201416E16, 0.4858969736540135, 0.10152371997600936, -0.01652297855601434, 0.6873582866078606, 0.4185946511628175, 1.0084365369949664, 0.9869, 413.19587513896965, 413.19587513896965, 1.7329435003328387E7, 1.710782160038896E7, 1.625480736383573E-5, 146.4829069748575, 9.789515327564967E-6, 1.6449676896503401E-4, 2.7551296795338043E-5, 40.76647845439914, 0.5982664682519694, -0.009824291886316614, -49.9867, 150.5265, 10491
50, 900.0, 2.278645009251409, -0.022744884200591686, 0.06135526359713373, 20.0, 0.014113583231881104, 18.106283126970755, 3.6597555895083844, 8.39781859584201E-4, 1.0906917901552832E-6, 5.5797207275844208E16, 0.4863278728172072, 0.1015850541270314, -0.016492438898306955, 0.6707197429781327, 0.9184011286913559, 0.5137343568468494, 0.9869, 416.35257810101666, 416.35257810101666, 1.746182712555664E7, 1.72385399634337E7, 1.6223067422774304E-5, 146.48158563057893, 9.842735259684696E-6, 1.6509238723654192E-4, 2.7582249920946217E-5, 40.76625025722355, 0.5980055285892152, -0.009824391747113402, -49.9867, 150.5266, 10491
50, 900.0, 2.4072532572963903, -0.02402970803562503, 0.06135526359713373, 20.0, 0.014113583231881104, 18.24778941686064, 3.66025152433054, 8.883521690791073E-4, 1.0927500954502065E-6, 5.5797269766076312E16, 0.486777408034587, 0.10164919492429528, -0.016460430566583667, 0.6931057565804997, -0.21112017892211485, 1.6486974572194584, 0.9869, 419.663365304677, 419.663365304677, 1.760068154087815E7, 1.7375639104509592E7, 1.6190287903615935E-5, 146.48016791233664, 9.898565387225267E-6, 1.6571607569049957E-4, 2.761495010242507E-5, 40.76600918167005, 0.5977298640689006, -0.009824497253003375, -49.9867, 150.5266, 10491
50, 900.0, 2.543120240860966, -0.025387152033026737, 0.06135526359713373, 20.0, 0.014113583231881104, 18.396100074518344, 3.6607753770650895, 9.398002325695604E-4, 1.0949004968879745E-6, 5.5797334887628664E16, 0.4872461362650845, 0.10171624124170714, -0.01642689446755917, 0.6933023660389137, -0.3009574738461714, 1.7443344073734661, 0.9869, 423.134769627484, 423.134769627484, 1.7746272238176677E7, 1.7519389572602928E7, 1.6156465956153784E-5, 146.4786714072018, 9.95711875540336E-6, 1.6636892661609163E-4, 2.764949594964135E-5, 40.765754501016474, 0.5974386439285024, -0.009824608722838529, -49.9867, 150.5267, 10491
50, 900.0, 2.6866556478317554, -0.02682132603502575, 0.06135526359713373, 20.0, 0.014113583231881104, 18.551493585110357, 3.661328714982043, 9.94304364501672E-4, 1.0971461170350777E-6, 5.5797402708235136E16, 0.48773461815574015, 0.10178629402537286, -0.016391769553586136, 0.6875742427165895, 0.3055349646553106, 1.1440207157411533, 0.9869, 426.77352548499596, 426.77352548499596, 1.789888165884073E7, 1.7670070264271814E7, 1.6121600754927972E-5, 146.47709166834866, 1.0018510948631977E-5, 1.670520557996836E-4, 2.7685991638527277E-5, 40.76548544754027, 0.5971309905531723, -0.00982472649471566, -49.9867, 150.5268, 10491
50, 900.0, 2.8382922891536566, -0.02833657299583785, 0.06135526359713373, 20.0, 0.014113583231881104, 18.714256060556657, 3.661913192836315, 0.0010520547985868305, 1.0994900920354605E-6, 5.579747329316256E16, 0.4882434069809245, 0.10185945477597784, -0.016354993520221794, 0.6939024128172936, -0.48616944863215755, 1.942304895393841, 0.9869, 430.58657068932536, 430.58657068932536, 1.8058800774710305E7, 1.7827968500670064E7, 1.608569412887781E-5, 146.47542399797007, 1.008286077589576E-5, 1.6776659834304077E-4, 2.77245472250496E-5, 40.76520121020661, 0.5968059768360456, -0.009824850925557533, -49.9867, 150.5269, 10491
50, 900.0, 2.9984874039107163, -0.029937482252584087, 0.06135526359713373, 20.0, 0.014113583231881104, 18.884681212566047, 3.6625305576936262, 0.0011132545776266658, 1.1019355773006092E-6, 5.5797546704705608E16, 0.4887730493563221, 0.1019358257060887, -0.016316502667175325, 0.6946529139251189, -0.7011890797674317, 2.1643279018444628, 0.9869, 434.5810482583046, 434.5810482583046, 1.8226329163953293E7, 1.7993380102515407E7, 1.604875066856698E-5, 146.47366343310196, 1.0150290608715023E-5, 1.685137112885008E-4, 2.776527897837625E-5, 40.76490093222578, 0.5964626233893511, -0.009824982392575331, -49.9867, 150.527, 10491
