t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, state_indicator, c0_esp, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
29507.588713011442, 207.56132116267668, 0.059969630559340174, 20.0, 0.013758373581152459, 1655.674141198909, 28.735953089707145, 31094.02626845168, 1.0878160646813258E-5, 2.4855659313411584E16, 0.8734771268021166, 0.2562128642875637, 0.23503464315894512, 0.7421740692687947, 0.008717769567761656, 2.0045527609256157, 2.0, 1.0, 207490.37923725334, 207490.37923725334, 8.702146505210405E9, 8.702146505210405E9, 1.4157362258585332E-5, 164.91233889850088, 0.009758771704934189, 0.016565868111847844, 0.0015048330888612236, 36.02880524220181, -4.523528744061916, 0.012852190317613045, -52.1359, 165.1299, 10708
29567.588713011442, 207.3097700342792, 0.059969630559340174, 20.0, 0.013758373581152459, 1660.00560673744, 28.764665908082225, 31244.126588604624, 1.088700697069689E-5, 2.4855659313411584E16, 0.8735427470459538, 0.2563045322765051, 0.23524394215326044, 0.7421795391904863, 0.001051766272170075, 2.01407834394045, 2.0, 1.0, 208048.18420543554, 208048.18420543554, 8.725540845575966E9, 8.725540845575966E9, 1.415363829875715E-5, 164.43538232760736, 0.00978294698472044, 0.016592667582757376, 0.0015113206114123424, 36.04483492036879, -4.52577969217636, 0.01240030360878398, -52.1384, 165.1616, 10707
29627.588713011442, 207.02959770069026, 0.059969630559340174, 20.0, 0.013758373581152459, 1664.333564251586, 28.793350093959653, 31394.236984523308, 1.0895798725228382E-5, 2.4855659313411584E16, 0.8736078708927868, 0.25639560241669607, 0.23545190154058815, 0.7422373291818054, 0.01195822588574653, 2.0049652352024383, 2.0, 1.0, 208607.53764546715, 208607.53764546715, 8.749000128850893E9, 8.749000128850893E9, 1.4149673543654926E-5, 163.9559082611035, 0.009807025268374696, 0.016619305414829595, 0.001517796116831905, 36.06087856764453, -4.528023740007466, 0.01194993818144329, -52.1408, 165.1933, 10707
29687.588713011442, 206.72090544166332, 0.059969630559340174, 20.0, 0.013758373581152459, 1668.657834922121, 28.822005732826167, 31544.352039482183, 1.0904536323501753E-5, 2.4855659313411584E16, 0.8736725032951107, 0.2564860796223865, 0.23565853199477688, 0.7421805309642814, -0.014124604096795777, 2.0327727170219942, 2.0, 1.0, 209168.46661029372, 209168.46661029372, 8.77252548963572E9, 8.77252548963572E9, 1.4145467332599896E-5, 163.47386598545205, 0.009831003207960938, 0.016645780438099753, 0.0015242609581982973, 36.076936287196375, -4.530261760969925, 0.01150109994548125, -52.1433, 165.225, 10707
29747.588713011442, 206.38379502747335, 0.059969630559340174, 20.0, 0.013758373581152459, 1672.97823944731, 28.850632909743986, 31694.466309573003, 1.091321979531212E-5, 2.4855659313411584E16, 0.8737366463406522, 0.2565759648297314, 0.23586383511363052, 0.7423025412218879, 0.017372127439365864, 2.0029296444106293, 2.0, 1.0, 209730.99890922225, 209730.99890922225, 8.79611809425278E9, 8.79611809425278E9, 1.4141020067306936E-5, 162.9892777775093, 0.009854881930244983, 0.01667209324190993, 0.0015307164893161188, 36.09300819031115, -4.53249462450269, 0.011053794738958189, -52.1457, 165.2568, 10706
29807.588713011442, 206.01836848756977, 0.059969630559340174, 20.0, 0.013758373581152459, 1677.2945980423585, 28.879231709353714, 31844.574323508255, 1.0921849450552742E-5, 2.4855659313411584E16, 0.8738003041625503, 0.25666526186724736, 0.23606781910869928, 0.7422344855808755, -0.01399073304285671, 2.035873181128046, 2.0, 1.0, 210295.1631113027, 210295.1631113027, 8.819779140888035E9, 8.819779140888035E9, 1.4136332036638954E-5, 162.50216554262937, 0.009878663340822044, 0.016698245282030896, 0.0015371640642678232, 36.1090943959319, -4.534723195463806, 0.010608028332069877, -52.1482, 165.2885, 10706
29867.588713011442, 205.62472810962032, 0.059969630559340174, 20.0, 0.013758373581152459, 1681.606730439406, 28.90780221587728, 31994.670582444105, 1.0930425577725276E-5, 2.4855659313411584E16, 0.8738634807060471, 0.25675397433274655, 0.23627049167372616, 0.7423262870421234, 0.008359251933291467, 2.0150291366229296, 2.0, 1.0, 210860.9885545849, 210860.9885545849, 8.843509859979292E9, 8.843509859979292E9, 1.4131402734478034E-5, 162.01250276419066, 0.009902345598787918, 0.016724235998439235, 0.001543605037359217, 36.12519503068148, -4.53694833416121, 0.010163806426178137, -52.1506, 165.3203, 10706
29927.588713011442, 205.20297658890607, 0.059969630559340174, 20.0, 0.013758373581152459, 1685.9144558855623, 28.936344513120822, 32144.749559740707, 1.093894826778988E-5, 2.4855659313411584E16, 0.8739261784349774, 0.25684210377264405, 0.23647185582393154, 0.7423007713950859, -0.008207564240640047, 2.0330256070056842, 2.0, 1.0, 211428.50535929567, 211428.50535929567, 8.86731151476886E9, 8.86731151476886E9, 1.4126231983761612E-5, 161.52028707954702, 0.009925928173431025, 0.016750065209227307, 0.0015500407633082171, 36.14131022920632, -4.539170896792428, 0.009721134653906, -52.1531, 165.3521, 10705
29987.588713011442, 204.75321694848367, 0.059969630559340174, 20.0, 0.013758373581152459, 1690.217593142336, 28.964858684477576, 32294.805700769786, 1.0947417703445217E-5, 2.4855659313411584E16, 0.8739884004657126, 0.25692965267531875, 0.23667191673381238, 0.7423136659773464, -0.01359199366229292, 2.039762103083186, 2.0, 1.0, 211997.7444353778, 211997.7444353778, 8.891185401619745E9, 8.891185401619745E9, 1.4120819543084045E-5, 161.0255160401033, 0.009949410786098786, 0.01677573301798082, 0.0015564725970552032, 36.15744013403192, -4.54139173525759, 0.009280018581165759, -52.1555, 165.3839, 10705
30047.588713011442, 204.2755525366427, 0.059969630559340174, 20.0, 0.013758373581152459, 1694.5159604839978, 28.993344812930676, 32444.833422688855, 1.0955834057834238E-5, 2.4855659313411584E16, 0.874050149820205, 0.2570166234230119, 0.236870679342843, 0.7423846920599771, 8.883975804696838E-5, 2.0273546715172945, 2.0, 1.0, 212568.73749209585, 212568.73749209585, 8.9151328504185E9, 8.9151328504185E9, 1.4115165449225939E-5, 160.52821091476136, 0.00997279500457463, 0.016801240489996736, 0.0015629018937028212, 36.173584895582096, -4.543611697184624, 0.008840463707351238, -52.158, 165.4157, 10704
