angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, c1_esp, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
10, 900.0, 0.0, 0.0, 0.06135526359713373, 20.0, 0.014113583231881104, 15.384787559509277, 3.6509575843811035, 0.0, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 1.0, 352.9215350355194, 352.9215350355194, 1.4801529179389684E7, 1.4801529179389684E7, 1.6969325183810817E-5, 146.5066210196693, 8.776472099442486E-6, 1.5294337934055246E-4, 2.700288516688968E-5, 40.77052181462817, 0.6028902323080487, -0.009822524127634782, -49.9868, 150.5252, 10491
10, 900.0, 1.0, -0.009976321631173079, 0.06135526359713373, 20.0, 0.014113583231881104, 16.634052069809737, 3.654821260939263, 3.637085254586744E-4, 1.049793033786834E-6, 5.3360978227078112E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 0.9424, 381.9830284763506, 381.9830284763506, 1.6020368214298146E7, 1.5124956112401586E7, 1.655532604230559E-5, 146.49563848312778, 8.776479114439285E-6, 1.5294332711276182E-4, 2.7257141462288068E-5, 40.76864713962075, 0.6007463859644533, -0.009823378251832526, -49.9867, 150.5258, 10491
10, 900.0, 1.0564406686968904, -0.010539711521735995, 0.06135526359713373, 20.0, 0.014113583231881104, 16.701775804092794, 3.6550392076644402, 3.844617233108424E-4, 1.0690139633032795E-6, 5.3360978227078112E16, 0.48154042749586806, 0.10091181181209172, -0.016824022440366404, 0.6960963866179298, -0.3387453769444943, 1.7205561211490144, 0.9424, 383.56110224689854, 383.56110224689854, 1.6086552628234925E7, 1.5187520576526001E7, 1.653464018474219E-5, 146.49500407631376, 9.26743105488614E-6, 1.585951460364514E-4, 2.7271491987082154E-5, 40.768541336215655, 0.6006253958484815, -0.009823389530121492, -49.9867, 150.5259, 10491
10, 900.0, 1.1160668864767327, -0.011134920554437286, 0.06135526359713373, 20.0, 0.014113583231881104, 16.773024882908647, 3.6552694413324955, 4.0641241691577576E-4, 1.0700380259997463E-6, 5.33612566236596E16, 0.48176878859942057, 0.1009435125095142, -0.01680858876066829, 0.6911318567495685, 0.3468660461813852, 1.0370184023696352, 0.9424, 385.22162177808354, 385.22162177808354, 1.6156194817372823E7, 1.525335425620058E7, 1.6513056337293062E-5, 146.4943568915494, 9.294090851653416E-6, 1.588991442432482E-4, 2.728665247348217E-5, 40.76842956145869, 0.6004975775623671, -0.009823438405640898, -49.9867, 150.5259, 10491
10, 900.0, 1.1790584478599357, -0.01176374696552906, 0.06135526359713373, 20.0, 0.014113583231881104, 16.847968013367474, 3.655512653791278, 4.296312363336089E-4, 1.0711134725786819E-6, 5.3361549071778704E16, 0.4820083708515884, 0.10097681577966881, -0.016792355775460163, 0.6976412329134033, -0.8478540103695235, 2.233950049671603, 0.9424, 386.96856701759094, 386.96856701759094, 1.6229461700717764E7, 1.5322615028317023E7, 1.649054774657223E-5, 146.49365138120098, 9.322141615450637E-6, 1.5921870014442793E-4, 2.7302668637932623E-5, 40.768311478353084, 0.6003625457881427, -0.009823490042149946, -49.9867, 150.5259, 10491
10, 900.0, 1.2456052950898682, -0.012428090738780213, 0.06135526359713373, 20.0, 0.014113583231881104, 16.926780558342312, 3.655769575747704, 4.541931521318896E-4, 1.0722425387110016E-6, 5.3361856195278304E16, 0.48225963708562974, 0.10101179247713853, -0.01677528605719722, 0.6975659755437917, -0.8338381358099659, 2.2222930861849335, 0.9424, 388.8060790116285, 388.8060790116285, 1.63065269537477E7, 1.5395467166632853E7, 1.6467090074649965E-5, 146.49292907954404, 9.351653428434256E-6, 1.595545435335401E-4, 2.7319588776157417E-5, 40.768186730885674, 0.6002198934685059, -0.009823544594968325, -49.9867, 150.526, 10491
10, 900.0, 1.3159080908771277, -0.013129959378516336, 0.06135526359713373, 20.0, 0.014113583231881104, 17.009644673054822, 3.6560409789391177, 4.80177761513541E-4, 1.073427569141251E-6, 5.336217863719308E16, 0.48252307060554034, 0.10104851698190713, -0.01675734013452694, 0.6968410401990602, -0.6362943406716323, 2.027265664860668, 0.9424, 390.7384637379502, 390.7384637379502, 1.6387571169169633E7, 1.5472081494666575E7, 1.6442658195296242E-5, 146.492166010541, 9.382694984276098E-6, 1.5990741420491536E-4, 2.7337463910697745E-5, 40.76805494295331, 0.6000691905800761, -0.009823602229707677, -49.9867, 150.526, 10491
10, 900.0, 1.390178823469881, -0.013871474005433756, 0.06135526359713373, 20.0, 0.014113583231881104, 17.09674943401008, 3.6563276784246765, 5.07669595522701E-4, 1.0746709445371374E-6, 5.336251705949816E16, 0.4827991585776446, 0.10108706494114036, -0.01673847756450632, 0.6970591727132209, -0.723186325928227, 2.116842217913753, 0.9424, 392.7701958242495, 392.7701958242495, 1.6472782012869025E7, 1.5552635534116302E7, 1.6417227884548856E-5, 146.49133807566946, 9.415336907710138E-6, 1.602780682097839E-4, 2.735634794328929E-5, 40.7679157172299, 0.5999099828387768, -0.009823663120224065, -49.9867, 150.526, 10491
10, 900.0, 1.4686414458747774, -0.014654875801903713, 0.06135526359713373, 20.0, 0.014113583231881104, 17.188290959481463, 3.656630535003255, 5.367584490758334E-4, 1.0759751136623853E-6, 5.3362872142757992E16, 0.48308839885879823, 0.10112751427256433, -0.01671865641237108, 0.6955587361422554, -0.361474150948088, 1.75799422296658, 0.9424, 394.90592213889516, 394.90592213889516, 1.6562354374505263E7, 1.5637313648287918E7, 1.6390777249650265E-5, 146.49048643937465, 9.44965792994011E-6, 1.606673158083942E-4, 2.737629781846994E-5, 40.76776863396893, 0.5997417903314757, -0.009823727450241, -49.9867, 150.5261, 10491
10, 900.0, 1.5515325511559177, -0.015482532827451573, 0.06135526359713373, 20.0, 0.014113583231881104, 17.28447252077945, 3.656950457764683, 5.675397354372988E-4, 1.0773426198716684E-6, 5.3363244585668032E16, 0.4833913054981394, 0.10116994599359025, -0.01669783281070089, 0.6816641958041595, 0.7536011266685985, 0.6459749351230211, 0.9424, 397.1504652421715, 397.1504652421715, 1.6656490512256673E7, 1.572630718006588E7, 1.6363283672824985E-5, 146.4895649386409, 9.4857334863257E-6, 1.6107596495298506E-4, 2.7397373695480507E-5, 40.76761324973855, 0.5995641060706087, -0.009823795415002484, -49.9867, 150.5261, 10491
