angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
45.0, 900.0, 6769.159600309866, -2.3458825873429463, 521.6480199506126, 14.296981714357424, 413.95321430924344, 4.742345392240259E-6, 5.652E16, 0.7821834667372481, 0.18090503589110898, 0.07794466976282852, 0.7070416908584924, -0.08048646112534706, 2.202049918713443, 46810.36319444282, 1.1950274900884797E-5, 168.5115031321546, 8.093309588846447E-4, 0.0031208467850239066, 7.853325432145341E-4, 33.65810335735557, -13.764462552589595, 0.017460539077932165, -50.405, 153.9913, 10489
45.0, 900.0, 6829.159600309866, -1.4188892059275344, 523.9053415332085, 14.356089862093238, 408.14772346661937, 4.763169958280974E-6, 5.652E16, 0.7828102999509382, 0.181224610810597, 0.07851612046734724, 0.7071402122433884, -0.02343452011013942, 2.130279985626921, 47212.01221687988, 1.2003254208766081E-5, 168.58018057226892, 8.201051257972567E-4, 0.0031484221249936596, 7.826613995782774E-4, 33.659386621248856, -13.774065170656538, 0.01859820515042146, -50.4124, 154.0198, 10490
45.0, 900.0, 6889.159600309866, -0.418925014911664, 526.1441632287186, 14.414955640456268, 400.3249488453169, 4.783802934447807E-6, 5.652E16, 0.7834270155744968, 0.18154050587838316, 0.07908211785385139, 0.7075060895603388, -0.007942979433784834, 2.098138288973277, 47613.51568035134, 1.2055200940160357E-5, 168.59600973164032, 8.308734496811047E-4, 0.00317587377089001, 7.788035222888388E-4, 33.66773202969548, -13.768274430105144, 0.019841827559802308, -50.4199, 154.0483, 10491
45.0, 900.0, 6949.159600309866, 0.6518716432027009, 528.3647212972213, 14.473582006681957, 390.31871888681997, 4.804236118136879E-6, 5.652E16, 0.7840335367324076, 0.18185262236326627, 0.07964244057241415, 0.7078319010878172, 0.01948862715792136, 2.052531348068326, 48014.97245888404, 1.2106143392945345E-5, 168.61294406790242, 8.416290059202523E-4, 0.0032031873282873974, 7.746169305718043E-4, 33.67599597941422, -13.762261525277305, 0.02104967306769015, -50.4273, 154.0769, 10492
45.0, 900.0, 7009.159600309866, 1.7913655498295729, 530.5675551739506, 14.53197185835334, 377.9782254612504, 4.824477388144702E-6, 5.652E16, 0.7846302613601625, 0.18216110687931916, 0.08019730843853504, 0.7083447253035134, 0.016057480533140715, 2.0366614625930453, 48416.380225815505, 1.2156096944107933E-5, 168.63098386407404, 8.523737703491517E-4, 0.003230370141807799, 7.701029850655545E-4, 33.684176932256634, -13.75604439394787, 0.022221800719943518, -50.4347, 154.1054, 10493
45.0, 900.0, 7069.159600309866, 2.9974251484763337, 532.7534422730187, 14.59012803507218, 363.1497702495793, 4.844529445704646E-6, 5.652E16, 0.785217425779236, 0.18246602572821338, 0.08074679919980762, 0.7087028384069126, 0.045540130129966536, 1.9871523105392705, 48817.73675093071, 1.2205075892508223E-5, 168.65007923424864, 8.631067818851758E-4, 0.0032574224238053557, 7.652635354670921E-4, 33.692273504116606, -13.749641290564853, 0.023358272142047033, -50.4422, 154.134, 10494
45.0, 900.0, 7129.159600309866, 4.26792271732061, 534.9234293235738, 14.648053320070382, 345.6769413808523, 4.8643948251202555E-6, 5.652E16, 0.7857952553829113, 0.18276744176171247, 0.08129098601102577, 0.709647217885476, -0.040984448454447625, 2.0533146265219444, 49219.03991013331, 1.2253094924581829E-5, 168.67020538674174, 8.73827192484256E-4, 0.0032843444273146683, 7.601008951251303E-4, 33.700284457557274, -13.743070751625437, 0.024459151318255042, -50.4496, 154.1626, 10495
45.0, 900.0, 7189.159600309866, 5.600734479344558, 537.0788651525144, 14.705750441764293, 325.4007997735171, 4.8840760900605805E-6, 5.652E16, 0.7863639706658367, 0.1830654174072916, 0.08182994281036365, 0.7101938069466298, -0.04536540673274978, 2.037370008146095, 49620.28769481724, 1.2300168115101412E-5, 168.69131243703885, 8.845340523910394E-4, 0.003311136330504766, 7.546178169284839E-4, 33.70820869434384, -13.736351561355667, 0.02552450437083501, -50.457, 154.1912, 10497
45.0, 900.0, 7249.159600309866, 6.99374073214767, 539.2214347923322, 14.763222075254317, 302.1600737724906, 4.903575702318336E-6, 5.652E16, 0.7869237836439519, 0.18336001271039815, 0.08236374072014507, 0.7107765532178437, -0.06572920520824149, 2.0377946472103616, 50021.47822087435, 1.2346309935399819E-5, 168.71337559592934, 8.952275160959415E-4, 0.0033377984366083674, 7.488174702005875E-4, 33.71600539107256, -13.729346966025163, 0.026554399330091585, -50.4644, 154.2198, 10498
45.0, 900.0, 7309.159600309866, 8.444860841052801, 541.3531925269402, 14.82047084377221, 275.7906325240804, 4.92289615719457E-6, 5.652E16, 0.7874749019922135, 0.18365128741616532, 0.0828924517505496, 0.7111043942075277, -0.02246136998140861, 1.975296345937988, 50422.609723066314, 1.2391534358442793E-5, 168.7363449724162, 9.059087721246817E-4, 0.003364330972926094, 7.427033158789712E-4, 33.723588581925505, -13.721743738209392, 0.027549487752413754, -50.4718, 154.2484, 10499
45.0, 900.0, 7369.159600309866, 9.952085783557777, 543.4765973291434, 14.877499320078218, 246.12488686653737, 4.942039865480032E-6, 5.652E16, 0.7880175258638631, 0.18393929921568372, 0.08341614556515894, 0.7112618698387336, 0.05817271537106686, 1.8764317915681614, 50823.68054846723, 1.2435855833838794E-5, 168.76022088027293, 9.165754790077495E-4, 0.003390734510413254, 7.362789878727497E-4, 33.7310331703513, -13.713857526169125, 0.028510963362050612, -50.4792, 154.277, 10501
45.0, 900.0, 7429.159600309866, 11.513345497662499, 545.6079206092664, 14.934310027810243, 218.6626176098081, 4.9610092838673985E-6, 5.652E16, 0.7885518518040062, 0.1842241057393266, 0.08393489304609417, 0.7118989793826692, 0.023443926231544128, 1.8941876047809734, 51224.68921817866, 1.2479287880774066E-5, 168.7849534241052, 9.272269297231077E-4, 0.0034170093632517476, 7.295486644141447E-4, 33.73833457156475, -13.705692559260523, 0.029437809544955135, -50.4867, 154.3056, 10503
45.0, 900.0, 7489.159600309866, 13.126577185549758, 547.7669540999196, 14.990905442786946, 203.76024211122285, 4.979806730882659E-6, 5.652E16, 0.7890780677406443, 0.18450576181767922, 0.08444876125661124, 0.7122849362386972, 0.037124288863494316, 1.86501378425165, 51625.63440776896, 1.2521844280343551E-5, 168.81051780889368, 9.378625538786022E-4, 0.0034431559177688473, 7.225168491584714E-4, 33.74548829785851, -13.697253142092071, 0.03033014756751718, -50.4941, 154.3343, 10504
45.0, 900.0, 7549.159600309866, 14.789725401635664, 549.9126259140351, 15.047287994266776, 184.95457456344334, 4.9984345456421625E-6, 5.652E16, 0.7895963576674353, 0.1847843218961005, 0.08495781778142342, 0.7130083926594403, -0.0522365434839248, 1.9405460567914958, 52026.514954092374, 1.2563538490363463E-5, 168.83686411994364, 9.48481663316947E-4, 0.0034691744536026804, 7.15188352912784E-4, 33.75248995957623, -13.688543653244679, 0.03118810045292109, -50.5015, 154.3629, 10506
45.0, 900.0, 7609.159600309866, 16.500742158002293, 552.0468908141047, 15.103460066164667, 161.87539904772044, 5.016895011119239E-6, 5.652E16, 0.7901068996623413, 0.18505983890861002, 0.08546212862626709, 0.713211693729506, 0.0016549534976343873, 1.8746394171073943, 52427.32986159046, 1.2604384374660644E-5, 168.86399266691296, 9.590839317035242E-4, 0.003495065636578166, 7.075682761021703E-4, 33.759335266081706, -13.679568543938702, 0.032011792765966746, -50.5088, 154.3916, 10508
