angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, distance_between_contrails, state_indicator, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 1.7307784217193283, -0.01733100068758176, 0.06128343632734898, 20.0, 0.014097418373135336, 17.49064964921597, 3.6571364231716252, 6.498579746071901E-4, 1.1419002032102253E-6, 8.0656667185745E14, 0.4972612379940012, 0.1031886850224464, -0.015670279200081058, 0.688664846165384, -0.4330175288768274, 2.0273854832859057, 112.47921105265388, 1.0, 5.694091126459034, 5.694091126459034, 238810.18184369188, 1.9316561848031532E-5, 146.59439769314153, 1.130837107875224E-5, 1.8102354117130166E-4, 2.8124685171744337E-5, 40.76371280810945, 0.5964146502966994, -0.009833952755639636, -49.987, 150.5273, 10491
0.0, 900.0, 1.8283764518080172, -0.018307938385912575, 0.06128343632734898, 20.0, 0.014097418373135336, 17.601896101241394, 3.6575126217435883, 6.871797411979109E-4, 1.1252306141782972E-6, 8.429466804625115E14, 0.4937586255923085, 0.10266516836005128, -0.01594370258589134, 0.678639905995563, 0.5093759134856901, 1.0268612185018835, 112.47885177705531, 1.0, 5.99059157778363, 5.99059157778363, 251245.41077224544, 1.836050064773717E-5, 146.59331519662038, 1.0820322844317387E-5, 1.757769035101634E-4, 2.8149498439490922E-5, 40.76352986775369, 0.5962054523282467, -0.009834032684335805, -49.987, 150.5274, 10491
0.0, 900.0, 1.9314780029469225, -0.01933944253254568, 0.06128343632734898, 20.0, 0.014097418373135336, 17.71865707125199, 3.6579099920058593, 7.266846588864256E-4, 1.1086091108663445E-6, 8.814331535033868E14, 0.4902122999333403, 0.10214444092819198, -0.01621083397589118, 0.691574316129539, -0.27691141396058344, 1.7598535955682288, 112.47847224744696, 1.0, 6.307291294466711, 6.307291294466711, 264527.7968899339, 1.743858851469329E-5, 146.5921728969484, 1.0347869309873653E-5, 1.7062222155938018E-4, 2.8175710946401397E-5, 40.76333661225704, 0.5959844587429317, -0.009834117127356455, -49.987, 150.5274, 10491
0.0, 900.0, 2.040393416891125, -0.02042857167781837, 0.06128343632734898, 20.0, 0.014097418373135336, 17.841172186015946, 3.6583297229653335, 7.685049736552394E-4, 1.0920532983513707E-6, 9.221322167499095E14, 0.4866253237488223, 0.1016274775867936, -0.016471276370339516, 0.6882905400962872, 0.30377595068648144, 1.131947027116414, 112.47807132393511, 1.0, 6.645564612400708, 6.645564612400708, 278714.9798440857, 1.6550927414243917E-5, 146.59098923159019, 9.891159363223409E-6, 1.6556417724250557E-4, 2.8203401596684954E-5, 40.76313246004403, 0.5957510045606891, -0.009834206340368995, -49.987, 150.5275, 10491
0.0, 900.0, 2.1554505354659463, -0.021578556940363987, 0.06128343632734898, 20.0, 0.014097418373135336, 17.96968863723834, 3.6587730701160366, 8.127814531747596E-4, 1.07558024396941E-6, 9.651531896096178E14, 0.4830008615948889, 0.1011152654513214, -0.016724661679036273, 0.6880007812364272, 0.5047658323940196, 0.8908818370586093, 112.47764779991836, 1.0, 7.0068734085620115, 7.0068734085620115, 293868.27075509075, 1.569747985520244E-5, 146.58971701949523, 9.450268730227521E-6, 1.6060694214625797E-4, 2.823265374605265E-5, 40.76291679675512, 0.5955043873264896, -0.009834300593513182, -49.987, 150.5275, 10491
0.0, 900.0, 2.2769956873901944, -0.02279281177499866, 0.06128343632734898, 20.0, 0.014097418373135336, 18.104461212698915, 3.659241359123792, 8.596639915686526E-4, 1.0592063780518465E-6, 1.0106084499271609E15, 0.47934215900037974, 0.10060879925618647, -0.016970652514762263, 0.6972965399343805, -0.4594107779687623, 1.8229899602323152, 112.47720040214493, 1.0, 7.392771776660782, 7.392771776660782, 310052.8483131532, 1.4878080099324782E-5, 146.58837430731253, 9.025213612520653E-6, 1.557542226273117E-4, 2.826355545190144E-5, 40.76268897339897, 0.5952438649995107, -0.009834400171143697, -49.987, 150.5276, 10491
0.0, 900.0, 2.4053947307460524, -0.024074942300145338, 0.06128343632734898, 20.0, 0.014097418373135336, 18.24575231507082, 3.6597359897112702, 9.093122627657079E-4, 1.0429474980321012E-6, 1.0586132685688522E15, 0.475652542513956, 0.10010907962494872, -0.017208942177193584, 0.697509820403944, -0.24765182338616543, 1.5878023075483627, 112.47672778482166, 1.0, 7.804910899468189, 7.804910899468189, 327337.96312369587, 1.409244107227562E-5, 146.58695711993332, 8.615948471558122E-6, 1.5100924045299854E-4, 2.829619973562062E-5, 40.762448304401005, 0.594968653723936, -0.009834505374867141, -49.987, 150.5277, 10491
0.0, 900.0, 2.5410341542335018, -0.02542875820131818, 0.06128343632734898, 20.0, 0.014097418373135336, 18.393831968618063, 3.660258439753881, 9.618964270624082E-4, 1.0268186733192032E-6, 1.1092856228344018E15, 0.47193539602470314, 0.09961710796114813, -0.01743925593109917, 0.6863694921119973, 0.8448515667981504, 0.4808974758087947, 112.47622852730014, 1.0, 8.245044076327542, 8.245044076327542, 345797.1485611771, 1.334016434299271E-5, 146.58546125810216, 8.222370801294355E-6, 1.4637473463833048E-4, 2.8330684863517786E-5, 40.762194065542054, 0.5946779254744472, -0.009834616523021674, -49.987, 150.5278, 10491
0.0, 900.0, 2.684322240524125, -0.02685828425072365, 0.06128343632734898, 20.0, 0.014097418373135336, 18.54897781414409, 3.6608102695974516, 0.0010175978958449454, 1.0108342104585537E-6, 1.1627459826072045E15, 0.4681941484493855, 0.09913388294037734, -0.017661351117348595, 0.681683133360049, 0.9605835524858448, 0.3599276987863256, 112.4757011279316, 1.0, 8.715031943484174, 8.715031943484174, 365508.43970972626, 1.2620750412241753E-5, 146.58390409412223, 7.844327134189949E-6, 1.418529814326155E-4, 2.8367114647003203E-5, 40.76192549178102, 0.594370805569262, -0.009834733952013086, -49.987, 150.5278, 10491
0.0, 900.0, 2.835690295216047, -0.02836777247803345, 0.06128343632734898, 20.0, 0.014097418373135336, 18.711475092747424, 3.661393126609161, 0.0010766101595237213, 9.950076265467294E-7, 1.2191170749210452E15, 0.46443226174774216, 0.09866039698633633, -0.017875016934244994, 0.6945216045978877, 0.3543037122058743, 0.9700227835207484, 112.47514400085167, 1.0, 9.216847857976388, 9.216847857976388, 386554.5991635297, 1.1933606835885284E-5, 146.58223732487602, 7.481611873036297E-6, 1.374457763542057E-4, 2.8405598751965143E-5, 40.76164177495457, 0.5940463700430394, -0.00983485801770841, -49.987, 150.5279, 10491
0.0, 900.0, 2.995593945089248, -0.029961715020224065, 0.06128343632734898, 20.0, 0.014097418373135336, 18.88161661912902, 3.6620087499737233, 0.001139139684930632, 9.793515675696033E-7, 1.2785236233594808E15, 0.46065320403068694, 0.09819763088253206, -0.01808007471939417, 0.6967392221979156, -0.19784387021717037, 1.5346941357302306, 112.4745554723379, 1.0, 9.752583464421168, 9.752583464421168, 409023.3504978238, 1.127806128105026E-5, 146.580477808519, 7.133979629982057E-6, 1.3315448525639327E-4, 2.844625302762045E-5, 40.76134206134776, 0.5937036428727129, -0.009834989095085157, -49.987, 150.528, 10491
0.0, 900.0, 3.1645145095690648, -0.03164485770702173, 0.06128343632734898, 20.0, 0.014097418373135336, 19.05970274538787, 3.662658975747361, 0.0012054068887011405, 9.638778596261408E-7, 1.3410920660061152E15, 0.45686045271357645, 0.09774655216019751, -0.018276376220021096, 0.6973847878675079, -0.7418660414155372, 2.0993912081758883, 112.47393377246884, 1.0, 10.32445447215981, 10.32445447215981, 433007.6205623824, 1.0653369564856432E-5, 146.57862031548754, 6.801145539148843E-6, 1.2898004926489653E-4, 2.8489199853434082E-5, 40.7610254491279, 0.5933415930470063, -0.009835127581550968, -49.987, 150.5281, 10491
0.0, 900.0, 3.342960449526074, -0.03342221440546301, 0.06128343632734898, 20.0, 0.014097418373135336, 19.2460413164322, 3.663345742182661, 0.0012756471943749063, 9.48597439737011E-7, 1.4069502569429402E15, 0.453057467654399, 0.09730810971428774, -0.018463803284930386, 0.672056417731381, 0.9144034302007248, 0.4712050587592763, 112.47327703265076, 1.0, 10.934806594135699, 10.934806594135699, 458605.7885580512, 1.005872556580595E-5, 146.57663751406702, 6.482788972240037E-6, 1.249229913975316E-4, 2.8534568515268792E-5, 40.76069098563369, 0.5929591314713818, -0.009835273896723251, -49.987, 150.5282, 10491
0.0, 900.0, 3.5314688977733284, -0.03529908217376823, 0.06128343632734898, 20.0, 0.014097418373135336, 19.44094761832029, 3.6640710953380062, 0.0013501121803585433, 9.335203430566239E-7, 1.4762271460746858E15, 0.4492476761302846, 0.09688323001134991, -0.018642266569998053, 0.6951484925878603, -0.9131058022231562, 2.3333105018780085, 112.47258328077223, 1.0, 11.586121695587028, 11.586121695587028, 485921.94391291996, 9.493272729825742E-6, 146.57456718314936, 6.178562919363906E-6, 1.2098346722481736E-4, 2.8582495588895502E-5, 40.760337664511994, 0.5925551076990572, -0.00983542848372288, -49.987, 150.5283, 10491
0.0, 900.0, 3.7306072758678313, -0.03728105727928967, 0.06128343632734898, 20.0, 0.014097418373135336, 19.64474432102379, 3.664837194985849, 0.0014290708284228346, 9.18655756990883E-7, 1.5490524457827242E15, 0.4454344738639388, 0.09647281506138541, -0.018811703305919747, 0.6777972340274729, 0.5793741808811621, 0.8809267346637188, 112.47185042955441, 1.0, 12.281024187097666, 12.281024187097666, 515066.1544068761, 8.956110306841127E-6, 146.5723813501483, 5.888092177412994E-6, 1.171612591905281E-4, 2.8633125351631624E-5, 40.759964422693436, 0.5921283064784548, -0.009835591811986937, -49.987, 150.5284, 10491
0.0, 900.0, 3.9409750020829173, -0.039374052108295504, 0.06128343632734898, 20.0, 0.014097418373135336, 19.857761417273085, 3.6656463208347128, 0.0015128108826697928, 9.040119322482502E-7, 1.6255562909120835E15, 0.4416211888620081, 0.09607773631860168, -0.01897207659524687, 0.6753558870554617, 0.5465304997159619, 0.9582736432610091, 112.47107627817819, 1.0, 13.022287561075927, 13.022287561075927, 546154.7403115244, 8.446304122694847E-6, 146.5700735024127, 5.61098073798831E-6, 1.1345580697881169E-4, 2.8686610222432402E-5, 40.75957013719797, 0.5916774441070101, -0.009835764376552378, -49.987, 150.5286, 10491
0.0, 900.0, 4.163205295692641, -0.04158431303998916, 0.06128343632734898, 20.0, 0.014097418373135336, 20.08033615929561, 3.6665008790804166, 0.0016016403286690884, 8.89596250058975E-7, 1.7058688806983688E15, 0.4378110838967693, 0.09569883298266121, -0.019123372724192317, 0.632433961232866, 1.1130753838351661, 0.43950257076879606, 112.47025850072787, 1.0, 13.812841227732822, 13.812841227732822, 579310.5610911145, 7.962893816019936E-6, 146.56761495413437, 5.346814795018937E-6, 1.0986623455829585E-4, 2.874311120744034E-5, 40.75915362176063, 0.5912011645798838, -0.009835946701033048, -49.987, 150.5287, 10491
0.0, 900.0, 4.397967082999168, -0.04391843932629374, 0.06128343632734898, 20.0, 0.014097418373135336, 20.312812995390154, 3.667403409302669, 0.0016958890072188962, 8.754152006784588E-7, 1.79012012583425E15, 0.4340073357690826, 0.09533690787237027, -0.019265599393508026, 0.6690464705396832, 0.5358641449340705, 1.0666135683801463, 112.46939463997877, 1.0, 14.655777562800733, 14.655777562800733, 614663.3109838627, 7.504902456684777E-6, 146.5650420497412, 5.0951699277618195E-6, 1.0639139289328703E-4, 2.8802798398689144E-5, 40.758713623267425, 0.5906980355228444, -0.009836139338522149, -49.987, 150.5288, 10491
0.0, 900.0, 4.645967010840436, -0.04638340304971898, 0.06128343632734898, 20.0, 0.014097418373135336, 20.555543508389782, 3.668356591723794, 0.0017959103740334105, 8.614744697487806E-7, 1.8784392910379075E15, 0.43021304287879464, 0.09499272616003998, -0.019398782763455025, 0.672730876081737, 0.27980338284229644, 1.3735791622422853, 112.46848210067586, 1.0, 15.554359213341144, 15.554359213341144, 652349.8254075276, 7.071340243670349E-6, 146.56230350018689, 4.8556089016572244E-6, 1.0302985781145551E-4, 2.8865851483422144E-5, 40.75824881799087, 0.5901665438966903, -0.009836342874754387, -49.987, 150.529, 10491
0.0, 900.0, 4.907951573638846, -0.04898657019250867, 0.06128343632734898, 20.0, 0.014097418373135336, 20.808886358150318, 3.6693632548470254, 0.001902083420908537, 8.477788347618219E-7, 1.970954641516373E15, 0.4264311813404277, 0.0946670094333516, -0.01952296631667512, 0.6804418433592522, -0.37425582140576347, 2.078479971808614, 112.46751814156721, 1.0, 16.512026683484226, 16.512026683484226, 692514.3991053285, 6.66121491580374E-6, 146.5594348056505, 4.627690532958905E-6, 9.97799753712144E-5, 2.8932460280544314E-5, 40.75775780761389, 0.589605091461006, -0.009836557927400047, -49.987, 150.5291, 10491
0.0, 900.0, 5.184709360393545, -0.05173572292030483, 0.06128343632734898, 20.0, 0.014097418373135336, 21.073207230257868, 3.670426383492436, 0.0020148147755070112, 8.3433233608285E-7, 2.0677930981327282E15, 0.4226646354712396, 0.09436043674448959, -0.019638207038904565, 0.6766567648148522, -0.22272197090573628, 1.9767321001638765, 112.46649986847486, 1.0, 17.532406205758324, 17.532406205758324, 735309.1162695041, 6.273533735596609E-6, 146.55638378848124, 4.410967845066995E-6, 9.663987369969565E-5, 2.9002825314794453E-5, 40.75723911503006, 0.589011989983276, -0.009836785150879473, -49.987, 150.5293, 10491
0.0, 900.0, 5.47707342837986, -0.054639083105618144, 0.06128343632734898, 20.0, 0.014097418373135336, 21.34887879317589, 3.6715491272492478, 0.0021345409976483228, 8.211381517439647E-7, 2.1690799037639312E15, 0.4189161470644803, 0.09407363870613485, -0.019744574346661367, 0.6650557870394622, 0.3208690713882665, 1.4809744374654945, 112.46542422314664, 1.0, 18.619317952521374, 18.619317952521374, 780894.1949287464, 5.907312201993697E-6, 146.553163202942, 4.20499453185024E-6, 9.360749284288635E-5, 2.9077158420710818E-5, 40.7566911799077, 0.5883854561794006, -0.00983702523551715, -49.987, 150.5294, 10491
0.0, 900.0, 5.785923810700875, -0.05770533720520793, 0.06128343632734898, 20.0, 0.014097418373135336, 21.636280666048634, 3.672734809363899, 0.0022617310926505837, 8.081987661293985E-7, 2.2749383091120175E15, 0.4151883464559352, 0.09380719869892784, -0.01984214642915194, 0.6526564697245983, 0.640493824839268, 1.2064423728862494, 112.46428797681736, 1.0, 19.776784556123246, 19.776784556123246, 829438.344283809, 5.561576759971554E-6, 146.54976348781938, 4.0093261270389384E-6, 9.068061723738783E-5, 2.9155683379974338E-5, 40.756112354005, 0.5877236063712052, -0.009837278912230626, -49.987, 150.5296, 10491
0.0, 900.0, 6.112190165239018, -0.06094366253645606, 0.06128343632734898, 20.0, 0.014097418373135336, 21.935799399343257, 3.673986936083916, 0.0023968892648352897, 7.955159231724076E-7, 2.3854892750161545E15, 0.41148372386317367, 0.09356164935912425, -0.019931008523078858, 0.6049783798768116, 1.2324003363562774, 0.6562180306136076, 112.46308771670215, 1.0, 21.00904003916943, 21.00904003916943, 881119.139242766, 5.235369404958858E-6, 146.54617454278824, 3.823521811214649E-6, 8.7856885795677E-5, 2.923863659847947E-5, 40.755500896221385, 0.5870244508437406, -0.009837546953377263, -49.987, 150.5298, 10491
0.0, 900.0, 6.456854572981168, -0.06436375504787022, 0.06128343632734898, 20.0, 0.014097418373135336, 22.247828470447597, 3.675309206478255, 0.002540557935505655, 7.830906812725144E-7, 2.5008512042582375E15, 0.4078046296059878, 0.09333747170091294, -0.02001125037885783, 0.6784017781712591, -0.9312661288744137, 2.857609016100242, 112.4618198409948, 1.0, 22.320539083253724, 22.320539083253724, 936123.4091516612, 4.927751246109584E-6, 146.5423856980198, 3.6471466794338594E-6, 8.513381838417705E-5, 2.9326267811925367E-5, 40.75485496737136, 0.5862858878875428, -0.009837830175542154, -49.987, 150.53, 10491
0.0, 900.0, 6.820954494140398, -0.06797585866648516, 0.06128343632734898, 20.0, 0.014097418373135336, 22.57276829624605, 3.676705522755424, 0.0026933210556966468, 7.709234505120361E-7, 2.6211396939708265E15, 0.4041532700472218, 0.09313509412546, -0.020082963986559343, 0.6360407956354303, 0.886025856973554, 1.0736598622184415, 112.46048054365447, 1.0, 23.715966790680003, 23.715966790680003, 994647.6472011193, 4.6378055241597055E-6, 146.53838568206604, 3.479773439172549E-6, 8.250883661449902E-5, 2.9418840848214636E-5, 40.75417262466433, 0.5855056975066923, -0.009838129442110693, -49.987, 150.5302, 10491
0.0, 900.0, 7.205585890972458, -0.07179079631264679, 0.06128343632734898, 20.0, 0.014097418373135336, 22.91102626457367, 3.6781800011012793, 0.0028558077418388353, 7.590140302158328E-7, 2.7464673265267695E15, 0.40053170434878527, 0.09295489176006909, -0.020146241419493047, 0.6780048996439825, -1.094834716158409, 3.083177458735161, 112.45906580687868, 1.0, 25.200248854924766, 25.200248854924766, 1056898.4369755448, 4.364639674140935E-6, 146.53414078698825, 3.3209832404990005E-6, 7.997927860065372E-5, 2.9516634409009975E-5, 40.753451815874676, 0.5846815347751, -0.009838445665994263, -49.987, 150.5304, 10491
0.0, 900.0, 7.611906526686857, -0.0758200026738077, 0.06128343632734898, 20.0, 0.014097418373135336, 23.263016786301602, 3.679736983058981, 0.003028696273720944, 7.473616209912886E-7, 2.876943487178585E15, 0.39694183409425066, 0.09279718581541309, -0.020201172924872723, 0.6699814331152398, -0.3659831595847994, 2.3781068399693868, 112.45757138617016, 1.0, 26.778562278919484, 26.778562278919484, 1123092.9019778832, 4.107389314423646E-6, 146.52968203701892, 3.1703690501510653E-6, 7.754243031129355E-5, 2.9619942923482068E-5, 40.75269037318467, 0.583810922821296, -0.009838779812158582, -49.987, 150.5307, 10491
0.0, 900.0, 8.041139450382474, -0.08007555885988754, 0.06128343632734898, 20.0, 0.014097418373135336, 23.62916136963793, 3.6813810474741318, 0.003212718488809428, 7.359649724206696E-7, 3.012674222558546E15, 0.39338543574005097, 0.09266224505139449, -0.020247844552434086, 0.675043910912376, -0.8803689552159679, 2.9113123969649055, 112.45599279839207, 1.0, 28.45634661024791, 28.45634661024791, 1193459.1768337972, 3.865216487396728E-6, 146.52495254341466, 3.0275337176864482E-6, 7.519553248261796E-5, 2.9729077420742366E-5, 40.751886006681374, 0.5828912454208908, -0.009839132902132678, -49.987, 150.5309, 10491
0.0, 900.0, 8.494576678497534, -0.0845702290006975, 0.06128343632734898, 20.0, 0.014097418373135336, 24.009888718041072, 3.6831170230286085, 0.00340866462197984, 7.248222293251559E-7, 3.1537621331044645E15, 0.3898641007156081, 0.09255028367717948, -0.02028633730422373, 0.6236663605946753, 1.0349442387862413, 1.0098680990611362, 112.45432531000931, 1.0, 30.239315753145767, 30.239315753145767, 1268236.9026869335, 3.6373143486426573E-6, 146.51996007048538, 2.892092607814212E-6, 7.293578839411451E-5, 2.9844366481228205E-5, 40.751036297488774, 0.5819197391749236, -0.009839506014729757, -49.987, 150.5312, 10491
0.0, 900.0, 8.973583083855367, -0.08931749895972527, 0.06128343632734898, 20.0, 0.014097418373135336, 24.405634852941777, 3.6849500013870746, 0.003617388634182235, 7.139311686312311E-7, 3.300306302427556E15, 0.38637929766141627, 0.09246146451455062, -0.020316724746172438, 0.6546608488484187, 0.35800986890918696, 1.6958145916398428, 112.45256392090313, 1.0, 32.1334704368392, 32.1334704368392, 1347677.7501210358, 3.4229060815699852E-6, 146.51468979014163, 2.7636743098810542E-6, 7.076040068645756E-5, 2.9966157216922143E-5, 40.75013869051482, 0.5808934852519068, -0.009839900292021295, -49.987, 150.5314, 10491
0.0, 900.0, 9.479600504012163, -0.09433161723629116, 0.06128343632734898, 20.0, 0.014097418373135336, 24.81684326225922, 3.686885350980512, 0.003839814087553968, 7.032891235706904E-7, 3.452402267618348E15, 0.3829323384603811, 0.09239589862231927, -0.020339072136835556, 0.5738025273986669, 1.4314258429583757, 0.626720172603427, 112.45070335035896, 1.0, 34.145111339369535, 34.145111339369535, 1432045.9695731583, 3.2212459851779413E-6, 146.50912603824983, 2.6419202822113137E-6, 6.866656532652664E-5, 3.00948163159542E-5, 40.74919048679145, 0.5798094006685677, -0.009840316941548476, -49.987, 150.5317, 10491
0.0, 900.0, 10.014152081273139, -0.09962763820563922, 0.06128343632734898, 20.0, 0.014097418373135336, 25.243965075480464, 3.688928731451453, 0.00407694062843688, 6.928930507582162E-7, 3.6101420246166255E15, 0.3795243896993849, 0.09235364699358554, -0.020353435126005626, 0.6756862440632888, -1.0376587867498206, 3.095662047188239, 112.44873802290188, 1.0, 36.28085293233419, 36.28085293233419, 1521618.971982096, 3.0316197751792675E-6, 146.50325226747853, 2.526485549107577E-6, 6.66514893687491E-5, 3.023073115682722E-5, 40.748188835385136, 0.5786642290841209, -0.009840757240562558, -49.987, 150.532, 10491
0.0, 900.0, 10.578846847440785, -0.10522146782755477, 0.06128343632734898, 20.0, 0.014097418373135336, 25.687459265856177, 3.6910861087858136, 0.0043298511433899735, 6.827395676748983E-7, 3.7736140694421225E15, 0.3761564759659676, 0.0923347221635602, -0.020359858765248956, 0.6353474324889082, 0.8499699972161794, 1.2037007392774537, 112.44666204923536, 1.0, 38.54763813703618, 38.54763813703618, 1616687.9434672974, 2.8533441584051407E-6, 146.49702920206656, 2.417038452980931E-6, 6.471239778502322E-5, 3.0374310971139773E-5, 40.74713072485423, 0.577454531081727, -0.009841222540142403, -49.987, 150.5323, 10491
