angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
10, 900.0, 1.0, -0.009976321631173079, 0.061339204406533815, 20.0, 0.014110167174222575, 16.634052069807403, 3.6518596798415026, 3.61987368932746E-4, 1.257924673933552E-6, 3.588673804990243E15, 0.5202399513421857, 0.10683941886948096, -0.013627096549106404, 0.6730463087184888, -0.08533059789491618, 2.100897951385556, 371.0330218258716, 371.0330218258716, 895412.10189656, 3.0643109592639954E-5, 146.63389800114257, 1.5117576553282323E-5, 2.1967947760289562E-4, 2.7172212319406546E-5, 40.769411696220516, 0.6018956595417051, -0.009823432413654356, -49.9868, 150.5256, 10491
10, 900.0, 1.0564406686968904, -0.01054382110071322, 0.061339204406533815, 20.0, 0.014110167174222575, 16.7017758040902, 3.6520777505132007, 3.826430149444416E-4, 1.2908124556350358E-6, 3.321302304596377E15, 0.5263395010863646, 0.10786878402353116, -0.013007548232655652, 0.655895087484595, 0.605382501348199, 1.497206198108005, 372.5214357039095, 372.5214357039095, 899032.0517089227, 3.0520674177927276E-5, 146.6332628883985, 1.6334568918676776E-5, 2.3131643225835063E-4, 2.7186562588464594E-5, 40.76930588949302, 0.6017746661140908, -0.009823480611895336, -49.9868, 150.5256, 10491
10, 900.0, 1.1160668864767327, -0.011143352793491466, 0.061339204406533815, 20.0, 0.014110167174222575, 16.773024882905762, 3.6523081150958827, 4.0449060336002283E-4, 1.2907779922235858E-6, 3.3216716252254815E15, 0.5263331989062556, 0.10786770782322767, -0.01300820600888239, 0.673569455162592, -0.24635141684130538, 2.3488628438178787, 374.0872293949326, 374.0872293949326, 902840.5611722439, 3.0392925686884516E-5, 146.63261497667256, 1.6333262455779712E-5, 2.313040805849164E-4, 2.7201722803540093E-5, 40.76919411122655, 0.6016468443038963, -0.009823529432281715, -49.9868, 150.5257, 10491
10, 900.0, 1.1790584478599357, -0.011776724886973108, 0.061339204406533815, 20.0, 0.014110167174222575, 16.847968013364266, 3.652551465827498, 4.276004453766539E-4, 1.2907417608976242E-6, 3.322060525196215E15, 0.5263265732351671, 0.10786657640959131, -0.013008897508947084, 0.6684750010869909, 0.087100775095862, 2.0153293817059317, 375.7340962861998, 375.7340962861998, 906846.6724007401, 3.0259711524163576E-5, 146.63193049655342, 1.633188905810151E-5, 2.312910956471914E-4, 2.721773868360434E-5, 40.769076024414034, 0.6015118087785005, -0.009823581010611362, -49.9868, 150.5257, 10491
10, 900.0, 1.2456052950898682, -0.012445847642810884, 0.061339204406533815, 20.0, 0.014110167174222575, 16.926780558338745, 3.6528085338267138, 4.520471738652792E-4, 1.2907036716592704E-6, 3.322469980976122E15, 0.5263196075842825, 0.10786538697127815, -0.013009624447599968, 0.6606487442082604, 0.44482981626753626, 1.6575148656012333, 377.4658746163994, 377.4658746163994, 911059.7871148484, 3.0120882280320132E-5, 146.63118556876512, 1.633044230114649E-5, 2.3127743184278996E-4, 2.723465851900216E-5, 40.76895127303112, 0.601369152464585, -0.00982363550240804, -49.9868, 150.5257, 10491
10, 900.0, 1.3159080908771277, -0.01315273917200331, 0.061339204406533815, 20.0, 0.014110167174222575, 17.009644673050854, 3.6530800912654535, 4.7791002877862896E-4, 1.2906636313687677E-6, 3.3229010120219585E15, 0.5263122848864711, 0.10786413659871777, -0.013010388599199701, 0.6754796603337757, -0.39804541001115235, 2.500300197446814, 379.286550383199, 379.286550383199, 915489.6745030585, 2.9976294078109963E-5, 146.6304216437136, 1.6328924719948696E-5, 2.312630826592827E-4, 2.7252533336729638E-5, 40.76881948096298, 0.6012184453216323, -0.009823693072022273, -49.9868, 150.5258, 10491
10, 900.0, 1.390178823469881, -0.013899531529500232, 0.061339204406533815, 20.0, 0.014110167174222575, 17.096749434005673, 3.653366953661524, 5.052731628112211E-4, 1.290621565279657E-6, 3.323354682204175E15, 0.5263045914345477, 0.10786282295660558, -0.013011191386708365, 0.6752119316187272, -0.3780846766110356, 2.4802449760146885, 381.20026008295724, 381.20026008295724, 920146.4787527226, 2.98258059442054E-5, 146.6295927873521, 1.6327327447143783E-5, 2.3124799457151728E-4, 2.7271417033058555E-5, 40.76868025087121, 0.6010592330471072, -0.00982375389421389, -49.9868, 150.5258, 10491
10, 900.0, 1.4686414458747774, -0.014688477145112039, 0.061339204406533815, 20.0, 0.014110167174222575, 17.188290959476568, 3.6536699822978274, 5.34225970345419E-4, 1.290577366810345E-6, 3.3238321012490265E15, 0.5262965076948452, 0.10786144271536187, -0.013012034840233014, 0.655721487183339, 0.6127956219098841, 1.489265349557248, 383.21129326645286, 383.21129326645286, 925040.7262173437, 2.9669284759855564E-5, 146.62874019656016, 1.6325652510257466E-5, 2.3123215626127017E-4, 2.7291366554113424E-5, 40.768533162996285, 0.6008910357078947, -0.009823818152158891, -49.9868, 150.5259, 10491
10, 900.0, 1.5515325511559177, -0.015521955627658202, 0.061339204406533815, 20.0, 0.014110167174222575, 17.284472520774006, 3.65399008677497, 5.648634404086673E-4, 1.2905309550797665E-6, 3.324334426198145E15, 0.5262880188294993, 0.10785999334784663, -0.013012920498980021, 0.6696027103642459, 0.022864653474739732, 2.079091960809145, 385.3240948954906, 385.3240948954906, 930183.3321907935, 2.950660221021916E-5, 146.62781767042742, 1.6323890814313237E-5, 2.312155120240228E-4, 2.7312442054240982E-5, 40.76837777389258, 0.6007133462949481, -0.009823886040894018, -49.9868, 150.5259, 10491
10, 900.0, 1.6391020858481498, -0.016402480943484028, 0.061339204406533815, 20.0, 0.014110167174222575, 17.385504643578884, 3.654328227704444, 5.972865367572164E-4, 1.2904822170538278E-6, 3.3248628628857E15, 0.5262791041147971, 0.10785847132268052, -0.013013850515250835, 0.6775648128546421, -0.5923567238329401, 2.694203689218525, 387.54326748659423, 387.54326748659423, 935585.6072627577, 2.9337639804276237E-5, 146.6268661228824, 1.6322044145233337E-5, 2.3119804824326412E-4, 2.7334707090376413E-5, 40.768213615092264, 0.6005256291964778, -0.00982395776502536, -49.9868, 150.5259, 10491
10, 900.0, 1.731614103635887, -0.017332709011698262, 0.061339204406533815, 20.0, 0.014110167174222575, 17.491605198682315, 3.654685419549913, 6.316026064024866E-4, 1.290431065662355E-6, 3.325418667433768E15, 0.5262697475705147, 0.10785687391913493, -0.01301482654537374, 0.6546148593233827, 0.6455560402906679, 1.4561757794883443, 389.8735730297079, 389.8735730297079, 941259.2632344768, 2.9162285882927425E-5, 146.62583905518028, 1.632010317921031E-5, 2.311797070189776E-4, 2.7358228801681223E-5, 40.76804019169378, 0.6003273185852893, -0.009824033542238911, -49.9868, 150.526, 10491
10, 900.0, 1.8293475615700627, -0.01831544571737724, 0.061339204406533815, 20.0, 0.014110167174222575, 17.602999481550604, 3.6550627336245074, 6.679258199074813E-4, 1.2903773813666244E-6, 3.3260031477670555E15, 0.5262599272714723, 0.10785519740234648, -0.013015850864660158, 0.6532482957063415, 0.68243319216077, 1.4191777062410673, 392.3199346719115, 392.3199346719115, 947216.418579538, 2.8980440180847603E-5, 146.62475525105816, 1.6318066435957584E-5, 2.311604590246188E-4, 2.7383078117063425E-5, 40.76785698087058, 0.6001178167148669, -0.009824113601078922, -49.9868, 150.5261, 10491
