angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, distance_between_contrails, state_indicator, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 19.392599022880354, -0.19498605463048, 0.061339204406533815, 20.0, 0.014110167174222575, 31.818165476856635, 3.7222472265037223, 0.008388411172584745, 1.2728981763541393E-6, 6.1967678788210088E16, 0.5230384094113829, 0.10730863936594791, -0.01334706762710064, 0.6714979071876152, -0.04512532353719162, 2.1034730727156026, 17.179754788691056, 0.0, 744.1495413260201, 744.1495413260201, 3.120963176321328E7, 1.5729518426498465E-5, 146.43149848941667, 1.5664085876875907E-5, 2.2493891681137182E-4, 3.184903095206914E-5, 40.73494477210834, 0.5624945012488567, -0.009838585027843752, -49.9867, 150.5361, 10491
0.0, 900.0, 20.487130279502384, -0.20600158307782673, 0.061339204406533815, 20.0, 0.014110167174222575, 32.49887544639203, 3.7263940281767503, 0.008949471132414448, 1.2721063387155476E-6, 6.208345476026496E16, 0.5228913223673018, 0.10728384796587757, -0.01336196285589765, 0.6711666448439139, -0.02009667485790405, 2.076308041079553, 17.178659723634286, 0.0, 760.9164547612627, 760.9164547612627, 3.1912836112687357E7, 1.5382912571837852E-5, 146.41945365815744, 1.5634883704141784E-5, 2.2465905514491453E-4, 3.212737193595865E-5, 40.73289447989914, 0.560151506400187, -0.009839492407823924, -49.9867, 150.5367, 10491
0.0, 900.0, 21.643437612157808, -0.21763961075057695, 0.061339204406533815, 20.0, 0.014110167174222575, 33.20284926614828, 3.7307698713225994, 0.009552569665828592, 1.2712890179985124E-6, 6.2203259492350784E16, 0.5227393966272058, 0.10725825601637066, -0.013377327385357296, 0.6770179041761437, -0.4617304113428476, 2.515721327663254, 17.177502821841824, 0.0, 778.3119198777183, 778.3119198777183, 3.2642401919671506E7, 1.5039097199551387E-5, 146.40673768619627, 1.5604781258405945E-5, 2.2437037266749476E-4, 3.242142588503951E-5, 40.73072856677805, 0.557676483601135, -0.009840451702602402, -49.9867, 150.5374, 10491
0.0, 900.0, 22.86500770388742, -0.2299353717979034, 0.061339204406533815, 20.0, 0.014110167174222575, 33.930694127608916, 3.7353871217301045, 0.010201319666469377, 1.2704456782433052E-6, 6.2327201653418904E16, 0.5225825223523715, 0.10723184649609009, -0.01339317030930351, 0.6551902777931241, 0.6555904825447986, 1.3960930962476583, 17.17628058868285, 0.0, 796.3577819377756, 796.3577819377756, 3.339924537447031E7, 1.4698299863625867E-5, 146.39329091861694, 1.5573759631278786E-5, 2.2407268469561113E-4, 3.2732080013826E-5, 40.72844051849835, 0.555062005681318, -0.009841465923096286, -49.9867, 150.5381, 10491
0.0, 900.0, 24.155524028454376, -0.2429261016829672, 0.061339204406533815, 20.0, 0.014110167174222575, 34.68303126921453, 3.7402587813343238, 0.010899688398559303, 1.2695757648604026E-6, 6.245539252903672E16, 0.5224205856024544, 0.10720460178863424, -0.013409501009868485, 0.660085674225216, 0.5011841738326638, 1.548102240476835, 17.174989333609176, 0.0, 815.0768634007271, 815.0768634007271, 3.4184323651026495E7, 1.4360734298213024E-5, 146.37909512738642, 1.5541805233018538E-5, 2.2376582704305392E-4, 3.3060271656127875E-5, 40.72602345447489, 0.5523002291168, -0.00984253825907246, -49.9867, 150.5388, 10491
0.0, 900.0, 25.51887795734414, -0.25665115177831893, 0.061339204406533815, 20.0, 0.014110167174222575, 35.460496561543394, 3.7453985175221414, 0.011652036129385304, 1.2686787468536908E-6, 6.2587946119909936E16, 0.5222534761658513, 0.10717650500473119, -0.013426328361920134, 0.6765316711590929, -0.4008153736614743, 2.447611853718389, 17.17362515978698, 0.0, 834.4930302566115, 834.4930302566115, 3.499863768896229E7, 1.4026598362882637E-5, 146.36408626687393, 1.5508899801004554E-5, 2.234496189826214E-4, 3.3406991092897447E-5, 40.72347010726171, 0.5493828708582584, -0.00984367209140238, -49.9866, 150.5396, 10491
0.0, 900.0, 26.95918049365098, -0.27115211053266103, 0.061339204406533815, 20.0, 0.014110167174222575, 36.26374110926588, 3.750820693420914, 0.012463159312253906, 1.2677540601013697E-6, 6.2724979240448616E16, 0.5220810769715094, 0.10714753820572022, -0.013443661794887221, 0.6762031378800725, -0.3703947811298062, 2.4146054536466943, 17.172183947005287, 0.0, 854.6312628440825, 854.6312628440825, 3.584323516368082E7, 1.3696076070395074E-5, 146.3482414620845, 1.5475029853876864E-5, 2.231238951960596E-4, 3.377328454913925E-5, 40.72077280088941, 0.5463011838892546, -0.009844871002539168, -49.9866, 150.5404, 10491
0.0, 900.0, 28.4807746682328, -0.2864729318000496, 0.061339204406533815, 20.0, 0.014110167174222575, 37.09343186914305, 3.756540399163024, 0.013338338887922276, 1.26680116544638E-6, 6.286661161662404E16, 0.5219032748808001, 0.1071176842229916, -0.01346151020004456, 0.6780774695072854, -0.5392474166011654, 2.5807733046640653, 17.170661341815897, 0.0, 875.517731429728, 875.517731429728, 3.671921365616279E7, 1.336933572204874E-5, 146.33149176707693, 1.5440177327472196E-5, 2.2278847445905784E-4, 3.4160257356334965E-5, 40.7179234279995, 0.5430459314467839, -0.009846138790690925, -49.9866, 150.5413, 10491
0.0, 900.0, 30.088248635513313, -0.30266007055592314, 0.061339204406533815, 20.0, 0.014110167174222575, 37.95025228341901, 3.7625734841138945, 0.014283394351734582, 1.2658194894550046E-6, 6.3012965982286744E16, 0.5217199496107287, 0.10708692480211297, -0.013479883037843768, 0.6570279624829136, 0.6089587684388951, 1.4297800883134912, 17.169052746643622, 0.0, 897.179876846125, 897.179876846125, 3.762772403492648E7, 1.3046532108998497E-5, 146.3138091205178, 1.5404328894055067E-5, 2.2244319058714588E-4, 3.456907729308595E-5, 40.71491342571028, 0.5396073598330404, -0.009847479481967496, -49.9866, 150.5422, 10491
0.0, 900.0, 31.78644950841998, -0.3197626266685687, 0.061339204406533815, 20.0, 0.014110167174222575, 38.834902928041096, 3.7689365900451572, 0.015304744317638262, 1.2648084852889838E-6, 6.3164168173030928E16, 0.5215309850602042, 0.1070552425099233, -0.013498789194548957, 0.6657110467578102, 0.29019597588764645, 1.7456503377314818, 17.167353305709504, 0.0, 919.6464965066577, 919.6464965066577, 3.856997406348923E7, 1.272780480623463E-5, 146.2951191073275, 1.536746674446822E-5, 2.2208786222311999E-4, 3.500097811828358E-5, 40.711733750145704, 0.5359751697455772, -0.009848897346350605, -49.9866, 150.5431, 10491
