angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, distance_between_contrails, state_indicator, c1_esp, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 11747.40480332372, 188.47142485994615, 0.061339204406533815, 20.0, 0.014110167174222575, 688.7531806215098, 18.569425140893014, -1048.8767447244395, 4.446259977001484E-6, 8.8184340686588416E16, 0.7727645626465175, 0.17627634168632386, 0.06979952281520901, 0.706027286277144, 0.05431102120279089, 1.965594453589345, 2275.2760651771946, 2.0, 1.0, 80000.1666885063, 80000.1666885063, 3.355206990915954E9, 3.355206990915954E9, 8.949069204789414E-6, 171.7666775868375, 6.65242202213726E-4, 0.002763617708839634, -4.979645785096999E-4, 34.30743012396194, -13.6580463615275, 0.031164377599353647, -51.0392, 156.4224, 10680
0.0, 900.0, 11807.40480332372, 190.12633910073217, 0.061339204406533815, 20.0, 0.014110167174222575, 690.7390117850506, 18.61496092190731, -1092.6421690496716, 4.458778747887564E-6, 8.8184340686588416E16, 0.7731830248275449, 0.17647539793439135, 0.07014462451756623, 0.7060751392960499, 0.011513780618469005, 2.022709004501419, 2274.6897789105738, 2.0, 1.0, 80401.16085114636, 80401.16085114636, 3.3720246860970783E9, 3.3720246860970783E9, 8.97911968865776E-6, 171.7932846511446, 6.709097537977322E-4, 0.002779371885216998, -5.137683506448999E-4, 34.31273738630849, -13.588361233212535, 0.0303611059668668, -51.0466, 156.4519, 10681
0.0, 900.0, 11867.40480332372, 191.73268190803012, 0.061339204406533815, 20.0, 0.014110167174222575, 692.7299754845893, 18.66038558511166, -1136.8265573901938, 4.471209605317019E-6, 8.8184340686588416E16, 0.7735966948702516, 0.17667275241978728, 0.07048724407882365, 0.706398869394458, -0.07921804145650364, 2.127237377215965, 2274.0712872568893, 2.0, 1.0, 80802.27619769926, 80802.27619769926, 3.3888474637315073E9, 3.3888474637315073E9, 9.008753768945058E-6, 171.81910494848424, 6.765703192948442E-4, 0.002795056825928115, -5.295277724228961E-4, 34.31750374018108, -13.518992722484287, 0.029567271116196357, -51.0539, 156.4814, 10683
0.0, 900.0, 11927.40480332372, 193.29102011020248, 0.061339204406533815, 20.0, 0.014110167174222575, 694.7261624439545, 18.705699940016938, -1181.4278983176634, 4.48355436600939E-6, 8.8184340686588416E16, 0.7740056843290218, 0.17686844191809883, 0.07082743221586135, 0.7060497221544533, -0.04426448640433677, 2.1054759066392537, 2273.420451500775, 2.0, 1.0, 81203.51126999114, 81203.51126999114, 3.4056752626634283E9, 3.4056752626634283E9, 9.037981209845447E-6, 171.8441636748742, 6.82224238493314E-4, 0.0028106739584230064, -5.452529365417838E-4, 34.3217367350174, -13.449938253009744, 0.028782815494110908, -51.0612, 156.5108, 10684
0.0, 900.0, 11987.40480332372, 194.80191706815802, 0.061339204406533815, 20.0, 0.014110167174222575, 696.727660428193, 18.750904786352482, -1226.4441638888202, 4.4958148473734886E-6, 8.8184340686588416E16, 0.7744101028266999, 0.17706250291905745, 0.07116523965379751, 0.7050943917811835, 0.09151808193873667, 1.9822052716996892, 2272.7371275741743, 2.0, 1.0, 81604.86448560744, 81604.86448560744, 3.422508016526376E9, 3.422508016526376E9, 9.066810877522113E-6, 171.86843505418543, 6.878716159744808E-4, 0.002826224416012419, -5.607556234282933E-4, 34.325443819257615, -13.381195227073615, 0.028007682770906053, -51.0685, 156.5403, 10686
0.0, 900.0, 12047.40480332372, 196.2659327766619, 0.061339204406533815, 20.0, 0.014110167174222575, 698.7345542613559, 18.79600091423075, -1271.8733103071827, 4.507992705243552E-6, 8.8184340686588416E16, 0.7748100527898715, 0.17725496907120283, 0.07150071265504843, 0.7050210525365097, 0.08283897054972571, 2.0026484154470787, 2272.021165916105, 2.0, 1.0, 82006.33414527363, 82006.33414527363, 3.4393456540527763E9, 3.4393456540527763E9, 9.095252727201512E-6, 171.89199530544767, 6.93513014189468E-4, 0.0028417098225525577, -5.759580289884597E-4, 34.32863234159868, -13.312761026785713, 0.027241817804440863, -51.0757, 156.5698, 10687
0.0, 900.0, 12107.40480332372, 197.68362387946004, 0.061339204406533815, 20.0, 0.014110167174222575, 700.7469258452214, 18.840989104308452, -1317.71327856422, 4.520089764141698E-6, 8.8184340686588416E16, 0.7752056403905916, 0.17744587641586554, 0.07183390211759447, 0.7048600826922509, 0.09154336492692011, 2.0049006739090918, 2271.272411333953, 2.0, 1.0, 82407.91844016011, 82407.91844016011, 3.456188099380315E9, 3.456188099380315E9, 9.123314727157524E-6, 171.914793178726, 6.991484481993238E-4, 0.0028571312184487167, -5.910293778354894E-4, 34.33130955221348, -13.244633015478632, 0.026485166613068923, -51.0829, 156.5993, 10689
0.0, 900.0, 12167.40480332372, 199.0555438102472, 0.061339204406533815, 20.0, 0.014110167174222575, 702.7648541791282, 18.885870127944237, -1363.9619950903077, 4.532107508226368E-6, 8.8184340686588416E16, 0.7755969589360169, 0.17763525535836522, 0.0721648495526443, 0.705247128371023, 0.012238159267408526, 2.0943034218996903, 2270.490702865235, 2.0, 1.0, 82809.61545915023, 82809.61545915023, 3.4730352723567605E9, 3.4730352723567605E9, 9.151005770868498E-6, 171.93685392502937, 7.047781789168047E-4, 0.0028724897414894725, -6.059704195175143E-4, 34.33348260399453, -13.176808538770198, 0.025737676333908825, -51.0901, 156.6288, 10690
0.0, 900.0, 12227.40480332372, 200.38224281584712, 0.061339204406533815, 20.0, 0.014110167174222575, 704.7884153807544, 18.930644747352986, -1410.6173723929362, 4.544047564675303E-6, 8.8184340686588416E16, 0.7759841047896037, 0.1778231383140362, 0.07249360039974415, 0.7057257073499055, -0.08372343756919445, 2.1994598240012184, 2269.675873644148, 2.0, 1.0, 83211.42319600229, 83211.42319600229, 3.489887088840336E9, 3.489887088840336E9, 9.178334464337905E-6, 171.958202814464, 7.104025524999243E-4, 0.002887786741049629, -6.207819043094698E-4, 34.33515855375426, -13.10928492589457, 0.02499929519866102, -51.0972, 156.6583, 10692
0.0, 900.0, 12287.40480332372, 201.66426802221585, 0.061339204406533815, 20.0, 0.014110167174222575, 706.8176827079544, 18.975313715756847, -1457.6773097012797, 4.555911503342724E-6, 8.8184340686588416E16, 0.7763671708600671, 0.17800955655208894, 0.07282019850766297, 0.7052927191923585, -0.01822670104651893, 2.142219291213619, 2268.8277507481876, 2.0, 1.0, 83613.33955643165, 83613.33955643165, 3.506743460996743E9, 3.506743460996743E9, 9.205308550854628E-6, 171.97881411470408, 7.160216394997809E-4, 0.0029030231845470406, -6.354645831259027E-4, 34.33634436342844, -13.042059490904121, 0.024269972497426538, -51.1043, 156.6879, 10693
0.0, 900.0, 12347.40480332372, 202.9021635262619, 0.061339204406533815, 20.0, 0.014110167174222575, 708.8527265815289, 19.01987777753308, -1505.1396936022886, 4.5677007423063335E-6, 8.8184340686588416E16, 0.7767462436506273, 0.17819453872675425, 0.07314468353534062, 0.7051554576004674, -0.0019840270484663843, 2.1332658781577956, 2267.9461550730684, 2.0, 1.0, 84015.36236510795, 84015.36236510795, 3.5236042975926275E9, 3.5236042975926275E9, 9.231936599183462E-6, 171.9987386293344, 7.216358541816234E-4, 0.0029182003815544965, -6.500192074376958E-4, 34.33704690127265, -12.975129533786196, 0.023549658544911468, -51.1113, 156.7174, 10694
0.0, 900.0, 12407.40480332372, 204.0964704136181, 0.061339204406533815, 20.0, 0.014110167174222575, 710.8936146089668, 19.064337668358775, -1553.0023986761207, 4.579416827812496E-6, 8.8184340686588416E16, 0.777121412344286, 0.17837811528270023, 0.07346709865779147, 0.7056000113249096, -0.08222667686877597, 2.219809985092024, 2267.0309011775157, 2.0, 1.0, 84417.48937251655, 84417.48937251655, 3.540469504283344E9, 3.540469504283344E9, 9.258225923720609E-6, 172.01795064346533, 7.272452848975784E-4, 0.0029333193214657587, -6.64446529191866E-4, 34.33727294303547, -12.908492341737716, 0.022838304652580688, -51.1183, 156.7469, 10695
0.0, 900.0, 12467.40480332372, 205.2477268619276, 0.061339204406533815, 20.0, 0.014110167174222575, 712.9404116091715, 19.108694115352574, -1601.263288135227, 4.591061090797672E-6, 8.8184340686588416E16, 0.777492757824716, 0.17856031307541465, 0.07378748111247707, 0.7053695601693074, -0.04198941533768517, 2.18487252591259, 2266.081797146944, 2.0, 1.0, 84819.7182617417, 84819.7182617417, 3.5573389838974466E9, 3.5573389838974466E9, 9.284184382854821E-6, 172.0364754748506, 7.328502012926354E-4, 0.0029483810848005224, -6.787473007344166E-4, 34.33702917313575, -12.84214519021042, 0.02213586309117275, -51.1253, 156.7765, 10696
0.0, 900.0, 12527.40480332372, 206.35646816839827, 0.061339204406533815, 20.0, 0.014110167174222575, 714.9931796379957, 19.152947837213382, -1649.920214446901, 4.6026349448921395E-6, 8.8184340686588416E16, 0.7778603622971121, 0.17874116005261292, 0.07410587040088518, 0.7046745544970457, 0.07268982353362391, 2.0744844767443316, 2265.0986444508417, 2.0, 1.0, 85222.04665509562, 85222.04665509562, 3.57421263671471E9, 3.57421263671471E9, 9.309819286491685E-6, 172.05431293784437, 7.384507907942956E-4, 0.002963386710861171, -6.929222747365358E-4, 34.336322185817885, -12.776085344117515, 0.02144228706342062, -51.1322, 156.806, 10698
0.0, 900.0, 12587.40480332372, 207.42322682006386, 0.061339204406533815, 20.0, 0.014110167174222575, 717.0519780147945, 19.197099544356263, -1698.9710199690867, 4.614139706284945E-6, 8.8184340686588416E16, 0.7782243035808596, 0.17892068244097808, 0.07442230333170097, 0.7046381356496624, 0.0850013282795117, 2.0654550770526243, 2264.081237800375, 2.0, 1.0, 85624.47212063818, 85624.47212063818, 3.5910903607395654E9, 3.5910903607395654E9, 9.335138095437003E-6, 172.07148837549116, 7.440473457827136E-4, 0.0029783373110003983, -7.069722041234925E-4, 34.335158486303136, -12.710310058915802, 0.020757530669512792, -51.1391, 156.8355, 10699
0.0, 900.0, 12647.40480332372, 208.448532532561, 0.061339204406533815, 20.0, 0.014110167174222575, 719.1168633498256, 19.24114993904549, -1748.4135375794338, 4.625576709816544E-6, 8.8184340686588416E16, 0.7785846588535297, 0.17909890656874586, 0.07473681721469708, 0.70505856534764, 0.02536704406032238, 2.1273681063174585, 2263.029365008533, 2.0, 1.0, 86026.99217854539, 86026.99217854539, 3.6079720519681935E9, 3.6079720519681935E9, 9.360147733242764E-6, 172.08800162209448, 7.496400432958547E-4, 0.0029932338704415228, -7.208978420068356E-4, 34.333544491927995, -12.644816581741713, 0.02008154887722256, -51.146, 156.8651, 10700
0.0, 900.0, 12707.40480332372, 209.43291231663846, 0.061339204406533815, 20.0, 0.014110167174222575, 721.1878895724534, 19.285099715524854, -1798.2455912962666, 4.636947195748157E-6, 8.8184340686588416E16, 0.7789415011226859, 0.1792758571069775, 0.07504944674664196, 0.7054230125102362, -0.026152448104859477, 2.1801745235515297, 2261.9428068464167, 2.0, 1.0, 86429.60430735291, 86429.60430735291, 3.624857604650381E9, 3.624857604650381E9, 9.38485499201816E-6, 172.1038525183674, 7.552290260270599E-4, 0.0030080772733404124, -7.346999416190798E-4, 34.331486533274436, -12.579602152460575, 0.01941429748894364, -51.1528, 156.8946, 10701
0.0, 900.0, 12767.40480332372, 210.37689052732884, 0.061339204406533815, 20.0, 0.014110167174222575, 723.2651079602781, 19.328949560145364, -1848.4649969077714, 4.648252377270437E-6, 8.8184340686588416E16, 0.7792949014192251, 0.17945155813184524, 0.0753602258686216, 0.7055247743559809, -0.02900536233155583, 2.183339559824239, 2260.821336897527, 2.0, 1.0, 86832.30595004493, 86832.30595004493, 3.641746911544884E9, 3.641746911544884E9, 9.409266535926658E-6, 172.11904091143433, 7.608144342727398E-4, 0.0030228683888115808, -7.48379256251422E-4, 34.32899085528858, -12.514664004736531, 0.018755733111559834, -51.1596, 156.9242, 10702
0.0, 900.0, 12827.40480332372, 211.28098891122605, 0.061339204406533815, 20.0, 0.014110167174222575, 725.3485671690164, 19.37270015149025, -1899.0695625918706, 4.659493441488564E-6, 8.8184340686588416E16, 0.7796449288713712, 0.17962603314642378, 0.07566918779318771, 0.7053110711813341, 0.0238259615354881, 2.129867672681626, 2259.6647214250142, 2.0, 1.0, 87235.09451999092, 87235.09451999092, 3.658639864168419E9, 3.658639864168419E9, 9.433389197235716E-6, 172.13359218427652, 7.663965495814508E-4, 0.003037608249659504, -7.619365391938169E-4, 34.32606361838947, -12.449999367086365, 0.018105813125494405, -51.1663, 156.9537, 10702
0.0, 900.0, 12887.40480332372, 212.14572663738952, 0.061339204406533815, 20.0, 0.014110167174222575, 727.4383132632373, 19.416352160497528, -1950.0570895409192, 4.670671598669056E-6, 8.8184340686588416E16, 0.7799916522706796, 0.17979930584979062, 0.0759763663576353, 0.7056137718106875, -0.011000057128345968, 2.1631272692144865, 2258.472719229386, 2.0, 1.0, 87637.96740671442, 87637.96740671442, 3.675536353037603E9, 3.675536353037603E9, 9.457229288893288E-6, 172.1475062019837, 7.719755348854643E-4, 0.0030522977624774903, -7.753725436780633E-4, 34.32271089956907, -12.38560546395037, 0.01746449565450983, -51.1731, 156.9833, 10703
0.0, 900.0, 12947.40480332372, 212.98538890204273, 0.061339204406533815, 20.0, 0.014110167174222575, 729.4119057658553, 19.45990625058003, -1988.6910274608306, 4.681787969134543E-6, 8.8184340686588416E16, 0.7803351365948623, 0.17997139838830842, 0.07628179291558443, 0.7059352930788598, -0.04485806137631122, 2.1945241507838165, 2257.245081501764, 2.0, 1.0, 88040.19507180898, 88040.19507180898, 3.6924057813116684E9, 3.6924057813116684E9, 9.480753998182562E-6, 172.1610381638085, 7.775501221172531E-4, 0.0030669395336335495, -7.836698864441186E-4, 34.31468777623435, -12.313632747915506, 0.017061215292235227, -51.1798, 157.0128, 10704
0.0, 900.0, 13007.40480332372, 213.81801603666668, 0.061339204406533815, 20.0, 0.014110167174222575, 731.2229365377711, 19.50336307774304, -2010.6177699677576, 4.692824298305347E-6, 8.8184340686588416E16, 0.7806748505928617, 0.180142033389002, 0.07658496661785061, 0.7057810378182862, 0.008103809612825284, 2.1382481216046987, 2255.6830125498645, 2.0, 1.0, 88441.47850718188, 88441.47850718188, 3.709235608591208E9, 3.709235608591208E9, 9.503955733286906E-6, 172.174443339279, 7.83109751738319E-4, 0.003081510776938522, -7.852637375166165E-4, 34.300777115436816, -12.23173799973378, 0.016958534814572938, -51.1864, 157.0424, 10705
0.0, 900.0, 13067.40480332372, 214.6437320720018, 0.061339204406533815, 20.0, 0.014110167174222575, 733.0257159458416, 19.546723290699575, -2032.0702442123595, 4.703774239275677E-6, 8.8184340686588416E16, 0.7810106354733073, 0.1803111185985515, 0.07688571400332714, 0.7058396504114609, 0.021832216419492366, 2.1203985909076675, 2253.6568186830464, 2.0, 1.0, 88842.73463766539, 88842.73463766539, 3.726064290703686E9, 3.726064290703686E9, 9.526892391579659E-6, 172.187747239665, 7.886524717974886E-4, 0.003096002557950936, -7.866149548190926E-4, 34.28650208318187, -12.150052662334353, 0.01685784188310814, -51.193, 157.0719, 10706
0.0, 900.0, 13127.40480332372, 215.46266020182352, 0.061339204406533815, 20.0, 0.014110167174222575, 734.8201149989687, 19.589987530983368, -2053.0386197824596, 4.714663800023361E-6, 8.8184340686588416E16, 0.7813433213871388, 0.18047906084590165, 0.0771847501559928, 0.7058979869014916, 0.03959927030040465, 2.0977387364413262, 2251.6395886639893, 2.0, 1.0, 89243.96203972146, 89243.96203972146, 3.742891767945918E9, 3.742891767945918E9, 9.549567633843112E-6, 172.2009243074482, 7.941907111818168E-4, 0.003110448199395309, -7.877259968455352E-4, 34.271867788596495, -12.068576425828434, 0.016759156232348964, -51.1996, 157.1015, 10707
0.0, 900.0, 13187.40480332372, 216.27492471528493, 0.061339204406533815, 20.0, 0.014110167174222575, 736.6060090536412, 19.633156433059625, -2073.513134976021, 4.725493682333737E-6, 8.8184340686588416E16, 0.7816729573224025, 0.1806458753363806, 0.07748209491961733, 0.7064315710606398, -0.020292636895319287, 2.1520108626494117, 2249.6312850876134, 2.0, 1.0, 89645.15935141638, 89645.15935141638, 3.759717983198403E9, 3.759717983198403E9, 9.571986038461178E-6, 172.2140255969514, 7.997247419005852E-4, 0.003124848426998451, -7.885993181624188E-4, 34.25687930747188, -11.987308976232878, 0.016662496296994657, -51.2061, 157.131, 10707
0.0, 900.0, 13247.40480332372, 217.08065087738, 0.061339204406533815, 20.0, 0.014110167174222575, 738.3832779453671, 19.676230624433565, -2093.4840984383036, 4.736264737535322E-6, 8.8184340686588416E16, 0.7819995960828166, 0.180811579465957, 0.07777777223771981, 0.7068241423104737, -0.058509936613630124, 2.1839284070947, 2247.631845190831, 2.0, 1.0, 90046.32527423064, 90046.32527423064, 3.776542882001233E9, 3.776542882001233E9, 9.59415073617216E-6, 172.2270000116051, 8.052543235518341E-4, 0.0031392034466340476, -7.892373692547232E-4, 34.241541682455775, -11.906249996179463, 0.016567879278285225, -51.2126, 157.1605, 10708
0.0, 900.0, 13307.40480332372, 217.8799649183385, 0.061339204406533815, 20.0, 0.014110167174222575, 740.151806116232, 19.71921072575685, -2112.9418907703016, 4.746977576508589E-6, 8.8184340686588416E16, 0.7823232824585217, 0.18097618682062103, 0.07807179944671958, 0.7062785946375305, 0.07107397220162637, 2.0474139230828823, 2245.6411808066623, 2.0, 1.0, 90447.45857487009, 90447.45857487009, 3.7933664126300516E9, 3.7933664126300516E9, 9.616065881167901E-6, 172.23987306992555, 8.107795477044438E-4, 0.0031535137061863574, -7.896425963749637E-4, 34.22585992323954, -11.825399165370971, 0.01647532116150431, -51.219, 157.19, 10709
0.0, 900.0, 13367.40480332372, 218.67299391524682, 0.061339204406533815, 20.0, 0.014110167174222575, 741.9114827387615, 19.762097350931928, -2131.876966128068, 4.757632977423734E-6, 8.8184340686588416E16, 0.7826440656265289, 0.18113971345466195, 0.07836419846932302, 0.7067384970749346, 0.028200487178195545, 2.082776720712574, 2243.659178333465, 2.0, 1.0, 90848.55808689122, 90848.55808689122, 3.810188526164218E9, 3.810188526164218E9, 9.63773516793907E-6, 172.25264475281273, 8.163004487881801E-4, 0.0031677797041690277, -7.898174413947483E-4, 34.2098390067673, -11.744756161252928, 0.016384836742669443, -51.2254, 157.2195, 10710
0.0, 900.0, 13427.40480332372, 219.45986573830638, 0.061339204406533815, 20.0, 0.014110167174222575, 743.6622018359467, 19.804891107214335, -2150.2798537984604, 4.7682316412411726E-6, 8.8184340686588416E16, 0.7829619917528128, 0.18130217413161612, 0.07865498910249871, 0.706765618650308, 0.06298807031257209, 2.0399503868693833, 2241.6856987365927, 2.0, 1.0, 91249.62271229127, 91249.62271229127, 3.827009176553496E9, 3.827009176553496E9, 9.659162229726352E-6, 172.26531504131611, 8.218170283832123E-4, 0.0031820018482461303, -7.897643416595757E-4, 34.19348387744387, -11.664320659528363, 0.016296439647983788, -51.2317, 157.249, 10711
0.0, 900.0, 13487.40480332372, 220.24070898228274, 0.061339204406533815, 20.0, 0.014110167174222575, 745.4038623974046, 19.847592595313017, -2168.1411597492624, 4.778774257562453E-6, 8.8184340686588416E16, 0.7832771060131476, 0.18146358334094906, 0.07894419082527523, 0.7069496314007119, 0.070468830450205, 2.0239558264317363, 2239.7205775720213, 2.0, 1.0, 91650.6514229957, 91650.6514229957, 3.8438283206804395E9, 3.8438283206804395E9, 9.68035093483499E-6, 172.27790946391426, 8.273294435259456E-4, 0.0031961807295495946, -7.894857298461211E-4, 34.176799447351165, -11.584092334688144, 0.016210142357098434, -51.238, 157.2785, 10711
0.0, 900.0, 13547.40480332372, 221.01565288411746, 0.061339204406533815, 20.0, 0.014110167174222575, 747.1363684918462, 19.89020240948872, -2185.451568171408, 4.789261553617191E-6, 8.8184340686588416E16, 0.7835894540691692, 0.18162395604964726, 0.07923182414214974, 0.7076516277812994, -0.013763047147936703, 2.099252464239794, 2237.763625034844, 2.0, 1.0, 92051.64326224478, 92051.64326224478, 3.8606459184185457E9, 3.8606459184185457E9, 9.701304403589458E-6, 172.29040245777506, 8.328375691208868E-4, 0.0032103166272208004, -7.889840338226134E-4, 34.159790596473506, -11.504070860551534, 0.01612595622621266, -51.2443, 157.308, 10712
0.0, 900.0, 13607.40480332372, 222.62167536010807, 0.061339204406533815, 20.0, 0.014110167174222575, 742.256212282181, 19.932721137650464, -1382.9353820935778, 4.799694132260447E-6, 8.8184340686588416E16, 0.7838990772623621, 0.1817833052276841, 0.07951790613984627, 0.7081553041770631, -0.06467627949754133, 2.1408630514714897, 2318.9038723029157, 2.0, 1.0, 92426.59712786946, 92426.59712786946, 3.8763714835428452E9, 3.8763714835428452E9, 9.720854913747454E-6, 172.31590174652567, 8.324747129546594E-4, 0.0032245069042769244, -4.950113752134451E-4, 35.55132880709439, -13.026799943346418, 0.029991359367003895, -51.2505, 157.3386, 10714
0.0, 900.0, 13667.40480332372, 224.22717637029328, 0.061339204406533815, 20.0, 0.014110167174222575, 744.0385233386961, 19.9751493614502, -1412.532564486236, 4.809428559701462E-6, 8.8184340686588416E16, 0.7841870004107324, 0.1819318233731182, 0.07978479772427788, 0.7078846841886002, 0.031277755707761874, 2.0358993290982283, 2325.299087592631, 2.0, 1.0, 92828.05968108695, 92828.05968108695, 3.8932088230247865E9, 3.8932088230247865E9, 9.741493302147842E-6, 172.34176194814196, 8.375889455649639E-4, 0.0032377918962574865, -5.013186378334963E-4, 35.56066841942009, -12.94600868781429, 0.029995949807823465, -51.2575, 157.3693, 10715
0.0, 900.0, 13727.40480332372, 225.83197460156165, 0.061339204406533815, 20.0, 0.014110167174222575, 745.821134251512, 20.017487656375636, -1442.4507035691981, 4.819788036136245E-6, 8.8184340686588416E16, 0.7844923774333126, 0.1820897011605698, 0.0800687777509839, 0.7079641327241983, 0.06682346136315666, 1.9904624781091036, 2325.53765288249, 2.0, 1.0, 93229.57775069658, 93229.57775069658, 3.910048490864215E9, 3.910048490864215E9, 9.76186023040075E-6, 172.36762537931966, 8.430519934336959E-4, 0.0032519483982192407, -5.076146496396953E-4, 35.56972360341427, -12.865439864768545, 0.029998392469887773, -51.2645, 157.4, 10717
0.0, 900.0, 13787.40480332372, 227.43593970581358, 0.061339204406533815, 20.0, 0.014110167174222575, 747.6041199168545, 20.05973659184132, -1472.6908435141438, 4.830088672716303E-6, 8.8184340686588416E16, 0.784794968628408, 0.18224650227200168, 0.08035109480793379, 0.7082485395801812, 0.06053356668693587, 1.986656125763086, 2325.764387816387, 2.0, 1.0, 93631.1530101837, 93631.1530101837, 3.926890557247104E9, 3.926890557247104E9, 9.781959040732781E-6, 172.3934664783308, 8.485075650466071E-4, 0.0032660568698976156, -5.138993879625047E-4, 35.57849665257032, -12.785093331095851, 0.029998614827713967, -51.2714, 157.4306, 10719
0.0, 900.0, 13847.40480332372, 229.03893702112524, 0.061339204406533815, 20.0, 0.014110167174222575, 749.3875550967372, 20.10189673127798, -1503.254020109166, 4.840331135106285E-6, 8.8184340686588416E16, 0.7850948168654726, 0.1824022406148083, 0.08063176776639691, 0.7086428099518262, 0.03855285545159231, 1.9983887979038757, 2325.977876796267, 2.0, 1.0, 94032.78714093186, 94032.78714093186, 3.9437350926906824E9, 3.9437350926906824E9, 9.801793698168757E-6, 172.4193108001387, 8.539558358190893E-4, 0.003280117885912426, -5.20172830364906E-4, 35.586989868438806, -12.704968931452845, 0.029996545176331102, -51.2784, 157.4613, 10720
0.0, 900.0, 13907.40480332372, 230.6408275986154, 0.061339204406533815, 20.0, 0.014110167174222575, 751.171514417267, 20.143968632220194, -1534.1412607743466, 4.850516189065013E-6, 8.8184340686588416E16, 0.7853919673380748, 0.18255693152386746, 0.08091081823212573, 0.7091665787936919, -0.015561310831104324, 2.0421551807123106, 2326.176685802031, 2.0, 1.0, 94434.4818311611, 94434.4818311611, 3.9605821679988966E9, 3.9605821679988966E9, 9.821367418186878E-6, 172.4451327766424, 8.593967238043835E-4, 0.0032941317840692176, -5.26434954642884E-4, 35.59520556087717, -12.625066497682297, 0.02999211278840266, -51.2852, 157.4921, 10722
0.0, 900.0, 13967.40480332372, 232.24146829440832, 0.061339204406533815, 20.0, 0.014110167174222575, 752.9560723667153, 20.185952846392407, -1565.3535845569816, 4.860644474187349E-6, 8.8184340686588416E16, 0.7856864609593336, 0.18271058832414608, 0.08118826434531631, 0.7090861694782751, 0.0558441304245982, 1.9603530171935009, 2326.3593624078985, 2.0, 1.0, 94836.23877488074, 94836.23877488074, 3.977431854218498E9, 3.977431854218498E9, 9.840683746013263E-6, 172.47093239809655, 8.648302461441143E-4, 0.0033080989329538017, -5.32685738825869E-4, 35.603146048297724, -12.545385848124313, 0.029985247924253937, -51.292, 157.5228, 10723
0.0, 900.0, 14027.40480332372, 233.84071181358325, 0.061339204406533815, 20.0, 0.014110167174222575, 754.7413032936338, 20.227849919793368, -1596.8920021482008, 4.870716682008435E-6, 8.8184340686588416E16, 0.7859783395888177, 0.18286322504064895, 0.08146412566099548, 0.709722842766718, -0.02046267212915233, 2.026263356052574, 2326.524435817103, 2.0, 1.0, 95238.05967080232, 95238.05967080232, 3.9942842225934496E9, 3.9942842225934496E9, 9.85974645910809E-6, 172.49673522903035, 8.702566182635028E-4, 0.003322019977130599, -5.389251611766523E-4, 35.61081365790866, -12.465926787015556, 0.029975881849292316, -51.2988, 157.5535, 10725
0.0, 900.0, 14087.40480332372, 235.43840675609226, 0.061339204406533815, 20.0, 0.014110167174222575, 756.5272814047775, 20.26966039277894, -1628.757515884765, 4.880733540025988E-6, 8.8184340686588416E16, 0.7862676455582444, 0.18301485615398572, 0.08173842271007181, 0.7098331541783643, 0.012809854186298231, 1.982642060208027, 2326.6704169164227, 2.0, 1.0, 95639.94622123607, 95639.94622123607, 4.0111393445186405E9, 4.0111393445186405E9, 9.878558298222892E-6, 172.52249011435993, 8.756755941360204E-4, 0.003335895036624906, -5.451532001916814E-4, 35.61821072595203, -12.38668910388942, 0.02996394684981074, -51.3055, 157.5843, 10727
0.0, 900.0, 14147.40480332372, 237.0343977276003, 0.061339204406533815, 20.0, 0.014110167174222575, 758.3140807629605, 20.311384800143436, -1660.951119754859, 4.89069560240076E-6, 8.8184340686588416E16, 0.7865544156509997, 0.18316549343594635, 0.08201117126842566, 0.7099350684567372, 0.04822243731842925, 1.936974142840989, 2326.7957983420442, 2.0, 1.0, 96041.90013101224, 96041.90013101224, 4.027997291494653E9, 4.027997291494653E9, 9.897123017485862E-6, 172.54822261546033, 8.810873295359978E-4, 0.0033497245883692983, -5.513698346008072E-4, 35.62533959793445, -12.307672572879849, 0.029949376246204758, -51.3122, 157.615, 10728
0.0, 900.0, 14207.40480332372, 238.62852535365732, 0.061339204406533815, 20.0, 0.014110167174222575, 760.1017752848487, 20.353023671199438, -1693.473799407521, 4.900603588289324E-6, 8.8184340686588416E16, 0.7868386908868316, 0.18331515107294694, 0.08228239162157253, 0.7104165504448395, 0.0023626903852838853, 1.9727155566786265, 2326.899054572182, 2.0, 1.0, 96443.92310633289, 96443.92310633289, 4.0448581350796013E9, 4.0448581350796013E9, 9.915443923391464E-6, 172.57393272262496, 8.864919140690525E-4, 0.003363509150387163, -5.5757504336701E-4, 35.632202628855545, -12.228876952186928, 0.029932104416221152, -51.3189, 157.6458, 10730
