angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
20.0, 900.0, 0.0, 0.0, 0.06135526359713373, 20.0, 0.014113583231881104, 15.384787559509277, 3.6509575843811035, 0.0, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 352.9215350355194, 352.9215350355194, 1.4801529179389684E7, 1.4801529179389684E7, 1.6969325183810817E-5, 146.5066210196693, 8.776472099442486E-6, 1.5294337934055246E-4, 2.700288516688968E-5, 40.77052181462817, 0.6028902323080487, -0.009822524127634782, -49.9868, 150.5252, 10491
20.0, 900.0, 1.0, -0.009976321631173079, 0.06135526359713373, 20.0, 0.014113583231881104, 16.634052069809737, 3.654821260939263, 3.637085254586744E-4, 1.049793033786834E-6, 5.4913954190349624E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 381.9830284763506, 381.9830284763506, 1.6020368214298146E7, 1.5565140945373347E7, 1.6581686759242135E-5, 146.49563848312778, 8.776479114439285E-6, 1.5294332711276182E-4, 2.7257141462288068E-5, 40.76864713962075, 0.6007463859644533, -0.009823378251832526, -49.9867, 150.5258, 10491
20.0, 900.0, 1.0564406686968904, -0.010539721021112483, 0.06135526359713373, 20.0, 0.014113583231881104, 16.701775804092794, 3.6550392076644402, 3.844617233108424E-4, 1.0695810523240178E-6, 5.4913954190349624E16, 0.481666912891413, 0.100929365136899, -0.016815478684996887, 0.6869439375365197, 0.6164971116925398, 0.7664580799882278, 383.56110224689854, 383.56110224689854, 1.6086552628234925E7, 1.562948241068177E7, 1.6562318003286137E-5, 146.49500407617364, 9.282187401354234E-6, 1.587634533254569E-4, 2.7271491987082154E-5, 40.76854133621534, 0.6006253958611936, -0.009823389530121492, -49.9867, 150.5259, 10491
20.0, 900.0, 1.1160668864767327, -0.011134940624020824, 0.06135526359713373, 20.0, 0.014113583231881104, 16.773024882908647, 3.6552694413324955, 4.064124169012995E-4, 1.070634749164591E-6, 5.4914086707504904E16, 0.4819017533915943, 0.10096198968800423, -0.016799584859994443, 0.6806784630335992, 0.816019200900337, 0.5690881059198286, 385.22162177808354, 385.22162177808354, 1.6156194817372823E7, 1.569718563116529E7, 1.654210844562792E-5, 146.49435689125326, 9.309648502602233E-6, 1.5907641876344397E-4, 2.728665247348217E-5, 40.76842956145802, 0.6004975775892314, -0.009823438405605714, -49.9867, 150.5259, 10491
20.0, 900.0, 1.1790584478599357, -0.011763778795130108, 0.06135526359713373, 20.0, 0.014113583231881104, 16.847968013367474, 3.655512653791278, 4.296312363489022E-4, 1.0717412560872554E-6, 5.4914225899247456E16, 0.482148112922777, 0.10099626189622565, -0.01678286812755836, 0.6933734393242091, 0.0862716291521512, 1.3011313436487777, 386.96856701759094, 386.96856701759094, 1.6229461700717764E7, 1.5768412918823333E7, 1.6521032975186465E-5, 146.49365138073128, 9.338542447815344E-6, 1.594053921592794E-4, 2.7302668637932623E-5, 40.768311478352025, 0.6003625458307469, -0.009823490042075583, -49.9867, 150.5259, 10491
20.0, 900.0, 1.2456052950898682, -0.012428135650129766, 0.06135526359713373, 20.0, 0.014113583231881104, 16.926780558342312, 3.655769575747704, 4.541931521480461E-4, 1.0729028652100024E-6, 5.4914372060317888E16, 0.48240646462182807, 0.10103225445361595, -0.016765289972131364, 0.6886194275824372, 0.49629087797240834, 0.8935611517083458, 388.8060790116285, 388.8060790116285, 1.63065269537477E7, 1.5843333158627173E7, 1.6499068858217128E-5, 146.49292907888128, 9.36894134985727E-6, 1.5975112318977633E-4, 2.7319588776157417E-5, 40.768186730884175, 0.6002198935286223, -0.009823544594850393, -49.9867, 150.526, 10491
20.0, 900.0, 1.3159080908771277, -0.013130018839571305, 0.06135526359713373, 20.0, 0.014113583231881104, 17.009644673054822, 3.6560409789391177, 4.801777614964726E-4, 1.074121978636311E-6, 5.4914525494333088E16, 0.48267730208170806, 0.10107004361179167, -0.016746809798220186, 0.6937254751695284, -1.8076245756988238E-4, 1.3926458135396584, 390.7384637379502, 390.7384637379502, 1.6387571169169633E7, 1.592212196523228E7, 1.647619253191364E-5, 146.4921660096635, 9.400916004026173E-6, 1.6011437207838215E-4, 2.7337463910697745E-5, 40.76805494295132, 0.6000691906596627, -0.009823602229541262, -49.9867, 150.526, 10491
20.0, 900.0, 1.390178823469881, -0.013871549646183003, 0.06135526359713373, 20.0, 0.014113583231881104, 17.09674943401008, 3.6563276784246765, 5.076695955407327E-4, 1.0754010354334358E-6, 5.49146865136408E16, 0.4829611227660751, 0.1011097069271946, -0.016727386000153513, 0.6973429030714458, -0.8542684587216186, 2.249521682795235, 392.7701958242495, 392.7701958242495, 1.6472782012869025E7, 1.6004961835048014E7, 1.6452381285863916E-5, 146.49133807455308, 9.434539221297968E-6, 1.6049591592908548E-4, 2.7356347943555035E-5, 40.76791571722737, 0.5999099829400194, -0.00982366312000374, -49.9867, 150.526, 10491
20.0, 900.0, 1.4686414458747774, -0.01465496943182701, 0.06135526359713373, 20.0, 0.014113583231881104, 17.188290959481463, 3.656630535003255, 5.367584490948829E-4, 1.076742543671266E-6, 5.491485543912456E16, 0.48325843478761243, 0.10115132426042606, -0.01670697544186263, 0.6953756007948567, -0.33572515955905863, 1.7339536077204933, 394.90592213889516, 394.90592213889516, 1.6562354374505263E7, 1.6092042293134622E7, 1.6427614673585475E-5, 146.49048643799276, 9.46989201707647E-6, 1.608965867082365E-4, 2.7376297818735642E-5, 40.76776863396579, 0.5997417904567897, -0.009823727449960714, -49.9867, 150.5261, 10491
20.0, 900.0, 1.5515325511559177, -0.015482646454795135, 0.06135526359713373, 20.0, 0.014113583231881104, 17.28447252077945, 3.656950457764683, 5.675397354372988E-4, 1.0781491065955797E-6, 5.4915032599955304E16, 0.4835697623174349, 0.10119497859542094, -0.01668553301883506, 0.6745882043755831, 0.9043050484943957, 0.49709837921904354, 397.1504652421715, 397.1504652421715, 1.6656490512256673E7, 1.6183560034445832E7, 1.6401871455984944E-5, 146.4895649369639, 9.507052181769255E-6, 1.6131721457559147E-4, 2.7397373695480507E-5, 40.767613249734744, 0.5995641062226831, -0.009823795414655511, -49.9867, 150.5261, 10491
20.0, 900.0, 1.6391020858481498, -0.016357083068500002, 0.06135526359713373, 20.0, 0.014113583231881104, 17.38550464358493, 3.657288406781483, 6.001148674357739E-4, 1.0796233507894652E-6, 5.4915218333285784E16, 0.4838956292750008, 0.10124075381624087, -0.0166630127117037, 0.6861200077860571, 0.5716810060598307, 0.833110536934399, 399.50882668773795, 399.50882668773795, 1.6755400191283729E7, 1.6279719058998572E7, 1.6375133460219443E-5, 146.4886144532542, 9.546106497867557E-6, 1.6175868145960182E-4, 2.741963912788972E-5, 40.76744909608097, 0.5993763946495227, -0.0098238672188963, -49.9867, 150.5262, 10491
20.0, 900.0, 1.731614103635887, -0.017280923338959815, 0.06135526359713373, 20.0, 0.014113583231881104, 17.491605198689022, 3.657645395948633, 6.345916679596525E-4, 1.0811680048351344E-6, 5.4915412983884256E16, 0.48423657632331574, 0.10128873715328512, -0.01663936634504866, 0.6919787444586194, 0.12873718169807677, 1.2796698758489422, 401.9861901659454, 401.9861901659454, 1.685930081555975E7, 1.6380730800629444E7, 1.634738205599057E-5, 146.4875885263219, 9.58713887478752E-6, 1.6222187053766706E-4, 2.7443161256987406E-5, 40.76727567811818, 0.599178089935458, -0.009823943080596352, -49.9867, 150.5262, 10491
