angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
90.0, 900.0, 0.0, 0.0, 0.06135526359713373, 20.0, 0.014113583231881104, 15.384787559509277, 3.6509575843811035, 0.0, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 352.9215350355194, 352.9215350355194, 1.4801529179389684E7, 1.4801529179389684E7, 1.6969325183810817E-5, 146.5066210196693, 8.776472099442486E-6, 1.5294337934055246E-4, 2.700288516688968E-5, 40.77052181462817, 0.6028902323080487, -0.009822524127634782, -49.9868, 150.5252, 10491
90.0, 900.0, 1.0, -0.009976321631173079, 0.06135526359713373, 20.0, 0.014113583231881104, 16.634052069809737, 3.654821260939263, 3.637085254586744E-4, 1.049793033786834E-6, 5.5956690733434832E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 381.9830284763506, 381.9830284763506, 1.6020368214298146E7, 1.5860700452994177E7, 1.659957510843207E-5, 146.49563848312778, 8.776479114439285E-6, 1.5294332711276182E-4, 2.7257141462288068E-5, 40.76864713962075, 0.6007463859644533, -0.009823378251832526, -49.9867, 150.5258, 10491
90.0, 900.0, 1.0564406686968904, -0.010539727464510438, 0.06135526359713373, 20.0, 0.014113583231881104, 16.701775804092794, 3.6550392076644402, 3.8446172332454523E-4, 1.0699655359916216E-6, 5.5956690733434832E16, 0.4817526309236967, 0.1009412681555535, -0.016809682020938105, 0.6965219208852128, -0.4638595446722854, 1.847596166503966, 383.56110224689854, 383.56110224689854, 1.6086552628234925E7, 1.5926223569950078E7, 1.6581100135961873E-5, 146.49500407607857, 9.292201039413658E-6, 1.5887761564368062E-4, 2.727149198681622E-5, 40.76854133621513, 0.6006253958698204, -0.009823389530121492, -49.9867, 150.5259, 10491
90.0, 900.0, 1.1160668864767327, -0.011134954236994517, 0.06135526359713373, 20.0, 0.014113583231881104, 16.773024882908647, 3.6552694413324955, 4.0641241691577576E-4, 1.0710393062113303E-6, 5.5956684876885656E16, 0.48199185625820495, 0.10097451868597536, -0.016793476073834288, 0.6742655671513029, 0.9446940604521217, 0.44124835193269885, 385.22162177808354, 385.22162177808354, 1.6156194817372823E7, 1.599516989116348E7, 1.6561823169618484E-5, 146.49435689105235, 9.320205904869353E-6, 1.59196660788324E-4, 2.728665247348217E-5, 40.768429561457566, 0.6004975776074541, -0.009823438405581843, -49.9867, 150.5259, 10491
90.0, 900.0, 1.1790584478599357, -0.011763800384515922, 0.06135526359713373, 20.0, 0.014113583231881104, 16.847968013367474, 3.655512653791278, 4.296312363336089E-4, 1.0721668506613238E-6, 5.5956678689986728E16, 0.4822428015634453, 0.10100944736743703, -0.016776431218569338, 0.6914428438452891, 0.2991887818388385, 1.0891068549009135, 386.96856701759094, 386.96856701759094, 1.6229461700717764E7, 1.6067704664275354E7, 1.654172021278695E-5, 146.49365138041273, 9.349672031925417E-6, 1.5953201887973376E-4, 2.730266863819849E-5, 40.76831147835129, 0.6003625458596438, -0.009823490042025158, -49.9867, 150.5259, 10491
90.0, 900.0, 1.2456052950898682, -0.012428166112191021, 0.06135526359713373, 20.0, 0.014113583231881104, 16.926780558342312, 3.655769575747704, 4.541931521480461E-4, 1.0733504994224641E-6, 5.5956672154115832E16, 0.48250594685895165, 0.1010461281288354, -0.0167585082030573, 0.6910657847046078, 0.31524571268994295, 1.075560700066898, 388.8060790116285, 388.8060790116285, 1.63065269537477E7, 1.6143999825450774E7, 1.652076962032061E-5, 146.49292907843176, 9.380672911480933E-6, 1.5988445303383988E-4, 2.7319588776423246E-5, 40.76818673088316, 0.6002198935693928, -0.009823544594770408, -49.9867, 150.526, 10491
90.0, 900.0, 1.3159080908771277, -0.013130059169690667, 0.06135526359713373, 20.0, 0.014113583231881104, 17.009644673054822, 3.6560409789391177, 4.801777614964726E-4, 1.0745926931525594E-6, 5.5956665249602336E16, 0.482781792602132, 0.10108463848090246, -0.016739665670959428, 0.695885557540995, -0.39867284893631766, 1.7921584577115008, 390.7384637379502, 390.7384637379502, 1.6387571169169633E7, 1.6224234158481909E7, 1.649894889035056E-5, 146.49216600906834, 9.413280764995073E-6, 1.6025473727909956E-4, 2.7337463910697745E-5, 40.76805494294997, 0.6000691907136422, -0.009823602229428402, -49.9867, 150.526, 10491
90.0, 900.0, 1.390178823469881, -0.013871600949570852, 0.06135526359713373, 20.0, 0.014113583231881104, 17.09674943401008, 3.6563276784246765, 5.07669595522701E-4, 1.075895910150112E-6, 5.5956657955668368E16, 0.48307084311796356, 0.10112505726375322, -0.016719861229794034, 0.696543737546544, -0.6081002522510187, 2.004444975400063, 392.7701958242495, 392.7701958242495, 1.6472782012869025E7, 1.6308593449126732E7, 1.6476236339557926E-5, 146.49133807379602, 9.447569887024713E-6, 1.6064366294283393E-4, 2.735634794302354E-5, 40.76791571722565, 0.5999099830086854, -0.009823663119854307, -49.9867, 150.526, 10491
90.0, 900.0, 1.4686414458747774, -0.014655032935348757, 0.06135526359713373, 20.0, 0.014113583231881104, 17.188290959481463, 3.656630535003255, 5.367584490948829E-4, 1.0772626983006862E-6, 5.5956650250366656E16, 0.48337361334309403, 0.10116746564340473, -0.016699050930747403, 0.692741288794929, 0.08441321483496661, 1.3149827688784794, 394.90592213889516, 394.90592213889516, 1.6562354374505263E7, 1.63972706341421E7, 1.6452612502900644E-5, 146.4904864370556, 9.483622843028984E-6, 1.6105207665287948E-4, 2.7376297818735642E-5, 40.76776863396366, 0.599741790541779, -0.009823727449770609, -49.9867, 150.5261, 10491
90.0, 900.0, 1.5515325511559177, -0.015482723520028153, 0.06135526359713373, 20.0, 0.014113583231881104, 17.28447252077945, 3.656950457764683, 5.675397354372988E-4, 1.0786957010306365E-6, 5.595664211051488E16, 0.4836906341723262, 0.10121194792413113, -0.016677188832543294, 0.6949644950055464, -0.2751235605110744, 1.6777760007604048, 397.1504652421715, 397.1504652421715, 1.6656490512256673E7, 1.6490465944519276E7, 1.6428057076857274E-5, 146.48956493582654, 9.521519021547994E-6, 1.6148082356529683E-4, 2.7397373695480507E-5, 40.76761324973216, 0.5995641063258184, -0.0098237954144202, -49.9867, 150.5261, 10491
90.0, 900.0, 1.6391020858481498, -0.01635717520614097, 0.06135526359713373, 20.0, 0.014113583231881104, 17.38550464358493, 3.657288406781483, 6.001148674570345E-4, 1.080197585594724E-6, 5.5956633511626432E16, 0.48402243617263446, 0.1012585893285974, -0.01665422805278506, 0.6824427578474561, 0.7116197372997349, 0.6945080973544274, 399.50882668773795, 399.50882668773795, 1.6755400191283729E7, 1.6588387042494271E7, 1.640255276386506E-5, 146.48861445189428, 9.56134687627607E-6, 1.6193080105589462E-4, 2.7419639127358506E-5, 40.76744909607788, 0.599376394772829, -0.009823867218610722, -49.9867, 150.5262, 10491
90.0, 900.0, 1.731614103635887, -0.017281032224716417, 0.06135526359713373, 20.0, 0.014113583231881104, 17.491605198689022, 3.657645395948633, 6.345916679821131E-4, 1.0817711214041365E-6, 5.5956624427837264E16, 0.4843695664839734, 0.10130747843382201, -0.016630119529786602, 0.696752871344775, -0.7960050836318674, 2.2058418920721596, 401.9861901659454, 401.9861901659454, 1.685930081555975E7, 1.6691249151985338E7, 1.6376081748611722E-5, 146.48758852471477, 9.603192037038262E-6, 1.6240290805747643E-4, 2.7443161256987406E-5, 40.76727567811452, 0.5991780900811721, -0.009823943080254896, -49.9867, 150.5262, 10491
90.0, 900.0, 1.8293475615700627, -0.01825708857981358, 0.06135526359713373, 20.0, 0.014113583231881104, 17.602999481558058, 3.6580224959792713, 6.710848115777961E-4, 1.0834190968650425E-6, 5.595661483182864E16, 0.48473257000207803, 0.10135870459186606, -0.016604813249164782, 0.6951916786473058, -0.42083627000418805, 1.834631007037564, 404.58792448296197, 404.58792448296197, 1.6968417552815426E7, 1.6799275182205893E7, 1.6348629117262788E-5, 146.4865059237615, 9.647147579664227E-6, 1.6289808630308745E-4, 2.7468011014860667E-5, 40.767092473031866, 0.598968594532213, -0.009824023228119575, -49.9867, 150.5263, 10491
90.0, 900.0, 1.9325971612241029, -0.019288296560176284, 0.06135526359713373, 20.0, 0.014113583231881104, 17.719920280234923, 3.658420837564641, 7.097163008797407E-4, 1.0851443878914263E-6, 5.5956604694745704E16, 0.48511200403703797, 0.10141236005999885, -0.016578257148462894, 0.6943677387478607, -0.27894345904404105, 1.6969613725999078, 407.3195863723818, 407.3195863723818, 1.7082983452457692E7, 1.691269584431412E7, 1.6320181469848005E-5, 146.48538524698864, 9.693310713751844E-6, 1.6341731359693708E-4, 2.7494263335960403E-5, 40.766898928520284, 0.5987472766906552, -0.009824107905076906, -49.9867, 150.5264, 10491
90.0, 900.0, 2.041674237325303, -0.020377775733221838, 0.06135526359713373, 20.0, 0.014113583231881104, 17.842607931196355, 3.6588416147069904, 7.506159798543093E-4, 1.0869499206903564E-6, 5.595659398611136E16, 0.4855084296121528, 0.101468538845068, -0.0165503976381898, 0.6889233803328683, 0.324882475729789, 1.0976410057186947, 410.1869231391244, 410.1869231391244, 1.720323955645488E7, 1.703174976109067E7, 1.6290725897270947E-5, 146.48417952158348, 9.741776527443066E-6, 1.6396156491742847E-4, 2.752199738548461E-5, 40.76669446110691, 0.5985134695037195, -0.00982419736775228, -49.9867, 150.5264, 10491
90.0, 900.0, 2.1569076965411567, -0.021528822448182838, 0.06135526359713373, 20.0, 0.014113583231881104, 17.971310362909577, 3.659286088234581, 7.939220881288152E-4, 1.0888386416412426E-6, 5.5956582673735528E16, 0.4859224043733899, 0.10152733576365912, -0.01652118001920909, 0.6881203004127057, 0.3547783749097631, 1.0725509952253283, 413.19587513896965, 413.19587513896965, 1.7329435003328387E7, 1.7156683569782495E7, 1.6260252849334484E-5, 146.48290697439685, 9.792648064837085E-6, 1.645318607718662E-4, 2.755129679560336E-5, 40.76647845439809, 0.5982664682937209, -0.00982429188621594, -49.9867, 150.5265, 10491
