angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
15.0, 900.0, 1.0, -0.009976321631173079, 0.061339204406533815, 20.0, 0.014110167174222575, 16.634052069807403, 3.6518596798415026, 3.61987368932746E-4, 1.257924673933552E-6, 2.409093508987859E15, 0.5202399513421857, 0.10683941886948096, -0.013627096549106404, 0.6730463087184888, -0.08533059789491618, 2.100897951385556, 371.2429686125006, 371.2429686125006, 601094.3317134512, 3.0643109592639954E-5, 146.63389800114257, 1.5117576553282323E-5, 2.1967947760289562E-4, 2.7172212319406546E-5, 40.769411696220516, 0.6018956595417051, -0.009823432413654356, -49.9868, 150.5256, 10491
15.0, 900.0, 1.0564406686968904, -0.01054382110071322, 0.061339204406533815, 20.0, 0.014110167174222575, 16.7017758040902, 3.6520777505132007, 3.826430149444416E-4, 1.2908124556350358E-6, 2.229605770316398E15, 0.5263395010863646, 0.10786878402353116, -0.013007548232655652, 0.655895087484595, 0.605382501348199, 1.497206198108005, 372.73310155856495, 372.73310155856495, 603525.8407525606, 3.052060237776016E-5, 146.6332628883985, 1.6334568918676776E-5, 2.3131643225835063E-4, 2.7186562588464594E-5, 40.76930588949302, 0.6017746661140908, -0.009823480611895336, -49.9868, 150.5256, 10491
15.0, 900.0, 1.1160668864767327, -0.01114335277186125, 0.061339204406533815, 20.0, 0.014110167174222575, 16.773024882905762, 3.6523081150958827, 4.0449060336002283E-4, 1.2907769800337535E-6, 2.2298589427456748E15, 0.5263330138085272, 0.10786767621515703, -0.01300822532749353, 0.6665135865568419, 0.1898054814556445, 1.9127036755563163, 374.30071144809705, 374.30071144809705, 606084.0172400391, 3.0392778954885132E-5, 146.6326149766729, 1.6333224031629298E-5, 2.3130371782145414E-4, 2.7201722803540093E-5, 40.76919411122654, 0.601646844303867, -0.009823529432281715, -49.9868, 150.5257, 10491
15.0, 900.0, 1.1790584478599357, -0.011776724818450473, 0.061339204406533815, 20.0, 0.014110167174222575, 16.847968013364266, 3.652551465827498, 4.276004453766539E-4, 1.2907396837319703E-6, 2.2301255340269885E15, 0.5263261933748945, 0.10786651154471734, -0.013008937152509586, 0.6645855957251176, 0.28117197068888317, 1.8212535257922449, 375.94949716263943, 375.94949716263943, 608774.936719089, 3.0259486637315198E-5, 146.63193049655445, 1.6331810210452392E-5, 2.3129035122325178E-4, 2.721773868360434E-5, 40.769076024414034, 0.6015118087784073, -0.009823581010611444, -49.9868, 150.5257, 10491
15.0, 900.0, 1.2456052950898682, -0.012445847498033092, 0.061339204406533815, 20.0, 0.014110167174222575, 16.926780558338745, 3.6528085338267138, 4.520471738975659E-4, 1.290700474195433E-6, 2.230406213064868E15, 0.5263190228309479, 0.1078652871216068, -0.013009685470684693, 0.6747626500966292, -0.33718811754561423, 2.439525622341586, 377.68330274667284, 377.68330274667284, 611604.9165123848, 3.0120575925926117E-5, 146.63118556876725, 1.6330320935094833E-5, 2.312762859557441E-4, 2.7234658520947354E-5, 40.76895127303113, 0.6013691524643896, -0.0098236355024083, -49.9868, 150.5257, 10491
15.0, 900.0, 1.3159080908771277, -0.013152738916984133, 0.061339204406533815, 20.0, 0.014110167174222575, 17.009644673050854, 3.6530800912654535, 4.7791002876157446E-4, 1.2906592556468406E-6, 2.2307016781769298E15, 0.5263114846251293, 0.10786399995382749, -0.013010472106517859, 0.6676365898845938, 0.13006954832619708, 1.9721754126193565, 379.5061203329103, 379.5061203329103, 614580.5210261508, 2.997590285594449E-5, 146.63042164371737, 1.6328758641219378E-5, 2.3126151456485169E-4, 2.7252533335757112E-5, 40.76881948096299, 0.6012184453212903, -0.009823693072022821, -49.9868, 150.5258, 10491
15.0, 900.0, 1.390178823469881, -0.013899531125046615, 0.061339204406533815, 20.0, 0.014110167174222575, 17.096749434005673, 3.653366953661524, 5.052731628112211E-4, 1.290615950598949E-6, 2.231012658064573E15, 0.5263035645467197, 0.10786264762041663, -0.013011298535060528, 0.6542575232526996, 0.6548516817739022, 1.4472960025184602, 381.42209290077403, 381.42209290077403, 617708.5668338725, 2.982532636918024E-5, 146.62959278735812, 1.6327114358347293E-5, 2.3124598254744367E-4, 2.7271417033058555E-5, 40.76868025087122, 0.6010592330465623, -0.009823753894214839, -49.9868, 150.5258, 10491
15.0, 900.0, 1.4686414458747774, -0.014688476546173893, 0.061339204406533815, 20.0, 0.014110167174222575, 17.188290959476568, 3.6536699822978274, 5.34225970345419E-4, 1.2905704496238027E-6, 2.2313399127952482E15, 0.5262952425389269, 0.1078612267028307, -0.013012166840496928, 0.6727397814169518, -0.1819879367179273, 2.284033358425709, 383.43551685196826, 383.43551685196826, 620996.1275179384, 2.9668713265217114E-5, 146.62874019656905, 1.6325390006864633E-5, 2.3122967756961766E-4, 2.7291366554113424E-5, 40.768533162996306, 0.6008910357070891, -0.009823818152160397, -49.9868, 150.5259, 10491
15.0, 900.0, 1.5515325511559177, -0.015521954782604075, 0.061339204406533815, 20.0, 0.014110167174222575, 17.284472520774006, 3.65399008677497, 5.648634403885591E-4, 1.2905226688867885E-6, 2.2316842347961372E15, 0.5262865032208972, 0.10785973458161092, -0.013013078618131654, 0.6759332550480457, -0.43753801595122893, 2.5394759926933466, 385.55084438807296, 385.55084438807296, 624450.5382494996, 2.9505935151310538E-5, 146.62781767043992, 1.6323576380843996E-5, 2.3121254287369926E-4, 2.73124420532687E-5, 40.76837777389262, 0.6007133462938126, -0.009823886040896233, -49.9868, 150.5259, 10491
15.0, 900.0, 1.6391020858481498, -0.016402479793294795, 0.061339204406533815, 20.0, 0.014110167174222575, 17.385504643578884, 3.654328227704444, 5.972865367572164E-4, 1.2904724922907597E-6, 2.2320464498592928E15, 0.5262773253055554, 0.1078581676296291, -0.013014036078421082, 0.6718207401213183, -0.11906085283191295, 2.220885932347702, 387.77268567643523, 387.77268567643523, 628079.4000894235, 2.9336873462871698E-5, 146.6268661228995, 1.6321675151034863E-5, 2.3119456375081664E-4, 2.7334707090376413E-5, 40.76821361509231, 0.6005256291949324, -0.009823957765028505, -49.9868, 150.5259, 10491
